,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.roughnessCoating1,PremirrorM2.roughnessCoating1,PG.roughnessSubstrate,M3.roughnessCoating1,KB_ver.roughnessCoating1,KB_hor.roughnessCoating1,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
68,68,0.03,1000.0,5,1,400000.0,0.3,0.0,0.0,0.0,0.0,0.0,,1.0,35565.3,8.891324999999998,1000.0,0.1075063105294475,0.0087232168258653,0.009725185540825,-0.0005366130994364,4.152426815832909e-06,67734089884164.42,9.308347044256385,82.76280330556534,630486812501464.4,0.0029585308485098,0.0015589081140758
69,69,0.03,1000.0,5,1,400000.0,0.4,0.0,0.0,0.0,0.0,0.0,,1.0,35633.4,8.90835,1000.0,0.1101846965208096,0.0094523692319861,0.0097557256362172,-0.0005303446735654,4.243577882071244e-06,67863786288274.92,9.085019109221369,80.93559619295209,616567153642663.1,0.0029641958070729,0.0015618930922025
70,70,0.03,1000.0,5,1,400000.0,0.5,0.0,0.0,0.0,0.0,0.0,,1.0,35606.2,8.901549999999999,1000.0,0.1074017415861362,0.0092763632432081,0.0097415223209685,-0.0005427758683519,4.823403712347231e-06,67811983906603.77,9.328290188594597,83.04056138642562,632602772812783.9,0.0029619331510829,0.0015607008542429
71,71,0.03,1000.0,5,1,400000.0,0.0,0.1,0.0,0.0,0.0,0.0,,1.0,35702.1,8.925525,1000.0,0.1095398917887677,0.0089572555066128,0.0097715298243588,-0.0005326741362836,-1.9019161858603247e-06,67994625391981.14,9.161880246619171,81.78462484375122,623035051615964.1,0.0029699106771651,0.0015649043696959
72,72,0.03,1000.0,5,1,400000.0,0.0,0.2,0.0,0.0,0.0,0.0,,1.0,35542.2,8.88555,1000.0,0.1110511136100625,0.0090041835229259,0.0097459489368526,-0.000544198464099,1.3880983983784308e-06,67690095949730.45,9.020466675727013,80.15313401233816,610606358859808.8,0.002956609254636,0.0015578955884558
73,73,0.03,1000.0,5,1,400000.0,0.0,0.3,0.0,0.0,0.0,0.0,,1.0,35656.8,8.914200000000001,1000.0,0.1086660157160053,0.0087255625871822,0.0096793371260243,-0.0005287956410809,1.427215562030014e-06,67908351572506.75,9.21634316875645,82.15112908236344,625827079917829.9,0.0029661423567113,0.0015629187675059
74,74,0.03,1000.0,5,1,400000.0,0.0,0.4,0.0,0.0,0.0,0.0,,1.0,35648.8,8.9122,1000.0,0.1092355627880237,0.0089282218690008,0.0096437669773307,-0.0005389530215546,8.122928678177585e-06,67893115577897.58,9.183495058482976,81.85342907206446,623559202041798.2,0.0029654768696554,0.0015625681092825
75,75,0.03,1000.0,5,1,400000.0,0.0,0.5,0.0,0.0,0.0,0.0,,1.0,35466.9,8.866725,1000.0,0.1084675264440988,0.0090896778835698,0.0097250312911082,-0.0005393335402634,7.239094317722294e-06,67546687150471.69,9.243900603190552,81.95655370171491,624344805192511.2,0.0029503453577226,0.001554595017928
76,76,0.03,1000.0,5,1,400000.0,0.0,0.0,0.1,0.0,0.0,0.0,,1.0,35523.0,8.880749999999999,1000.0,0.1105672213245838,0.0093121943452137,0.0097575388334322,-0.000542354113724,-3.2981484412530868e-06,67653529562668.48,9.08539675337954,80.68270036652153,614640593918575.2,0.0029550120857019,0.0015570540087196
77,77,0.03,1000.0,5,1,400000.0,0.0,0.0,0.2,0.0,0.0,0.0,,1.0,35517.9,8.879475,1000.0,0.1139611686954025,0.0091505123274437,0.0097528490365468,-0.0005334146296814,1.4012831871559895e-06,67643816616105.125,8.785280970994169,78.01222423490225,594296913945948.2,0.0029545878377038,0.0015568304641022
78,78,0.03,1000.0,5,1,400000.0,0.0,0.0,0.3,0.0,0.0,0.0,,1.0,35510.4,8.8776,1000.0,0.111123030236331,0.0092244321450028,0.0097758637918532,-0.0005387886322444,-7.866002909242406e-06,67629532871159.04,9.019891890130916,80.08761496321026,610107234920153.6,0.0029539639435889,0.0015565017220178
79,79,0.03,1000.0,5,1,400000.0,0.0,0.0,0.4,0.0,0.0,0.0,,1.0,35655.3,8.913825,1000.0,0.1093565862722698,0.0090020148980465,0.0097060634321201,-0.00053525368103,8.864838169228383e-06,67905494823517.52,9.170971327210877,81.74144569992343,622706113014669.8,0.0029660175778883,0.001562853019089
80,80,0.03,1000.0,5,1,400000.0,0.0,0.0,0.5,0.0,0.0,0.0,,1.0,35624.0,8.905999999999999,1000.0,0.1104782867384414,0.0092454879651423,0.0097086317736857,-0.0005343901083567,2.227631172525404e-06,67845883994609.17,9.056185579608982,80.6553339308453,614432116485357.6,0.0029634138597822,0.00156148106879
81,81,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.1,0.0,0.0,,1.0,35667.9,8.916974999999999,1000.0,0.1118850325364064,0.0090206915354464,0.0097074292563752,-0.0005364699610015,1.7429912284436583e-06,67929491515026.95,8.943923621768864,79.75283332972359,607556869338628.6,0.0029670657200013,0.0015634053057909
82,82,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.2,0.0,0.0,,1.0,35631.9,8.907975,1000.0,0.1101536495654726,0.0091242280258361,0.0097550749160666,-0.0005330978472408,1.062557240162538e-06,67860929539285.73,9.102438123108954,81.07802025511799,617652139764350.6,0.0029640710282499,0.0015618273437856
83,83,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.3,0.0,0.0,,1.0,35634.8,8.9087,1000.0,0.1097639990529387,0.0091674975922795,0.0097361371411824,-0.0005357132552073,-3.925077721736862e-06,67866452587331.54,9.120400898550338,81.24871389463857,618952483450127.8,0.0029643122673077,0.0015619544573916
84,84,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.4,0.0,0.0,,1.0,35552.5,8.888125,1000.0,0.1101134883405392,0.0091556224770678,0.0096983128991697,-0.0005445005578764,-4.628991099225019e-06,67709712292789.75,9.092993024713316,80.82299301297535,615709342921113.0,0.0029574660692204,0.0015583470609184
85,85,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.5,0.0,0.0,,1.0,35513.4,8.878350000000001,1000.0,0.1083789568875544,0.008827033417833,0.0097172403172518,-0.0005292450365008,8.868280204820801e-06,67635246369137.46,9.247359001857111,82.0955392415455,625403596660316.8,0.0029542135012348,0.0015566332188515
86,86,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.1,0.0,,1.0,35602.8,8.9007,1000.0,0.1077497418558663,0.0089124681804902,0.0097342192062673,-0.0005272336107048,4.4751258879759373e-07,67805508608894.89,9.300507616692498,82.78484559007406,630654730565438.6,0.0029616503190842,0.001560551824498
87,87,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.2,0.0,,1.0,35604.8,8.9012,1000.0,0.1106106069797874,0.0089978932988883,0.0098187156159759,-0.0005272731556866,-4.31686011894254e-06,67809317607547.17,9.054963136231716,80.5982237030203,613997050923722.8,0.0029618166908482,0.0015606394890538
88,88,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.3,0.0,,1.0,35591.0,8.897749999999998,1000.0,0.1070165015868269,0.009079721684323,0.0098240221472099,-0.0005221318008114,-2.8964958389647617e-06,67783035516846.35,9.355418844102797,83.23577095458077,634089878776818.2,0.0029606687256768,0.0015600346036185
89,89,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.4,0.0,,1.0,35666.8,8.9167,1000.0,0.1079487111045295,0.0093341958925283,0.0097589409151836,-0.000536730042527,-1.9755462680425648e-06,67927396565768.19,9.276125305422369,82.71189502393642,630098993349234.4,0.0029669742155311,0.0015633570902852
90,90,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.5,0.0,,1.0,35666.5,8.916625,1000.0,0.1118814187113684,0.0091656835182663,0.0097174161441389,-0.0005344409604913,3.553768800758822e-06,67926825215970.35,8.948345249775633,79.78287690497908,607785741213944.9,0.0029669492597665,0.0015633439406018
91,91,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.1,,1.0,35600.7,8.900175,1000.0,0.1093561950243497,0.0091646406885762,0.0097275062038474,-0.000532409262947,-3.404985403093596e-06,67801509160309.98,9.175414307035537,81.66073349278221,622091247638221.2,0.002961475628732,0.0015604597767144
92,92,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.2,,1.0,35596.9,8.899225000000001,1000.0,0.1093007844410749,0.0090229051980544,0.00968543251044,-0.0005457132892381,2.247424526651684e-06,67794272062870.61,9.176019533804618,81.64829818871594,621996515525362.6,0.0029611595223804,0.0015602932140583
93,93,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.3,,1.0,35527.0,8.88175,1000.0,0.1061105421604906,0.0092032461357494,0.0096960601052299,-0.0005183344443697,2.6513330016450106e-06,67661147559973.04,9.44201340165028,83.8568382896607,638821168061421.4,0.0029553448292298,0.0015572293378313
94,94,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.4,,1.0,35565.8,8.891450000000003,1000.0,0.1103565995302801,0.0091151407382894,0.0096902177484207,-0.0005367451043383,-3.440978945714588e-06,67735042133827.5,9.086382191210976,80.78334016650294,615407267643567.2,0.0029585724414508,0.0015589300302148
95,95,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.5,,1.0,35609.9,8.902474999999999,1000.0,0.1128671891637736,0.0091654467617362,0.0097169052982425,-0.0005245350615715,9.292792635505532e-06,67819030554110.52,8.87288335080684,78.98602167635752,601715300230163.5,0.0029622409388462,0.0015608630336713
96,96,0.03,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,41445.1,10.361275,1250.0,0.1506505402326638,0.0095300997142928,0.0098410195302305,-0.0005119867330073,5.062276484087061e-06,76930739995833.33,8.315362387021416,86.16195322506279,639738142370553.8,0.0042052149427894,0.0026705293448477
97,97,0.03,1250.0,5,1,400000.0,0.3,0.3,0.3,0.3,0.3,0.3,,1.25,41420.1,10.355025,1250.0,0.1517857539110081,0.0089301995116757,0.0096630721650431,-0.0005048319897907,2.9049215737374626e-06,76884334787500.0,8.26033325192134,85.52997386183748,635045800928499.6,0.0042026783251055,0.0026689184612059
98,98,0.03,1250.0,5,1,400000.0,0.1,0.0,0.0,0.0,0.0,0.0,,1.25,41433.8,10.35845,1250.0,0.1554552460845115,0.0089301426631962,0.0096953290004019,-0.0005084244951078,1.9830799926412683e-06,76909764841666.66,8.064951131499063,83.53743336023736,620251519794202.4,0.0042040683915963,0.0026698012254416
99,99,0.03,1250.0,5,1,400000.0,0.2,0.0,0.0,0.0,0.0,0.0,,1.25,41473.6,10.3684,1250.0,0.1538852233856687,0.0088801095059147,0.0096676511267722,-0.0005136453123652,6.436255077423965e-07,76983641933333.34,8.148580432313967,84.48653633560022,627298451202442.2,0.004208106686949,0.0026723657521993
100,100,0.03,1250.0,5,1,400000.0,0.3,0.0,0.0,0.0,0.0,0.0,,1.25,41272.1,10.318025,1250.0,0.157334217041739,0.0093047877321997,0.0096055465888275,-0.0005155226786654,4.046756002849917e-06,76609615954166.67,7.9568078584730255,82.10831360749673,609640543816728.6,0.004187661548417,0.0026593820300467
101,101,0.03,1250.0,5,1,400000.0,0.4,0.0,0.0,0.0,0.0,0.0,,1.25,41454.4,10.363600000000002,1250.0,0.1545262713029614,0.0091085101898034,0.0098015205671266,-0.0005095862698496,2.0826097605513067e-06,76948002733333.34,8.108149531898153,84.02342267771192,623859909478231.6,0.0042061585645678,0.0026711285935624
102,102,0.03,1250.0,5,1,400000.0,0.5,0.0,0.0,0.0,0.0,0.0,,1.25,41469.2,10.3673,1250.0,0.1573920621329079,0.0090847039432931,0.0097772403823759,-0.0005261036290394,3.721520939144269e-06,76975474616666.67,7.956148689554434,82.482421592054,612418233250735.4,0.0042076602422366,0.0026720822366783
103,103,0.03,1250.0,5,1,400000.0,0.0,0.1,0.0,0.0,0.0,0.0,,1.25,41393.8,10.34845,1250.0,0.1524205493140698,0.0093260966230251,0.0097357859715234,-0.0005137579730858,9.877918303696096e-06,76835516508333.34,8.249153043481567,85.36186281718685,633797604440476.1,0.0042000098033021,0.0026672238116148
104,104,0.03,1250.0,5,1,400000.0,0.0,0.2,0.0,0.0,0.0,0.0,,1.25,41397.7,10.349425,1250.0,0.1522217058255364,0.0092451674774657,0.0097048316986361,-0.000512853357545,5.238829481534542e-06,76842755720833.33,8.243849346394365,85.30841180663688,633400739595644.4,0.0042004055156608,0.0026674751094629
105,105,0.03,1250.0,5,1,400000.0,0.0,0.3,0.0,0.0,0.0,0.0,,1.25,41311.2,10.3278,1250.0,0.1508230793759593,0.0090650014799716,0.0097052795062684,-0.0005019280275325,-2.6384662253684016e-07,76682193700000.02,8.300622962390237,85.72928780359882,636525673727087.2,0.0041916288184746,0.0026619014520624
106,106,0.03,1250.0,5,1,400000.0,0.0,0.4,0.0,0.0,0.0,0.0,,1.25,41415.8,10.35395,1250.0,0.1534340878220973,0.0092511856663941,0.0096818770733225,-0.0005308406831689,3.425321726602173e-06,76876353091666.67,8.162163418317819,84.4963208783692,627371099801745.0,0.0042022420268639,0.0026686413892195
107,107,0.03,1250.0,5,1,400000.0,0.0,0.5,0.0,0.0,0.0,0.0,,1.25,41431.6,10.357899999999995,1250.0,0.1527149819723717,0.0088732100687082,0.0096907474517344,-0.0005149699864322,-5.664220232596205e-06,76905681183333.34,8.204541166402095,84.97991638845004,630961715864843.4,0.0042038451692401,0.0026696594676811
108,108,0.03,1250.0,5,1,400000.0,0.0,0.0,0.1,0.0,0.0,0.0,,1.25,41417.4,10.35435,1250.0,0.1530617555120215,0.0093294018385243,0.0097858269463003,-0.0005021617699975,1.236656475384456e-05,76879323025000.0,8.183979849723311,84.73931778701782,629175311348976.1,0.0042024043703957,0.0026687444857726
109,109,0.03,1250.0,5,1,400000.0,0.0,0.0,0.2,0.0,0.0,0.0,,1.25,41455.4,10.36385,1250.0,0.1524904954359499,0.0091973077559753,0.0097275313748393,-0.0005079084542595,-8.26186256784098e-06,76949858941666.69,8.21262428457481,85.11328122733869,631951927566118.6,0.0042062600292751,0.0026711930289081
110,110,0.03,1250.0,5,1,400000.0,0.0,0.0,0.3,0.0,0.0,0.0,,1.25,41314.3,10.328575,1250.0,0.1530472459867723,0.0092809331280958,0.0097049587912954,-0.0005109719901051,5.774179479606117e-06,76687947945833.34,8.183566506804397,84.52816514384185,627607538165501.8,0.0041919433590674,0.002662101201634
111,111,0.03,1250.0,5,1,400000.0,0.0,0.0,0.4,0.0,0.0,0.0,,1.25,41416.0,10.354,1250.0,0.1542828824429306,0.0093298849347823,0.0097285583136856,-0.0005172694533921,4.688084912154996e-06,76876724333333.34,8.126552077913201,84.14638957930974,624772918228111.8,0.0042022623198054,0.0026686542762887
112,112,0.03,1250.0,5,1,400000.0,0.0,0.0,0.5,0.0,0.0,0.0,,1.25,41493.2,10.3733,1250.0,0.1546601287484009,0.009305723618239,0.0098398012980493,-0.0005122923048126,8.601540423439605e-06,77020023616666.67,8.087123652498638,83.88962760711337,622866503378215.8,0.0042100953952131,0.0026736286849744
113,113,0.03,1250.0,5,1,400000.0,0.0,0.0,0.0,0.1,0.0,0.0,,1.25,41331.7,10.332925,1250.0,0.1537437322575897,0.0089929563338095,0.0097100121919496,-0.0005129729422722,1.6375838656911588e-06,76720245970833.34,8.15958675979977,84.30071995583532,625918795552084.8,0.0041937088449753,0.0026632223766486
114,114,0.03,1250.0,5,1,400000.0,0.0,0.0,0.0,0.2,0.0,0.0,,1.25,41431.1,10.357775,1250.0,0.151470885423464,0.0091424635979957,0.0097746971796771,-0.0005073706482839,-1.64565117387661e-06,76904753079166.66,8.26108282409911,85.57053332419238,635346948176574.4,0.0042037944368864,0.0026696272500083
115,115,0.03,1250.0,5,1,400000.0,0.0,0.0,0.0,0.3,0.0,0.0,,1.25,41404.8,10.3512,1250.0,0.1504144363636896,0.0090531362951239,0.0097587715148495,-0.0005042033311881,-1.7711211884533844e-06,76855934800000.0,8.329476967772838,86.22581519330976,640212306841126.0,0.004201125915083,0.0026679326004172
116,116,0.03,1250.0,5,1,400000.0,0.0,0.0,0.0,0.4,0.0,0.0,,1.25,41427.5,10.356875,1250.0,0.1531961657885403,0.0090834265608928,0.0097436775965166,-0.0005058890838587,4.03097343442026e-06,76898070729166.66,8.171899323144096,84.62237537746577,628307033448453.8,0.00420342916394,0.0026693952827639
117,117,0.03,1250.0,5,1,400000.0,0.0,0.0,0.0,0.5,0.0,0.0,,1.25,41412.5,10.353125,1250.0,0.1526426065240229,0.0090926850602604,0.009751311723601,-0.0005155017337307,1.4236713538523525e-07,76870227604166.66,8.204272176787947,84.93835312405471,630653115553918.9,0.0042019071933296,0.0026684287525788
118,118,0.03,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.1,0.0,,1.25,41452.5,10.363125,1250.0,0.156178585651196,0.0091384025751782,0.009783000512451,-0.0005047591634734,6.872483995633644e-06,76944475937499.98,8.028794810113919,83.20859136684125,617809922800235.1,0.0042059657816238,0.0026710061664056
119,119,0.03,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.2,0.0,,1.25,41406.8,10.3517,1250.0,0.1565826389443145,0.009021180734608,0.0097530592702649,-0.0005218551472234,-1.3879690281505751e-06,76859647216666.66,7.993328886795138,82.74102745990078,614338338718520.0,0.0042013288444977,0.0026680614711085
120,120,0.03,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.3,0.0,,1.25,41480.2,10.370049999999996,1250.0,0.1557868810702075,0.0088065468372546,0.0097229169024089,-0.0005076564727652,-1.8287903089787728e-06,76995892908333.34,8.031237061448063,83.28078857439202,618345975033431.8,0.0042087763540176,0.0026727910254807
121,121,0.03,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.4,0.0,,1.25,41352.9,10.338225,1250.0,0.1514446230362182,0.0090749758114433,0.0097109727264787,-0.0005045502052252,4.375916009737435e-06,76759597587500.02,8.267124326128766,85.46068972478182,634531377758217.5,0.0041958598967713,0.0026645884059769
122,122,0.03,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.5,0.0,,1.25,41501.8,10.37545,1250.0,0.1488950016811941,0.0093584636643297,0.0097050015563543,-0.0005061757760439,4.967451521304502e-06,77035987008333.33,8.40665114622588,87.2169655172391,647571432804581.0,0.0042109679916964,0.0026741828289472
123,123,0.03,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.1,,1.25,41383.2,10.3458,1250.0,0.1573082288776277,0.0088096269229594,0.0097573705301131,-0.0005147030493415,6.521215253675841e-06,76815840700000.02,7.95892608364569,82.34618015672649,611406663300334.8,0.0041989342774041,0.0026665407969507
124,124,0.03,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.2,,1.25,41284.9,10.321224999999998,1250.0,0.150651048124223,0.009293257976036,0.0097922060320277,-0.0005003336880253,1.4285211731957809e-06,76633375420833.34,8.30718728091655,85.74198835852236,636619973230635.5,0.0041889602966712,0.0026602068024713
125,125,0.03,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.3,,1.25,41471.6,10.3679,1250.0,0.1534572358620152,0.0090442260245453,0.0098527972767718,-0.0005025426971271,-4.384466073721377e-06,76979929516666.66,8.154192427378623,84.54889394294926,627761446044074.4,0.0042079037575343,0.0026722368815079
126,126,0.03,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.4,,1.25,41464.1,10.366025,1250.0,0.1536474955273888,0.009149788197554,0.0096183532296515,-0.0005254913506506,8.92893590253589e-06,76966007954166.67,8.157004800361317,84.55244889782921,627787840991565.6,0.0042071427722291,0.0026717536164154
127,127,0.03,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.5,,1.25,41415.4,10.353849999999998,1250.0,0.1455721066396335,0.0088217876315882,0.0097146270012191,-0.0005096309137287,1.4915044885204291e-06,76875610608333.34,8.615322935058009,89.2087083181949,662359791144544.2,0.004202201440981,0.0026686156150813
128,128,0.03,1500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,46548.4,11.6371,1500.0,0.1941724321992068,0.0092846836942373,0.0097506918161192,-0.0004967559994957,4.790425320469755e-06,73933585590019.97,7.750007123644489,90.18096774779572,572943628358653.5,0.0048329579976593,0.0031397636942358
129,129,0.03,1500.0,5,1,400000.0,0.3,0.3,0.3,0.3,0.3,0.3,,1.5,46439.0,11.60975,1500.0,0.1962865241243207,0.0090197474150652,0.0097543102001799,-0.0004787091754516,1.6902488352713112e-06,73759823779441.12,7.661595199253365,88.95826157613108,565175451459407.2,0.0048215993772783,0.0031323844900494
130,130,0.03,1500.0,5,1,400000.0,0.1,0.0,0.0,0.0,0.0,0.0,,1.5,46495.2,11.6238,1500.0,0.2023781997450214,0.008917069960881,0.0097847022206455,-0.0004882027077574,1.1030333236823578e-06,73849087159281.44,7.433154600291937,86.40102406347914,548928642674086.2,0.0048274344272363,0.0031361752695309
131,131,0.03,1500.0,5,1,400000.0,0.2,0.0,0.0,0.0,0.0,0.0,,1.5,46504.3,11.626075,1500.0,0.2023143949979612,0.0087341735633475,0.0098157730398687,-0.0004784164037875,1.0499274872502393e-07,73863540838223.53,7.421860779258419,86.28755571738766,548207748149031.7,0.0048283792484929,0.0031367890790199
132,132,0.03,1500.0,5,1,400000.0,0.3,0.0,0.0,0.0,0.0,0.0,,1.5,46449.3,11.612325,1500.0,0.2002555439285288,0.0088580885302185,0.009784196027931,-0.0005047044894767,-3.1517686136601677e-06,73776183438023.95,7.502011123177176,87.11410213991157,553459016993829.4,0.0048226687903489,0.0031330792414491
133,133,0.03,1500.0,5,1,400000.0,0.4,0.0,0.0,0.0,0.0,0.0,,1.5,46491.3,11.622825,1500.0,0.2021365420749362,0.0092688082152425,0.0097581820305058,-0.0004856771450186,3.0653044871880057e-06,73842892725449.11,7.437604671148681,86.44932604009924,549235517954234.0,0.0048270295038407,0.0031359122083213
134,134,0.03,1500.0,5,1,400000.0,0.5,0.0,0.0,0.0,0.0,0.0,,1.5,46537.0,11.63425,1500.0,0.1978039604176729,0.0088541078210244,0.0097861320561846,-0.0004902651066167,-4.182034852704795e-06,73915478783433.12,7.596277503882012,88.38213340754761,561515156260192.2,0.0048317743754258,0.0031389947460847
135,135,0.03,1500.0,5,1,400000.0,0.0,0.1,0.0,0.0,0.0,0.0,,1.5,46495.1,11.623774999999998,1500.0,0.2014722841764523,0.0091288496370075,0.0097581772026747,-0.0004923432896309,8.171257438957298e-07,73848928327644.72,7.467514388785584,86.81443120349,551555127981380.9,0.0048274240445852,0.0031361685243717
136,136,0.03,1500.0,5,1,400000.0,0.0,0.2,0.0,0.0,0.0,0.0,,1.5,46502.2,11.62555,1500.0,0.1993042054252555,0.0089175446052072,0.0097561197063755,-0.0004920002731688,2.3574235811648325e-07,73860205373852.3,7.538741074890805,87.63258960106957,556753105476946.1,0.0048281612128183,0.0031366474306763
137,137,0.03,1500.0,5,1,400000.0,0.0,0.3,0.0,0.0,0.0,0.0,,1.5,46555.5,11.638875,1500.0,0.1992431020334606,0.0094173531349881,0.0097637418600508,-0.0004755017366423,5.01045932759306e-06,73944862636227.53,7.534315258913774,87.69265133045337,557134693588252.5,0.0048336951658924,0.0031402426005404
138,138,0.03,1500.0,5,1,400000.0,0.0,0.4,0.0,0.0,0.0,0.0,,1.5,46422.2,11.605549999999996,1500.0,0.2016898031385835,0.0090590757777532,0.0098022776399531,-0.0004934370084782,1.7306301144542055e-06,73733140064471.06,7.449282015061795,86.4510503901337,549246473207764.8,0.0048198550918815,0.0031312513033005
139,139,0.03,1500.0,5,1,400000.0,0.0,0.5,0.0,0.0,0.0,0.0,,1.5,46550.7,11.637674999999998,1500.0,0.2033288186789831,0.0087816816318777,0.0097246877758592,-0.000492467596981,4.751494869751495e-06,73937238717664.67,7.388475983797788,85.97883719125932,546246377397320.8,0.0048331967986362,0.0031399188328978
140,140,0.03,1500.0,5,1,400000.0,0.0,0.0,0.1,0.0,0.0,0.0,,1.5,46447.1,11.611775000000002,1500.0,0.1999302598491112,0.0093040875750004,0.0097236519560307,-0.0004837857629047,-2.5171089184673185e-07,73772689142015.97,7.521369186035623,87.3367229739772,554873386251592.4,0.0048224403720231,0.0031329308479462
141,141,0.03,1500.0,5,1,400000.0,0.0,0.0,0.2,0.0,0.0,0.0,,1.5,46402.6,11.600649999999998,1500.0,0.1982165671176744,0.0089383429714142,0.0098061740456678,-0.0004838098784234,-1.4074983147731076e-06,73702009063672.66,7.578057559182016,87.90629615211103,558492035856334.0,0.004817820092252,0.0031299292520935
142,142,0.03,1500.0,5,1,400000.0,0.0,0.0,0.3,0.0,0.0,0.0,,1.5,46490.7,11.622674999999996,1500.0,0.1993436059600071,0.0091588319161382,0.0097262726660167,-0.0004902983613841,6.608316145966594e-06,73841939735628.73,7.557023135850784,87.84034258125757,558073015312069.3,0.0048269672079336,0.003135871737366
143,143,0.03,1500.0,5,1,400000.0,0.0,0.0,0.4,0.0,0.0,0.0,,1.5,46401.7,11.600425,1500.0,0.2046604804387925,0.0089928396366834,0.0097552552109362,-0.0004853267159874,4.181494719529766e-06,73700579578942.1,7.34795584776887,85.2360637496621,541527340539485.0,0.0048177266483915,0.0031298685456605
144,144,0.03,1500.0,5,1,400000.0,0.0,0.0,0.5,0.0,0.0,0.0,,1.5,46541.2,11.6353,1500.0,0.2035845838456907,0.009117941059526,0.0097990697536358,-0.0004958589385436,5.801677385337351e-06,73922149712175.64,7.380523417350948,85.88015874748346,545619447047938.8,0.004832210446775,0.003139278042772
145,145,0.03,1500.0,5,1,400000.0,0.0,0.0,0.0,0.1,0.0,0.0,,1.5,46533.4,11.633349999999998,1500.0,0.1991983881241594,0.008923290437181,0.0097943579792803,-0.0004918792233394,5.446205778823217e-07,73909760844510.97,7.543247181721368,87.74960825436925,557496556046191.2,0.0048314005999836,0.0031387519203528
146,146,0.03,1500.0,5,1,400000.0,0.0,0.0,0.0,0.2,0.0,0.0,,1.5,46485.5,11.621375,1500.0,0.1991066040406394,0.0091905938099051,0.0097963570642982,-0.0004982049539447,4.215801423311727e-06,73833680490518.97,7.553726009439929,87.78806058906085,557740853936392.1,0.0048264273100727,0.0031355209890866
147,147,0.03,1500.0,5,1,400000.0,0.0,0.0,0.0,0.3,0.0,0.0,,1.5,46618.3,11.654574999999998,1500.0,0.2039251936605296,0.0094996078604221,0.0096253219463993,-0.0004786944242788,5.51161333903198e-06,74044608904091.8,7.363578460077022,85.82117268027666,545244692903998.4,0.0048402154708278,0.0031444785605304
148,148,0.03,1500.0,5,1,400000.0,0.0,0.0,0.0,0.4,0.0,0.0,,1.5,46490.5,11.622625,1500.0,0.2049397976802537,0.0094303908703444,0.0097246669506335,-0.0004881257141321,2.8282296299922924e-06,73841622072355.28,7.323451493411156,85.11691811434065,540770376688807.8,0.0048269464426313,0.0031358582470476
149,149,0.03,1500.0,5,1,400000.0,0.0,0.0,0.0,0.5,0.0,0.0,,1.5,46461.7,11.615425,1500.0,0.2016590449073646,0.0087402712230084,0.0097265995732922,-0.0004844821824263,5.3050553737782615e-06,73795878560978.03,7.45310436893485,86.5753860302431,550036410536645.4,0.0048239562390941,0.0031339156411923
