Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.slopeErrorMer,PremirrorM2.slopeErrorMer,PG.slopeErrorMer,M3.slopeErrorSag,KB_ver.slopeErrorMer,KB_hor.slopeErrorMer
2221,0.03,1500.0,2.25,1,500000.0,2,0,0.05,0.5,0,0.05
2222,0.03,1500.0,2.25,1,500000.0,2,0,0.05,0.5,0,0
2223,0.03,1500.0,2.25,1,500000.0,2,0,0.05,0,0.2,0.2
2224,0.03,1500.0,2.25,1,500000.0,2,0,0.05,0,0.2,0.05
2225,0.03,1500.0,2.25,1,500000.0,2,0,0.05,0,0.2,0
2226,0.03,1500.0,2.25,1,500000.0,2,0,0.05,0,0.05,0.2
2227,0.03,1500.0,2.25,1,500000.0,2,0,0.05,0,0.05,0.05
2228,0.03,1500.0,2.25,1,500000.0,2,0,0.05,0,0.05,0
2229,0.03,1500.0,2.25,1,500000.0,2,0,0.05,0,0,0.2
2230,0.03,1500.0,2.25,1,500000.0,2,0,0.05,0,0,0.05
2231,0.03,1500.0,2.25,1,500000.0,2,0,0.05,0,0,0
2232,0.03,1500.0,2.25,1,500000.0,2,0,0,2,0.2,0.2
2233,0.03,1500.0,2.25,1,500000.0,2,0,0,2,0.2,0.05
2234,0.03,1500.0,2.25,1,500000.0,2,0,0,2,0.2,0
2235,0.03,1500.0,2.25,1,500000.0,2,0,0,2,0.05,0.2
2236,0.03,1500.0,2.25,1,500000.0,2,0,0,2,0.05,0.05
2237,0.03,1500.0,2.25,1,500000.0,2,0,0,2,0.05,0
2238,0.03,1500.0,2.25,1,500000.0,2,0,0,2,0,0.2
2239,0.03,1500.0,2.25,1,500000.0,2,0,0,2,0,0.05
2240,0.03,1500.0,2.25,1,500000.0,2,0,0,2,0,0
2241,0.03,1500.0,2.25,1,500000.0,2,0,0,1,0.2,0.2
2242,0.03,1500.0,2.25,1,500000.0,2,0,0,1,0.2,0.05
2243,0.03,1500.0,2.25,1,500000.0,2,0,0,1,0.2,0
2244,0.03,1500.0,2.25,1,500000.0,2,0,0,1,0.05,0.2
2245,0.03,1500.0,2.25,1,500000.0,2,0,0,1,0.05,0.05
2246,0.03,1500.0,2.25,1,500000.0,2,0,0,1,0.05,0
2247,0.03,1500.0,2.25,1,500000.0,2,0,0,1,0,0.2
2248,0.03,1500.0,2.25,1,500000.0,2,0,0,1,0,0.05
2249,0.03,1500.0,2.25,1,500000.0,2,0,0,1,0,0
2250,0.03,1500.0,2.25,1,500000.0,2,0,0,0.5,0.2,0.2
2251,0.03,1500.0,2.25,1,500000.0,2,0,0,0.5,0.2,0.05
2252,0.03,1500.0,2.25,1,500000.0,2,0,0,0.5,0.2,0
2253,0.03,1500.0,2.25,1,500000.0,2,0,0,0.5,0.05,0.2
2254,0.03,1500.0,2.25,1,500000.0,2,0,0,0.5,0.05,0.05
2255,0.03,1500.0,2.25,1,500000.0,2,0,0,0.5,0.05,0
2256,0.03,1500.0,2.25,1,500000.0,2,0,0,0.5,0,0.2
2257,0.03,1500.0,2.25,1,500000.0,2,0,0,0.5,0,0.05
2258,0.03,1500.0,2.25,1,500000.0,2,0,0,0.5,0,0
2259,0.03,1500.0,2.25,1,500000.0,2,0,0,0,0.2,0.2
2260,0.03,1500.0,2.25,1,500000.0,2,0,0,0,0.2,0.05
2261,0.03,1500.0,2.25,1,500000.0,2,0,0,0,0.2,0
2262,0.03,1500.0,2.25,1,500000.0,2,0,0,0,0.05,0.2
2263,0.03,1500.0,2.25,1,500000.0,2,0,0,0,0.05,0.05
2264,0.03,1500.0,2.25,1,500000.0,2,0,0,0,0.05,0
2265,0.03,1500.0,2.25,1,500000.0,2,0,0,0,0,0.2
2266,0.03,1500.0,2.25,1,500000.0,2,0,0,0,0,0.05
2267,0.03,1500.0,2.25,1,500000.0,2,0,0,0,0,0
2268,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,2,0.2,0.2
2269,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,2,0.2,0.05
2270,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,2,0.2,0
2271,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,2,0.05,0.2
2272,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,2,0.05,0.05
2273,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,2,0.05,0
2274,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,2,0,0.2
2275,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,2,0,0.05
2276,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,2,0,0
2277,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,1,0.2,0.2
2278,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,1,0.2,0.05
2279,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,1,0.2,0
2280,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,1,0.05,0.2
2281,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,1,0.05,0.05
2282,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,1,0.05,0
2283,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,1,0,0.2
2284,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,1,0,0.05
2285,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,1,0,0
2286,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,0.5,0.2,0.2
2287,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,0.5,0.2,0.05
2288,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,0.5,0.2,0
2289,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,0.5,0.05,0.2
2290,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,0.5,0.05,0.05
2291,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,0.5,0.05,0
2292,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,0.5,0,0.2
2293,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,0.5,0,0.05
2294,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,0.5,0,0
2295,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,0,0.2,0.2
2296,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,0,0.2,0.05
2297,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,0,0.2,0
2298,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,0,0.05,0.2
2299,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,0,0.05,0.05
2300,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,0,0.05,0
2301,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,0,0,0.2
2302,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,0,0,0.05
2303,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.2,0,0,0
2304,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,2,0.2,0.2
2305,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,2,0.2,0.05
2306,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,2,0.2,0
2307,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,2,0.05,0.2
2308,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,2,0.05,0.05
2309,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,2,0.05,0
2310,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,2,0,0.2
2311,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,2,0,0.05
2312,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,2,0,0
2313,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,1,0.2,0.2
2314,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,1,0.2,0.05
2315,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,1,0.2,0
2316,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,1,0.05,0.2
2317,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,1,0.05,0.05
2318,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,1,0.05,0
2319,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,1,0,0.2
2320,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,1,0,0.05
2321,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,1,0,0
2322,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,0.5,0.2,0.2
2323,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,0.5,0.2,0.05
2324,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,0.5,0.2,0
2325,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,0.5,0.05,0.2
2326,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,0.5,0.05,0.05
2327,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,0.5,0.05,0
2328,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,0.5,0,0.2
2329,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,0.5,0,0.05
2330,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,0.5,0,0
2331,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,0,0.2,0.2
2332,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,0,0.2,0.05
2333,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,0,0.2,0
2334,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,0,0.05,0.2
2335,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,0,0.05,0.05
2336,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,0,0.05,0
2337,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,0,0,0.2
2338,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,0,0,0.05
2339,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0.05,0,0,0
2340,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,2,0.2,0.2
2341,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,2,0.2,0.05
2342,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,2,0.2,0
2343,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,2,0.05,0.2
2344,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,2,0.05,0.05
2345,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,2,0.05,0
2346,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,2,0,0.2
2347,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,2,0,0.05
2348,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,2,0,0
2349,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,1,0.2,0.2
2350,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,1,0.2,0.05
2351,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,1,0.2,0
2352,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,1,0.05,0.2
2353,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,1,0.05,0.05
2354,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,1,0.05,0
2355,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,1,0,0.2
2356,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,1,0,0.05
2357,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,1,0,0
2358,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,0.5,0.2,0.2
2359,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,0.5,0.2,0.05
2360,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,0.5,0.2,0
2361,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,0.5,0.05,0.2
2362,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,0.5,0.05,0.05
2363,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,0.5,0.05,0
2364,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,0.5,0,0.2
2365,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,0.5,0,0.05
2366,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,0.5,0,0
2367,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,0,0.2,0.2
2368,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,0,0.2,0.05
2369,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,0,0.2,0
2370,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,0,0.05,0.2
2371,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,0,0.05,0.05
2372,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,0,0.05,0
2373,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,0,0,0.2
2374,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,0,0,0.05
2375,0.03,1500.0,2.25,1,500000.0,0.5,0.2,0,0,0,0
2376,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,2,0.2,0.2
2377,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,2,0.2,0.05
2378,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,2,0.2,0
2379,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,2,0.05,0.2
2380,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,2,0.05,0.05
2381,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,2,0.05,0
2382,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,2,0,0.2
2383,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,2,0,0.05
2384,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,2,0,0
2385,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,1,0.2,0.2
2386,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,1,0.2,0.05
2387,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,1,0.2,0
2388,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,1,0.05,0.2
2389,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,1,0.05,0.05
2390,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,1,0.05,0
2391,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,1,0,0.2
2392,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,1,0,0.05
2393,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,1,0,0
2394,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,0.5,0.2,0.2
2395,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,0.5,0.2,0.05
2396,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,0.5,0.2,0
2397,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,0.5,0.05,0.2
2398,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,0.5,0.05,0.05
2399,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,0.5,0.05,0
2400,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,0.5,0,0.2
2401,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,0.5,0,0.05
2402,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,0.5,0,0
2403,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,0,0.2,0.2
2404,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,0,0.2,0.05
2405,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,0,0.2,0
2406,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,0,0.05,0.2
2407,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,0,0.05,0.05
2408,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,0,0.05,0
2409,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,0,0,0.2
2410,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,0,0,0.05
2411,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.2,0,0,0
2412,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,2,0.2,0.2
2413,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,2,0.2,0.05
2414,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,2,0.2,0
2415,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,2,0.05,0.2
2416,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,2,0.05,0.05
2417,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,2,0.05,0
2418,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,2,0,0.2
2419,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,2,0,0.05
2420,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,2,0,0
2421,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,1,0.2,0.2
2422,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,1,0.2,0.05
2423,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,1,0.2,0
2424,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,1,0.05,0.2
2425,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,1,0.05,0.05
2426,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,1,0.05,0
2427,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,1,0,0.2
2428,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,1,0,0.05
2429,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,1,0,0
2430,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,0.5,0.2,0.2
2431,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,0.5,0.2,0.05
2432,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,0.5,0.2,0
2433,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,0.5,0.05,0.2
2434,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,0.5,0.05,0.05
2435,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,0.5,0.05,0
2436,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,0.5,0,0.2
2437,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,0.5,0,0.05
2438,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,0.5,0,0
2439,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,0,0.2,0.2
2440,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,0,0.2,0.05
2441,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,0,0.2,0
2442,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,0,0.05,0.2
2443,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,0,0.05,0.05
2444,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,0,0.05,0
2445,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,0,0,0.2
2446,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,0,0,0.05
2447,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0.05,0,0,0
2448,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,2,0.2,0.2
2449,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,2,0.2,0.05
2450,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,2,0.2,0
2451,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,2,0.05,0.2
2452,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,2,0.05,0.05
2453,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,2,0.05,0
2454,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,2,0,0.2
2455,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,2,0,0.05
2456,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,2,0,0
2457,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,1,0.2,0.2
2458,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,1,0.2,0.05
2459,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,1,0.2,0
2460,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,1,0.05,0.2
2461,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,1,0.05,0.05
2462,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,1,0.05,0
2463,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,1,0,0.2
2464,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,1,0,0.05
2465,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,1,0,0
2466,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,0.5,0.2,0.2
2467,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,0.5,0.2,0.05
2468,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,0.5,0.2,0
2469,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,0.5,0.05,0.2
2470,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,0.5,0.05,0.05
2471,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,0.5,0.05,0
2472,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,0.5,0,0.2
2473,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,0.5,0,0.05
2474,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,0.5,0,0
2475,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,0,0.2,0.2
2476,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,0,0.2,0.05
2477,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,0,0.2,0
2478,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,0,0.05,0.2
2479,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,0,0.05,0.05
2480,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,0,0.05,0
2481,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,0,0,0.2
2482,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,0,0,0.05
2483,0.03,1500.0,2.25,1,500000.0,0.5,0.05,0,0,0,0
2484,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,2,0.2,0.2
2485,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,2,0.2,0.05
2486,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,2,0.2,0
2487,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,2,0.05,0.2
2488,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,2,0.05,0.05
2489,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,2,0.05,0
2490,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,2,0,0.2
2491,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,2,0,0.05
2492,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,2,0,0
2493,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,1,0.2,0.2
2494,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,1,0.2,0.05
2495,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,1,0.2,0
2496,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,1,0.05,0.2
2497,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,1,0.05,0.05
2498,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,1,0.05,0
2499,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,1,0,0.2
2500,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,1,0,0.05
2501,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,1,0,0
2502,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,0.5,0.2,0.2
2503,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,0.5,0.2,0.05
2504,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,0.5,0.2,0
2505,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,0.5,0.05,0.2
2506,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,0.5,0.05,0.05
2507,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,0.5,0.05,0
2508,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,0.5,0,0.2
2509,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,0.5,0,0.05
2510,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,0.5,0,0
2511,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,0,0.2,0.2
2512,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,0,0.2,0.05
2513,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,0,0.2,0
2514,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,0,0.05,0.2
2515,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,0,0.05,0.05
2516,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,0,0.05,0
2517,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,0,0,0.2
2518,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,0,0,0.05
2519,0.03,1500.0,2.25,1,500000.0,0.5,0,0.2,0,0,0
2520,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,2,0.2,0.2
2521,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,2,0.2,0.05
2522,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,2,0.2,0
2523,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,2,0.05,0.2
2524,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,2,0.05,0.05
2525,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,2,0.05,0
2526,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,2,0,0.2
2527,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,2,0,0.05
2528,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,2,0,0
2529,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,1,0.2,0.2
2530,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,1,0.2,0.05
2531,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,1,0.2,0
2532,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,1,0.05,0.2
2533,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,1,0.05,0.05
2534,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,1,0.05,0
2535,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,1,0,0.2
2536,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,1,0,0.05
2537,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,1,0,0
2538,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,0.5,0.2,0.2
2539,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,0.5,0.2,0.05
2540,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,0.5,0.2,0
2541,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,0.5,0.05,0.2
2542,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,0.5,0.05,0.05
2543,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,0.5,0.05,0
2544,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,0.5,0,0.2
2545,0.03,1500.0,2.25,1,500000.0,0.5,0,0.05,0.5,0,0.05
