,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
65,65,0.05,700,2.25,1,500000.0,,42215.85,10.544890000000002,,700.0,0.07652599916605139,0.01826147577623844,0.0186133003507106,9.16840256672994,96.67550474427796,
66,66,0.05,710,2.25,1,500000.0,,42488.75,10.635349999999997,,710.0,0.07822518593375206,0.018244411635816016,0.018495533405538632,9.09155423211811,96.69710320654109,
67,67,0.05,720,2.25,1,500000.0,,42826.15,10.70527,,720.0,0.07960347615631917,0.01883792381271559,0.01855158747242181,9.060823714635376,96.99826381863228,
68,68,0.05,730,2.25,1,500000.0,,43149.7,10.78002,,730.0,0.08000257309761309,0.018834025318775646,0.018432864894272167,9.139678269217148,98.5251278513688,
69,69,0.05,740,2.25,1,500000.0,,43424.85,10.849130000000002,,740.0,0.08304255389602985,0.01864668849120843,0.01865562395991172,8.922178747514655,96.79158050818289,
70,70,0.05,750,2.25,1,500000.0,,43837.85,10.96121,,750.0,0.08488982324090556,0.018350849433106504,0.01840740697138295,8.847659620432962,96.97762132402595,
71,71,0.05,760,2.25,1,500000.0,,44102.6,11.040199999999999,,760.0,0.08524963330532387,0.018564219401024696,0.018465279437282236,8.929845707386457,98.58357399308684,
72,72,0.05,770,2.25,1,500000.0,,44416.85,11.11141,,770.0,0.08850958677305698,0.01872072551247741,0.018638611667575272,8.71537925346266,96.83445016257795,
73,73,0.05,780,2.25,1,500000.0,,44707.65,11.17609,,780.0,0.09006186821196707,0.01797851326201429,0.0185829361022573,8.673550572288367,96.9323497768391,
74,74,0.05,790,2.25,1,500000.0,,45063.85,11.25765,,790.0,0.09070984943155054,0.018254184828820495,0.018547223072717795,8.722928173975612,98.19221614866808,
75,75,0.05,800,2.25,1,500000.0,,45284.25,11.32557,,800.0,0.09345975525554877,0.018229246438489968,0.018634643294201628,8.57994658885246,97.16916062529909,
76,76,0.05,810,2.25,1,500000.0,,45605.35,11.396149999999999,,810.0,0.09396336035762828,0.01921196585596025,0.018580101093889433,8.640674162265665,98.47460957957932,
77,77,0.05,820,2.25,1,500000.0,,45931.85,11.48165,,820.0,0.09758118200069248,0.019040670740267458,0.018632423717433556,8.416650254953359,96.64371804576409,
78,78,0.05,830,2.25,1,500000.0,,46153.75,11.52607,,830.0,0.0993430220547168,0.018423398170349287,0.01859232496134016,8.365112335210515,96.42061276231777,
79,79,0.05,840,2.25,1,500000.0,,46494.35,11.61983,,840.0,0.09886991058845636,0.018016713275127095,0.01855927425934876,8.502652229366145,98.79542514565065,
80,80,0.05,850,2.25,1,500000.0,,46699.55,11.66595,,850.0,0.10119587152823896,0.01842538584632632,0.018674820947591046,8.409156217091818,98.10089435801363,
81,81,0.05,860,2.25,1,500000.0,,47015.7,11.74746,,860.0,0.1039046972882886,0.018493006387035688,0.018512507513542525,8.292650300413682,97.41217061244976,
82,82,0.05,870,2.25,1,500000.0,,47316.45,11.826609999999999,,870.0,0.10583630226166749,0.01825481987889543,0.018608398020327262,8.240100983342622,97.44420027674633,
83,83,0.05,880,2.25,1,500000.0,,47550.15,11.88211,,880.0,0.1077676569609423,0.018250049864670086,0.018510857899947795,8.179844227479363,97.18426774374913,
84,84,0.05,890,2.25,1,500000.0,,47904.65,11.95733,,890.0,0.10872064683708232,0.01829378690806533,0.01851052368429136,8.195273088768072,97.99041856142051,
85,85,0.05,900,2.25,1,500000.0,,48178.15,12.03711,,900.0,0.1111413539349428,0.018396317554890483,0.01852194832963327,8.112672875384622,97.66898743475824,
86,86,0.05,910,2.25,1,500000.0,,48467.05,12.120529999999999,,910.0,0.11193301021795604,0.018387613484565017,0.01862424133298323,8.133515532440406,98.5807450372406,
87,87,0.05,920,2.25,1,500000.0,,48752.4,12.20576,,920.0,0.11493945758884933,0.018521747271361896,0.01855611812350832,8.019721067398649,97.88403479454989,
88,88,0.05,930,2.25,1,500000.0,,48885.55,12.220830000000001,,930.0,0.11507419542106163,0.018906081444577966,0.01865329908360401,8.091195276874723,98.88042862325744,
89,89,0.05,940,2.25,1,500000.0,,49217.25,12.306649999999996,,940.0,0.11884621407462533,0.018547359670119248,0.01853368260378076,7.924569808377383,97.51851161952136,
90,90,0.05,950,2.25,1,500000.0,,49586.95,12.39347,,950.0,0.12064673815693822,0.01828582244694567,0.01866984672643735,7.882803545039299,97.6970430523712,
91,91,0.05,960,2.25,1,500000.0,,49741.6,12.43148,,960.0,0.12194595079395185,0.018234816037946508,0.0187111079234546,7.883462417830173,98.00554071004969,
92,92,0.05,970,2.25,1,500000.0,,50049.95,12.52531,,970.0,0.12301343896365892,0.018354961755580487,0.01868159340098705,7.8926340360607155,98.8540190993272,
93,93,0.05,980,2.25,1,500000.0,,50362.45,12.595449999999996,,980.0,0.1274509996185998,0.01858117059906141,0.01849442850094045,7.703490706170406,97.02968132470163,
94,94,0.05,990,2.25,1,500000.0,,50496.85,12.63781,,990.0,0.12929169305650703,0.018870495985621204,0.01853252700899954,7.66342765240671,96.84887851555635,
95,95,0.05,1000,2.25,1,500000.0,,50851.8,12.713479999999999,,1000.0,0.1307886706739339,0.018942201613263827,0.018664169399773736,7.665584953022765,97.45905772923362,
96,96,0.05,1010,2.25,1,500000.0,,51053.55,12.76499,,1010.0,0.1315088611351825,0.018746546553250257,0.01849636440478658,7.6884229455743025,98.1414937126904,
97,97,0.05,1020,2.25,1,500000.0,,51431.45,12.85353,,1020.0,0.13381177326589863,0.01844841517490476,0.018637761446010807,7.634393336827602,98.1312435402847,
98,98,0.05,1030,2.25,1,500000.0,,51677.95,12.915749999999996,,1030.0,0.13721631255261854,0.018610934786304576,0.01862082759843077,7.520165380838586,97.1309116372395,
99,99,0.05,1040,2.25,1,500000.0,,51895.5,12.98426,,1040.0,0.13553938598402054,0.018008669031525183,0.018694809926811672,7.679452651284894,99.71131480076771,
100,100,0.05,1050,2.25,1,500000.0,,52111.45,13.035690000000002,,1050.0,0.13897348984692143,0.01872783121192457,0.01859546411171692,7.568098337283251,98.65275313928737,
101,101,0.05,1060,2.25,1,500000.0,,52438.1,13.11198,,1060.0,0.14279016729373095,0.01812693354183466,0.018555073418109393,7.433657596923649,97.4744884188116,
102,102,0.05,1070,2.25,1,500000.0,,52563.55,13.14459,,1070.0,0.14519603295302655,0.018588630017899045,0.01849018543083264,7.378599770497835,96.98976219985671,
103,103,0.05,1080,2.25,1,500000.0,,52909.25,13.23221,,1080.0,0.14614975108006548,0.01832298721107981,0.018537549540490614,7.398262664073974,97.89703874496186,
104,104,0.05,1090,2.25,1,500000.0,,53138.8,13.2774,,1090.0,0.15068585323584785,0.01823090453849373,0.01866818927052529,7.244774414953395,96.19513935551792,
105,105,0.05,1100,2.25,1,500000.0,,53361.85,13.33737,,1100.0,0.1509162010224941,0.01837848649987244,0.01861119715497213,7.294408650423245,97.28545996090537,
106,106,0.05,1110,2.25,1,500000.0,,53656.35,13.41715,,1110.0,0.15126509825125822,0.018598253120214903,0.01861188945689581,7.3473113964541295,98.57993659537136,
107,107,0.05,1120,2.25,1,500000.0,,53884.3,13.46838,,1120.0,0.15474642196610375,0.018582642286669268,0.018528145329549904,7.249882681895977,97.63196152378681,
108,108,0.05,1130,2.25,1,500000.0,,54072.85,13.51249,,1130.0,0.15693654721592337,0.018644197128836273,0.018544235514531143,7.216971480422455,97.51958416070052,
109,109,0.05,1140,2.25,1,500000.0,,54382.9,13.60026,,1140.0,0.1577773401499712,0.018802763765072766,0.018573651407510012,7.235350731040007,98.3991470745547,
110,110,0.05,1150,2.25,1,500000.0,,54585.85,13.640529999999998,,1150.0,0.16417826204489075,0.01840519694910474,0.018578271721731973,7.00931613763962,95.61381822908263,
111,111,0.05,1160,2.25,1,500000.0,,54892.75,13.71215,,1160.0,0.16463114270054574,0.018583684542634166,0.018486017571163377,7.05679572500757,96.76227801197037,
112,112,0.05,1170,2.25,1,500000.0,,55126.25,13.785409999999999,,1170.0,0.16629034953846258,0.018744663627868623,0.018552748721213035,7.055696946776848,97.26956004478444,
113,113,0.05,1180,2.25,1,500000.0,,55218.1,13.8121,,1180.0,0.1675413183362025,0.01884275477993598,0.01860606749874976,7.0557576148191785,97.45669746688584,
114,114,0.05,1190,2.25,1,500000.0,,55539.05,13.890290000000002,,1190.0,0.16833956760027605,0.018246002640060825,0.01844100584178163,7.080866627340493,98.35760095763489,
115,115,0.05,1200,2.25,1,500000.0,,55762.25,13.92617,,1200.0,0.16976770719878687,0.018001578857351496,0.018612978686775444,7.075892701928886,98.53807185190844,
116,116,0.05,1210,2.25,1,500000.0,,56101.25,14.04101,,1210.0,0.17327226635751458,0.018114903411923164,0.018610876730213968,6.990218107550732,98.1508633181691,
117,117,0.05,1220,2.25,1,500000.0,,56189.55,14.06655,,1220.0,0.17521629188024687,0.017922988351032225,0.018536620199773694,6.967712615322112,98.01224402959336,
118,118,0.05,1230,2.25,1,500000.0,,56476.6,14.1146,,1230.0,0.17806660665967228,0.018249072177795304,0.018602096051249215,6.913725788374255,97.58446289591025,
119,119,0.05,1240,2.25,1,500000.0,,56701.05,14.17489,,1240.0,0.18121287065872596,0.018418921969316986,0.018554144115108785,6.848098010717524,97.07231376719449,
