,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.slopeErrorMer,PremirrorM2.slopeErrorMer,PG.slopeErrorMer,M3.slopeErrorSag,KB_ver.slopeErrorMer,KB_ver.slopeErrorSag,KB_hor.slopeErrorMer,KB_hor.slopeErrorSag,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
1366,1366,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.5,0.0,0.1,0.0,0.1,,24716.0,12.358,2000.0,0.368244393295754,0.0108887813829504,0.009572758695493,59780036666666.66,5.431175698563068,67.1184692828424,324675882403209.1,0.0050950241074464,0.0031524068419877
1367,1367,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.5,0.0,0.1,0.0,0.0,,24761.0,12.3805,2000.0,0.340370499392975,0.0106281939627456,0.0098943402373332,59888877160678.64,5.87594989450275,72.74719766889129,351904041434177.8,0.0051043005310115,0.0031581463754029
1368,1368,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.5,0.0,0.0,0.2,0.3,,24819.0,12.4095,2000.0,0.3321496755731914,0.0112054346761709,0.0095691955218056,60029160464071.85,6.021381765761462,74.72233702221686,361458492232331.1,0.0051162568102731,0.0031655439962491
1369,1369,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.5,0.0,0.0,0.2,0.1,,24880.0,12.44,2000.0,0.3152084932867183,0.0120301580123714,0.0096256237810081,60176699800399.2,6.3450066942859005,78.93188327691661,381821563073565.94,0.0051288315177725,0.0031733242526564
1370,1370,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.5,0.0,0.0,0.2,0.0,,24711.0,12.3555,2000.0,0.3522305259182303,0.0100583928705332,0.0096295539536806,59767943278443.11,5.678099576367485,70.15575931580845,339368333409683.7,0.0050939933937169,0.0031517691160527
1371,1371,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.5,0.0,0.0,0.05,0.3,,24667.0,12.3335,2000.0,0.3457090405449889,0.0105762873399145,0.0099113951606738,59661521462075.85,5.785211740043371,71.35190899582493,345154534391250.75,0.0050849231128977,0.0031461571278245
1372,1372,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.5,0.0,0.0,0.05,0.1,,24618.0,12.309,2000.0,0.3297365894532049,0.0099061507838503,0.0095701228847041,59543006257485.03,6.065447584438709,74.65959431685607,361154983474681.5,0.005074822118349,0.0031399074136613
1373,1373,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.5,0.0,0.0,0.05,0.0,,24931.0,12.4655,2000.0,0.3514071800948386,0.0098599116289179,0.0095663526641209,60300052360279.44,5.69140334429204,70.94618838827243,343191919664279.6,0.005139344797813,0.0031798290571936
1374,1374,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.5,0.0,0.0,0.0,0.3,,24764.0,12.382,2000.0,0.3548887950851167,0.0096605286413183,0.0099480276091172,59896133193612.77,5.635568177125228,69.77960516916458,337548742158778.25,0.0051049189592491,0.0031585290109639
1375,1375,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.5,0.0,0.0,0.0,0.1,,24973.0,12.4865,2000.0,0.3349171992865649,0.0104807680828504,0.0095852398906787,60401636821357.28,5.9716252382988,74.56469853801796,360695938876975.25,0.0051480027931404,0.0031851859550477
1376,1376,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.5,0.0,0.0,0.0,0.0,,24859.0,12.4295,2000.0,0.3330598971833751,0.0107909986247625,0.0096196184056232,60125907569860.28,6.004925891449627,74.63822636777314,361051619113161.1,0.0051245025201088,0.0031706458037293
1377,1377,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.3,0.2,0.3,,24870.0,12.435,2000.0,0.3356125429997973,0.0109592540577537,0.0097179350860216,60152513023952.09,5.959252839966734,74.10330906498633,358464034069122.44,0.0051267700903136,0.0031720488007863
1378,1378,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.3,0.2,0.1,,24839.0,12.4195,2000.0,0.3303576936432364,0.0109513771306611,0.0098109158924618,60077534016966.06,6.054043960483217,75.1881989672213,363712031976138.4,0.005120379665191,0.0031680948999892
1379,1379,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.3,0.2,0.0,,24744.0,12.372,2000.0,0.3315674217701598,0.0114240934074795,0.0096990077934117,59847759640718.56,6.031955700962641,74.62735593230978,360999034954674.1,0.0051007961043313,0.0031559781072238
1380,1380,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.3,0.05,0.3,,24865.0,12.4325,2000.0,0.3538968454067799,0.0095872678733412,0.0096283442174088,60140419635728.55,5.651364305610406,70.26058672950138,339875420853787.5,0.0051257393765841,0.0031714110748513
1381,1381,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.3,0.05,0.1,,24654.0,12.327,2000.0,0.3685203448558241,0.0101996275237872,0.0094807561161786,59630078652694.61,5.427108782236862,66.8999699586338,323618923541513.75,0.0050822432572011,0.0031444990403935
1382,1382,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.3,0.05,0.0,,24790.0,12.395,2000.0,0.3376465385333631,0.0108336782110465,0.0100806191696384,59959018812375.24,5.923354075203642,73.41997376214914,355158498427494.75,0.0051102786706423,0.003161845185826
1383,1383,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.3,0.0,0.3,,24957.0,12.4785,2000.0,0.3244160392700905,0.0100552788419627,0.0096359853889727,60362937979041.91,6.164923301880622,76.92899542251733,372132882916970.2,0.0051447045092061,0.0031831452320557
1384,1384,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.3,0.0,0.1,,24858.0,12.429,2000.0,0.3460032678567586,0.0098822121289484,0.0089348185553844,60123488892215.56,5.780292227840973,71.84325209983545,347531335554356.7,0.0051242963773629,0.0031705182585423
1385,1385,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.3,0.0,0.0,,25023.0,12.5115,2000.0,0.345919964181121,0.0100685027036838,0.0090799150453488,60522570703592.81,5.781684224946368,72.33754218041648,349922392290163.75,0.0051583099304349,0.0031915632143979
1386,1386,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.1,0.2,0.3,,24920.0,12.46,2000.0,0.3090497403841254,0.0109977073991889,0.0095717021601995,60273446906187.625,6.471450186349133,80.63426932191021,390056609212952.5,0.0051370772276082,0.0031784260601365
1387,1387,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.1,0.2,0.1,,24800.0,12.4,2000.0,0.3349516944865627,0.010975636221548,0.0098109386620348,59983205588822.35,5.971010246912586,74.04052706171608,358160335213522.56,0.0051123400981012,0.003163120637696
1388,1388,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.1,0.2,0.0,,24918.0,12.459,2000.0,0.3285846443463924,0.0098565755562081,0.0098467272740047,60268609550898.21,6.086711702484822,75.8343411012584,366837651045940.6,0.0051366649421164,0.0031781709697625
1389,1389,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.1,0.05,0.3,,24662.0,12.331,2000.0,0.3380451415066545,0.0109950885898759,0.0089456999174687,59649428073852.29,5.916369604030026,72.95475358729425,352908063153915.0,0.0050838923991682,0.0031455194018895
1390,1390,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.1,0.05,0.1,,24820.0,12.41,2000.0,0.3471066303718544,0.0094670975439194,0.0097386635302642,60031579141716.56,5.761918168654415,71.50540447300128,345897046549672.0,0.005116462953019,0.0031656715414361
1391,1391,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.1,0.05,0.0,,24521.0,12.2605,2000.0,0.3496155964985519,0.0106939391998854,0.0095672492309603,59308394525948.1,5.720568590275359,70.13703120107105,339277738864797.8,0.0050548262719976,0.003127535530522
1392,1392,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.1,0.0,0.3,,24855.0,12.4275,2000.0,0.3484466369191068,0.0100610375093173,0.0096125278849508,60116232859281.43,5.739759802773781,71.33086494897117,345052736859891.9,0.0051236779491252,0.0031701356229813
1393,1393,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.1,0.0,0.1,,24891.0,12.4455,2000.0,0.3344365380326053,0.0090821419987179,0.0096783032604859,60203305254491.016,5.980207819891418,74.42667642245864,360028276866217.25,0.0051310990879773,0.0031747272497134
1394,1394,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.1,0.0,0.0,,24667.0,12.3335,2000.0,0.3313510454904644,0.0110467766678371,0.0090168878795198,59661521462075.85,6.035894641707281,74.44370656349676,360110657709047.6,0.0050849231128977,0.0031461571278245
1395,1395,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.0,0.2,0.3,,24655.0,12.3275,2000.0,0.3477651587832042,0.0114078656135179,0.009002604959557,59632497330339.31,5.751007395329082,70.89554366591925,342946933148723.1,0.005082449399947,0.0031446265855805
1396,1396,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.0,0.2,0.1,,24846.0,12.423,2000.0,0.3292982234199826,0.0116119356257953,0.0105846669659299,60094464760479.05,6.073521986327957,75.45136363615221,364985052979380.06,0.0051218226644122,0.0031689877162982
1397,1397,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.0,0.2,0.0,,24957.0,12.4785,2000.0,0.3455157981479715,0.0107356004396854,0.0099225092679264,60362937979041.91,5.78844733213465,72.23114003404223,349407687304594.5,0.0051447045092061,0.0031831452320557
1398,1398,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.0,0.05,0.3,,24651.0,12.3255,2000.0,0.3206676207764758,0.0108201395945094,0.0098131530257799,59622822619760.48,6.236987679507927,76.87399164377496,371866810096932.7,0.0050816248289634,0.0031441164048325
1399,1399,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.0,0.05,0.1,,24903.0,12.4515,2000.0,0.3522147375560962,0.0111777184992545,0.0097109235920223,60232329386227.54,5.678354102606129,70.70402610860022,342020494679808.9,0.005133572800928,0.0031762577919574
1400,1400,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.0,0.05,0.0,,24755.0,12.3775,2000.0,0.3590279924806054,0.010587138934478,0.0098525273846577,59874365094810.375,5.570596281870805,68.95005547885589,333535915576525.75,0.0051030636745361,0.0031573811042809
1401,1401,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.0,0.0,0.3,,25059.0,12.5295,2000.0,0.3668812720238747,0.010801156858049,0.0089554022602103,60609643098802.39,5.451354845580262,68.30275053769789,330404671595546.7,0.005165731069287,0.00319615484113
1402,1402,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.0,0.0,0.1,,24947.0,12.4735,2000.0,0.3400721978794081,0.0103839900091085,0.0090841417521631,60338751202594.805,5.881104108102401,73.3579520924153,354858477575349.06,0.0051426430817472,0.0031818697801856
1403,1403,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.2,0.0,0.0,0.0,,24937.0,12.4685,2000.0,0.3168404072500834,0.0105207762201263,0.0091841756263846,60314564426147.7,6.3123261876803225,78.70523907109211,380725204525704.1,0.0051405816542883,0.0031805943283156
1404,1404,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.3,0.2,0.3,,24759.0,12.3795,2000.0,0.323142722306784,0.0105766610844129,0.00949150986459,59884039805389.22,6.189215668305375,76.61939536578639,370635237444937.7,0.0051038882455197,0.0031578912850289
1405,1405,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.3,0.2,0.1,,24544.0,12.272,2000.0,0.347636194678671,0.010394286222943,0.0095802819164612,59364024111776.445,5.753140871446516,70.60254477439165,341529593410997.5,0.0050595675551531,0.0031304690698231
1406,1406,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.3,0.2,0.0,,25089.0,12.5445,2000.0,0.3289772743132744,0.0118595503842755,0.009486938068368,60682203428143.71,6.079447293661582,76.26362657533771,368914257404649.9,0.0051719153516638,0.0031999811967402
1407,1407,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.3,0.05,0.3,,24567.0,12.2835,2000.0,0.3369635103131259,0.0096129305183743,0.0097729649504149,59419653697604.79,5.935360769899046,72.90700401705493,352677081517750.25,0.0050643088383086,0.0031334026091241
1408,1408,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.3,0.05,0.1,,24685.0,12.3425,2000.0,0.3478960485660991,0.0099509784957852,0.0096708152489741,59705057659680.64,5.748843679723503,70.95510311698735,343235043374382.4,0.0050886336823237,0.0031484529411906
1409,1409,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.3,0.05,0.0,,24865.0,12.4325,2000.0,0.3318725744297808,0.0095151741690231,0.0095146002268899,60140419635728.55,6.026409393534173,74.92333478511361,362430789823841.6,0.0051257393765841,0.0031714110748513
1410,1410,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.3,0.0,0.3,,24844.0,12.422,2000.0,0.3360552627045763,0.0098804767366491,0.0095252091599242,60089627405189.625,5.951402111378881,73.92831702754846,357617535411215.8,0.0051214103789204,0.0031687326259242
1411,1411,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.3,0.0,0.1,,24715.0,12.3575,2000.0,0.3622176730809769,0.0093604976954199,0.0097753416277517,59777617989021.95,5.521541737564203,68.23245202194964,330064612698553.44,0.0050948179647005,0.0031522792968007
1412,1412,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.3,0.0,0.0,,24949.0,12.4745,2000.0,0.3469086322752446,0.0106676435771883,0.0095552338698617,60343588557884.23,5.765206783361787,71.9180720190466,347893266086306.9,0.005143055367239,0.0031821248705596
1413,1413,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.1,0.2,0.3,,24726.0,12.363,2000.0,0.3569124467701385,0.0107689455636377,0.0097829573418963,59804223443113.766,5.603615166965738,69.27749430919741,335119853534440.25,0.0050970855349053,0.0031536822938578
1414,1414,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.1,0.2,0.1,,24742.0,12.371,2000.0,0.3357516561500233,0.0113934067936631,0.0096955930928941,59842922285429.14,5.956783722032761,73.69137142526729,356471345348715.9,0.0051003838188395,0.0031557230168498
1415,1415,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.1,0.2,0.0,,24771.0,12.3855,2000.0,0.361262827306291,0.0100817359717496,0.0095354704612408,59913063937125.75,5.536135602195051,68.5678075009868,331686846298910.25,0.0051063619584704,0.0031594218272729
1416,1416,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.1,0.05,0.3,,24882.0,12.441,2000.0,0.343369631718815,0.010728913264978,0.0098291086771675,60181537155688.63,5.824626918777131,72.4641834965063,350535001330410.06,0.0051292438032643,0.0031735793430304
1417,1417,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.1,0.05,0.1,,24782.0,12.391,2000.0,0.3473953454836191,0.0096353516890909,0.00980137806283,59939669391217.56,5.757129524046276,71.33659193245741,345080440313751.5,0.0051086295286752,0.00316082482433
1418,1418,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.1,0.05,0.0,,25270.0,12.635,2000.0,0.3278980395634789,0.0098659755695914,0.0096306026029287,61119984081836.32,6.099457022257716,77.06663947622623,372798716108236.3,0.0052092271886701,0.0032230668755879
1419,1419,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.1,0.0,0.3,,24880.0,12.44,2000.0,0.3332386823167326,0.0090866757040832,0.0096390467134635,60176699800399.2,6.001704202212229,74.66120027552013,361162752067319.6,0.0051288315177725,0.0031733242526564
1420,1420,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.1,0.0,0.1,,24774.0,12.387,2000.0,0.3264042923697161,0.008780648189613,0.0094485445030444,59920319970059.87,6.127370401534463,75.89973716380739,367153995035019.25,0.005106980386708,0.0031598044628339
1421,1421,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.1,0.0,0.0,,24877.0,12.4385,2000.0,0.3423080850334372,0.0111911681867714,0.0095961177355297,60169443767465.06,5.842689925961394,72.6742986440708,351551402950868.7,0.0051282130895348,0.0031729416170953
1422,1422,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.0,0.2,0.3,,24699.0,12.3495,2000.0,0.3526416305571729,0.0103759531844992,0.0101485653645655,59738919146706.58,5.671480127970158,70.03994384036746,338808092806962.3,0.0050915196807662,0.0031502385738087
1423,1423,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.0,0.2,0.1,,25018.0,12.509,2000.0,0.3627212583569417,0.0105182662684984,0.0097201134636165,60510477315369.27,5.513875886568159,68.9730734650811,333647261753944.2,0.0051572792167055,0.0031909254884629
1424,1424,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.0,0.2,0.0,,25017.0,12.5085,2000.0,0.3428025661733045,0.0115978629962746,0.009662779116357,60508058637724.55,5.8342620428019085,72.97786676238768,353019869793708.5,0.0051570730739596,0.0031907979432759
1425,1425,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.0,0.05,0.3,,24858.0,12.429,2000.0,0.3397797349355187,0.0108639140921407,0.009701383759198,60123488892215.56,5.886166225833178,73.15916002088058,353896849696615.5,0.0051242963773629,0.0031705182585423
1426,1426,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.0,0.05,0.1,,24737.0,12.3685,2000.0,0.3448034286898291,0.0093209813921008,0.009399490012445,59830828897205.59,5.800406357905207,71.74232603775057,347043120334089.94,0.0050993531051101,0.0031550852909148
1427,1427,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.0,0.05,0.0,,24996.0,12.498,2000.0,0.3290786119832773,0.0099080358174912,0.0095826200721582,60457266407185.625,6.077575166451817,75.95753443031481,367433580947873.06,0.0051527440762959,0.0031881194943488
1428,1428,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.0,0.0,0.3,,24473.0,12.2365,2000.0,0.3647200905920726,0.0107238138155914,0.0095250441843424,59192297999001.99,5.483657335007996,67.10077297982534,324590279098206.4,0.0050449314201948,0.0031214133615458
1429,1429,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.0,0.0,0.1,,24798.0,12.399,2000.0,0.3282288260734276,0.0097975024538036,0.0093355711714594,59978368233532.93,6.093310035946028,75.55095113569482,365466793097052.7,0.0051119278126094,0.003162865547322
1430,1430,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.05,0.0,0.0,0.0,,24599.0,12.2995,2000.0,0.3443248214193772,0.0094400846105918,0.00958643905839,59497051382235.53,5.808468851462963,71.44126263856872,345586769707606.5,0.0050709054061771,0.0031374840551083
1431,1431,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.0,0.3,0.2,0.3,,25075.0,12.537499999999998,2000.0,0.3353458539934308,0.0120467725693504,0.0099918263000265,60648341941117.76,5.963992028478093,74.77355005704408,361706227877239.9,0.0051690293532213,0.0031981955641221
1432,1432,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.0,0.3,0.2,0.1,,24947.0,12.4735,2000.0,0.3332380273932358,0.0114874115985861,0.009595708422566,60338751202594.805,6.001715997556036,74.86240449551521,362136048365166.8,0.0051426430817472,0.0031818697801856
1433,1433,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.0,0.3,0.2,0.0,,24786.0,12.393,2000.0,0.36203128133684,0.0115731922213545,0.0101600319019197,59949344101796.414,5.524384502396538,68.46369713820029,331183227484801.4,0.0051094540996587,0.003161335005078
1434,1434,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.0,0.3,0.05,0.3,,24876.0,12.438,2000.0,0.3107883967259113,0.0105408699342598,0.0102228751831801,60167025089820.36,6.435246685750075,80.04159827735943,387189648800708.06,0.0051280069467889,0.0031728140719083
1435,1435,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.0,0.3,0.05,0.1,,24960.0,12.48,2000.0,0.315650528903916,0.0103284952388977,0.0099353306447207,60370194011976.04,6.336121174721047,79.07479226051866,382512864601299.1,0.0051453229374438,0.0031835278676167
1436,1436,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.0,0.3,0.05,0.0,,24567.0,12.2835,2000.0,0.3412810029972206,0.0104247189802926,0.010169568343332,59419653697604.79,5.860273447497715,71.98466889233818,348215418823582.75,0.0050643088383086,0.0031334026091241
1437,1437,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.0,0.3,0.0,0.3,,24852.0,12.426,2000.0,0.3483505737617633,0.0095652292072305,0.0096492603565613,60108976826347.305,5.741342631942378,71.34192354451599,345106231215544.25,0.0051230595208876,0.0031697529874202
1438,1438,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.0,0.3,0.0,0.1,,24947.0,12.4735,2000.0,0.3246993992700027,0.0092777829149099,0.0096283990648349,60338751202594.805,6.159543271396405,76.83106299576306,371659148974404.6,0.0051426430817472,0.0031818697801856
1439,1439,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.0,0.3,0.0,0.0,,25119.0,12.559500000000002,2000.0,0.3200158360164096,0.0102431950363084,0.0099429441544978,60754763757485.03,6.249690718110103,78.49299057410386,379698483136126.3,0.0051780996340405,0.0032038075523503
1440,1440,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.0,0.1,0.2,0.3,,24880.0,12.44,2000.0,0.3177871212567424,0.0119723239929074,0.0101767812443872,60176699800399.2,6.29352124809421,78.29140432629197,378723338833998.9,0.0051288315177725,0.0031733242526564
1441,1441,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.0,0.1,0.2,0.1,,24580.0,12.29,2000.0,0.3694483179840517,0.0105110765681818,0.0096012497214568,59451096506986.02,5.41347707553059,66.53163325827094,321837148055725.6,0.0050669886940051,0.0031350606965552
1442,1442,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.0,0.1,0.2,0.0,,24715.0,12.3575,2000.0,0.3402706120036782,0.0100928407814956,0.0099575086997029,59777617989021.95,5.877674796019059,72.63336629180553,351353398620129.9,0.0050948179647005,0.0031522792968007
1443,1443,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.0,0.1,0.05,0.3,,25087.0,12.5435,2000.0,0.3247442661599962,0.0097008623975355,0.0095829301601666,60677366072854.28,6.158692264683844,77.2515564220618,373693225074277.6,0.005171503066172,0.0031997261063662
1444,1444,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.0,0.1,0.05,0.1,,24870.0,12.435,2000.0,0.3523910144267574,0.0116141952401922,0.0098991637815341,60152513023952.09,5.675513614481475,70.57501179607715,341396406612714.4,0.0051267700903136,0.0031720488007863
1445,1445,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.0,0.1,0.05,0.0,,24528.0,12.264,2000.0,0.34574374632939,0.0087937255185953,0.0101700744866866,59325325269461.08,5.784631020034706,70.94271482970564,343175116827373.4,0.0050562692712188,0.003128428346831
1446,1446,0.03,2000.0,2.25,1,200000.0,0.5,0.05,0.05,0.0,0.0,0.1,0.0,0.3,,25106.0,12.553,2000.0,0.3442743240893833,0.0107801791214576,0.0101741663140465,60723320948103.79,5.80932082370669,72.92440429999007,352761252868444.0,0.0051754197783439,0.0032021494649192
