,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.slopeErrorMer,M1.slopeErrorSag,PremirrorM2.slopeErrorMer,PremirrorM2.slopeErrorSag,PG.slopeErrorMer,PG.slopeErrorSag,M3.slopeErrorSag,M3.slopeErrorMer,KB_ver.slopeErrorMer,KB_ver.slopeErrorSag,KB_hor.slopeErrorMer,KB_hor.slopeErrorSag,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
518,518,0.02,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,1.25,18419.46,4.604864999999998,1250.0,0.1053605417121388,0.0073746213871394,0.0065757483094103,-0.0006651968149691,5.159737751664073e-06,34190355147500.0,11.917218774055916,54.87871260892718,407465294669182.8,0.0018689251185329,0.0011868642721635
519,519,0.02,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,1.25,18339.36,4.584840000000001,1250.0,0.1169878228566449,0.0073858796900257,0.0065794021654202,-0.0006686003936595,-2.8494095980655257e-06,34041672860000.0,10.731550881018473,49.20405872096603,365331935326719.4,0.0018607977954738,0.0011817030009753
520,520,0.02,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,1.25,18378.9,4.594725,1250.0,0.1041802489864039,0.0073347271758936,0.0065705468627988,-0.0006685006848218,-6.339018447573286e-07,34115067337500.004,12.051633763480798,55.3757156845075,411155459671520.56,0.0018648097100026,0.0011842507745432
521,521,0.02,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,1.25,18369.34,4.592335,1250.0,0.1039881131384163,0.0073853172580905,0.0065746644885938,-0.0006637849866796,-3.451545283340052e-06,34097321985833.33,12.08063847745544,55.48300984340951,411952100919008.4,0.0018638397074003,0.0011836347726385
522,522,0.02,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,1.25,18345.78,4.586445,1250.0,0.1050280283664096,0.0072858126712312,0.0065725881119995,-0.0006666250327759,3.110107431788074e-06,34053589717500.0,11.960517055306086,54.85273730753556,407272432385566.9,0.001861449198895,0.0011821166758946
523,523,0.02,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,1.25,17901.4,4.475350000000001,1250.0,0.1038023275447585,0.0078569490646066,0.0065728404133677,-0.000679738909392,-1.961989804962823e-06,33228727858333.33,12.10241324883213,54.16125142815442,402138264978808.6,0.0018163603122407,0.0011534828969855
524,524,0.02,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,1.25,18377.54,4.594385000000002,1250.0,0.106235037787278,0.0072295870517849,0.0064347586064719,-0.0006689655508933,6.079900614403263e-07,34112542894166.664,11.821610268302411,54.3109943985466,403250081576808.8,0.0018646717180006,0.001184163142473
525,525,0.02,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,1.25,18343.58,4.585895,1250.0,0.1052131437955404,0.0072777928542391,0.006396385564455,-0.0006652860868129,-3.438746562160492e-06,34049506059166.68,11.92356219810788,54.67865415556694,405979893996058.56,0.0018612259765389,0.0011819749181341
526,526,0.02,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,1.25,18361.96,4.59049,1250.0,0.1041422321945492,0.0073433787477962,0.0063382943727275,-0.0006686169704825,1.3131797099762283e-06,34083623168333.33,12.052898184516192,55.328051041187656,410801557638978.2,0.00186309089786,0.0011831592397875
527,527,0.02,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,1.25,18404.86,4.601215,1250.0,0.1051204034714328,0.0073419199020369,0.0071807671747416,-0.0006683126974645,3.853228487186188e-06,34163254505833.336,11.939390286997112,54.936152350614975,407891775177924.5,0.0018674437338056,0.0011859235161168
528,528,0.02,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,1.25,18365.16,4.59129,1250.0,0.1055117730010988,0.0072880255295701,0.0065753919322496,-0.0006593213789809,2.168504784720877e-07,34089563035000.0,11.9129892658096,54.6944008699359,406096810725795.8,0.0018634155849236,0.0011833654328936
529,529,0.02,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,1.25,18372.72,4.593179999999999,1250.0,0.1033127001843968,0.0072339637245553,0.0065768245344059,-0.0006690038726563,-2.5432294938598437e-06,34103595970000.004,12.139737072014729,55.7552848138514,413973697195377.25,0.0018641826581112,0.0011838525641069
530,530,0.02,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,1.25,18396.66,4.5991649999999975,1250.0,0.1049206459213291,0.0072601690452927,0.0065772973305281,-0.0006507066317034,2.560960261957778e-07,34148033597500.0,11.98731949487992,55.139150811317066,409399004915560.8,0.0018666117232052,0.0011853951462823
531,531,0.02,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,1.25,18385.54,4.596385000000001,1250.0,0.1041978165419231,0.0073137090637852,0.0065747061991076,-0.0006704026869815,1.678004757559504e-06,34127392560833.33,12.054636505819822,55.40595445269253,411379977485500.0,0.0018654834356595,0.0011846786252384
532,532,0.02,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,1.25,18376.7,4.594174999999998,1250.0,0.1040696764595713,0.0072130576583333,0.006575499229239,-0.0006672681628202,1.9419356387659705e-06,34110983679166.664,12.058607310164252,55.40079350474892,411341658307176.6,0.0018645864876464,0.0011841090167827
533,533,0.02,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,1.25,18382.14,4.595535000000002,1250.0,0.1034525233583417,0.0073413882159775,0.0065754415165309,-0.000664042776969,-3.7227220320562724e-07,34121081452500.0,12.149207949619935,55.82855334680649,414517703841147.1,0.0018651384556544,0.0011844595450631
534,534,0.02,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,1.25,18328.1,4.582024999999999,1250.0,0.1046295803783414,0.0074607053473777,0.0065733654904491,-0.0006639146373247,-2.1567531049021186e-07,34020771954166.664,11.988032943219324,54.931064759709926,407854000663386.4,0.001859655302869,0.0011809774589831
535,535,0.02,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,1.25,18355.68,4.588920000000001,1250.0,0.1044892876589074,0.0072417926563327,0.006576928493943,-0.000665244525992,-4.672335503385874e-07,34071966180000.004,12.00504097115024,55.08805869794983,409019654489161.2,0.0018624536994979,0.0011827545858167
536,536,0.02,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,1.25,18335.16,4.5837900000000005,1250.0,0.1042158644497976,0.0072710086622665,0.006586590589046,-0.0006636575066941,-2.2366342460469454e-06,34033876785000.0,12.04194523486293,55.19341968644558,409801942268577.4,0.0018603716437029,0.0011814323725235
537,537,0.02,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,1.25,18390.4,4.597600000000001,1250.0,0.1042843593794077,0.0072542281461032,0.006593985818478,-0.0006593906478476,1.9271428282652828e-06,34136413733333.336,12.040860475397512,55.356143839506274,411010141984360.9,0.0018659765541372,0.0011849917810184
538,538,0.02,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,1.25,18384.62,4.596155,1250.0,0.1036857002370925,0.0072526695428859,0.0066416299101431,-0.0006625611228446,2.1587007349750472e-06,34125684849166.66,12.116146504608372,55.68928055827856,413483626598458.6,0.0018653900881287,0.0011846193447204
539,539,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,21326.68,5.33167,1500.0,0.1366855763422836,0.0072232825955546,0.0065791592097479,-0.0006466442418893,1.957844572977898e-06,33873514903433.125,11.023789792510104,58.77490170526188,373412553451546.3,0.0022142747907451,0.0014385185222818
540,540,0.02,1500.0,10,1,400000.0,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,,1.5,21304.5,5.326125000000001,1500.0,0.1445730495237876,0.009133154305424,0.006433394434555,-0.0006408043013143,3.19935623177467e-07,33838286046407.18,10.422250521541244,55.50984165817365,352668760199966.94,0.0022119719187153,0.0014370224459669
541,541,0.02,1500.0,10,1,400000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,21321.96,5.330490000000001,1500.0,0.1368813621725939,0.0075714824454421,0.0065771734815899,-0.0006416317651264,5.4137256695744825e-06,33866018050179.64,11.004865735558766,58.6631410008421,372702508027358.06,0.0022137847296098,0.0014382001507666
542,542,0.02,1500.0,10,1,400000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,21316.52,5.329130000000001,1500.0,0.139789323088994,0.0091587377790934,0.0065776433988649,-0.000636369354725,1.5547806766679528e-07,33857377609141.72,10.7673371988865,57.380675255664094,364554662693264.0,0.0022132199133861,0.0014378332141051
543,543,0.02,1500.0,10,1,400000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,21309.64,5.327410000000001,1500.0,0.1366330714228615,0.0106822482897395,0.0065751313689686,-0.0006323942636016,2.2686379355833866e-06,33846449992534.934,11.018081558615698,58.69727310416068,372919358340758.3,0.0022125055869855,0.0014373691471508
544,544,0.02,1500.0,10,1,400000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,21000.9,5.250225,1500.0,0.1405132823555504,0.0225945854083675,0.0065747308666917,-0.000494965415771,-2.857428631051178e-06,33356073197305.387,10.708285902166237,56.22163333995345,357190961712984.25,0.0021804501897603,0.0014165441425758
545,545,0.02,1500.0,10,1,400000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,21328.68,5.332169999999999,1500.0,0.1387291224884165,0.0072869706173576,0.0065797960125344,-0.0006523308697111,-1.2882008138926837e-06,33876691536167.664,10.849287745817128,57.85299612142252,367555442540004.5,0.0022144824437685,0.0014386534254662
546,546,0.02,1500.0,10,1,400000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,21362.74,5.340685000000001,1500.0,0.1363384981135322,0.0072977263927048,0.0065781332447492,-0.0006568553159083,-1.4920831342822154e-06,33930789591636.73,11.048127071616117,59.01208260850496,374919426694041.44,0.0022180187747573,0.0014409508266964
547,547,0.02,1500.0,10,1,400000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,21333.12,5.333280000000001,1500.0,0.1389334533760529,0.0073312929666689,0.0065765282037608,-0.0006505581793631,-3.560142713458016e-06,33883743660838.33,10.842005278288804,57.820616725377,367349727641199.2,0.0022149434334805,0.0014389529105355
548,548,0.02,1500.0,10,1,400000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,21323.9,5.3309750000000005,1500.0,0.139379293201714,0.0072580817207406,0.0065753089713922,-0.0006467722847632,1.3301347533478448e-07,33869099383932.13,10.801245427206664,57.58397247889308,365846263921560.9,0.0022139861530425,0.0014383310068555
549,549,0.02,1500.0,10,1,400000.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,21324.42,5.331105,1500.0,0.1382659737073436,0.0073356218643466,0.0065757865166437,-0.0006507974883513,3.44552923381149e-06,33869925308443.12,10.90641880442063,58.147090304329,369423900956916.06,0.0022140401428286,0.0014383660816834
550,550,0.02,1500.0,10,1,400000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,21345.06,5.336264999999998,1500.0,0.1391505111770175,0.0072462676368381,0.0065757412602805,-0.0006493481466925,-2.6824194244065764e-07,33902708158263.465,10.834182529120069,57.81482940074694,367312959231468.8,0.0022161831220303,0.0014397582825464
551,551,0.02,1500.0,10,1,400000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,21324.44,5.331110000000001,1500.0,0.1391698997171761,0.0072723243244462,0.0065763283603044,-0.0006494412234364,4.595820236544386e-06,33869957074770.45,10.80983487154298,57.62581362296332,366112091817368.4,0.0022140422193588,0.0014383674307153
552,552,0.02,1500.0,10,1,400000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,21295.08,5.323770000000001,1500.0,0.2484967183440539,0.0072329614396994,0.006574514639245,-0.0006453434962395,-1.9077879993288884e-08,33823324106227.547,6.05130447376687,32.21756250612405,204686727367500.47,0.002210993872975,0.0014363870519684
553,553,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,21355.66,5.338915000000001,1500.0,0.138607569893752,0.0072646413966673,0.0065756636992323,-0.0006582513188502,1.7269911162390546e-06,33919544311756.496,10.866590083777773,58.01951702501917,368613394046702.0,0.0022172836830544,0.0014404732694237
554,554,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,21344.24,5.336060000000001,1500.0,0.1368661283735537,0.0073617848622597,0.0065750649974984,-0.0006472255516388,-1.2904887912160924e-06,33901405738842.324,10.993955448000868,58.66337180443188,372703974383835.1,0.0022160979842907,0.0014397029722408
555,555,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,21320.44,5.33011,1500.0,0.1370749366042173,0.0071994518098879,0.0065786966536946,-0.0006539758140204,-8.373410422887277e-07,33863603809301.395,10.999166774138516,58.62516424575604,372461231620642.8,0.002213626913312,0.0014380976243465
556,556,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,21348.6,5.337149999999999,1500.0,0.1372172579941206,0.0073861375898038,0.0065775681655523,-0.0006496940148327,-1.1346318329647957e-06,33908330798203.59,10.97039383502767,58.55881533279734,372039699363032.3,0.0022165506678817,0.0014399970611828
557,557,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,21335.62,5.333904999999999,1500.0,0.1383269050886838,0.0072457231612562,0.0065791167656123,-0.0006489903623401,-1.3684338394086948e-06,33887714451756.49,10.891933975594338,58.09616735155989,369100373919505.44,0.0022152029997598,0.0014391215395161
558,558,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,21340.08,5.335020000000001,1500.0,0.1428969018571524,0.0072668208395331,0.0065764413903306,-0.000653189847217,2.06891360565171e-06,33894798342754.5,10.530323007095449,56.18328296467168,356947311597981.0,0.002215666066002,0.0014394223736172
559,559,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,21358.74,5.339684999999999,1500.0,0.1485067159120671,0.0072788261931802,0.0065792623580208,-0.000647103309963,2.2432412928438797e-06,33924436326167.664,10.141252773469729,54.15267519924919,344046321400713.25,0.0022176034687105,0.0014406810203276
560,560,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,17756.0,4.439,1500.0,1.2007346930743232,0.0072477361033871,0.0065714970721435,-0.0006486330092151,-2.928621395234428e-06,28202145417165.67,1.250968807145037,5.552987165555544,35279601609067.84,0.0018435435419141,0.0011976704710548
561,561,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,21342.86,5.335714999999998,1500.0,0.1378582399275865,0.0073260843462392,0.0065748004366731,-0.0006513872806632,2.37391079836056e-06,33899213862255.484,10.920566306496958,58.26579058886389,370178035375819.25,0.0022159547037045,0.0014396098890436
562,562,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,21327.16,5.33179,1500.0,0.1362936765807717,0.0072055438911554,0.0065781192414724,-0.0006503333192989,1.5196512839952072e-06,33874277295289.426,11.050446520223533,58.91553100843312,374306008747322.3,0.0022143246274707,0.0014385508990461
563,563,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,21330.24,5.332560000000001,1500.0,0.1386040776196023,0.0072774783095089,0.0065753955050528,-0.0006472835271863,-3.533275457724998e-07,33879169309700.6,10.856483611461131,57.88990606302959,367789941197481.75,0.0022146444131267,0.00143875864995
564,564,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,21343.78,5.335945000000001,1500.0,0.1364356302325359,0.0071938242488423,0.0065780715292634,-0.000647455321926,-1.196850718487424e-06,33900675113313.37,11.037723528705987,58.89829325871245,374196492747257.75,0.0022160502240953,0.0014396719445084
565,565,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,1.5,21358.3,5.339575,1500.0,0.136953784631587,0.0073646789392004,0.0065761328716645,-0.0006478903356921,-1.6265273299209825e-06,33923737466966.062,10.996976069350142,58.72190930844505,373075878686726.9,0.0022175577850453,0.0014406513416271
566,566,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.5,21349.18,5.337295000000001,1500.0,0.1376087488180064,0.0072581811671279,0.0065775273899276,-0.000650251672928,1.1710886992081675e-06,33909252021696.61,10.939376555116688,58.38214020332995,370917235363745.25,0.0022166108872585,0.0014400361831062
567,567,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,1.5,21298.98,5.324745,1500.0,0.1398479712696507,0.0073022543460035,0.0065769668381177,-0.0006491152134972,1.5704335560970052e-06,33829518540059.887,10.764489434337596,57.31756966396353,364153736116608.0,0.0022113987963707,0.0014366501131779
568,568,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,1.5,21331.32,5.332829999999999,1500.0,0.1548818522513374,0.0074352614656772,0.0065745851548747,-0.0006523564841014,-1.0397326804394402e-06,33880884691377.246,9.736164869227698,51.91975792312846,329860005175063.75,0.0022147565457594,0.0014388314976696
569,569,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,1.5,21333.12,5.333279999999999,1500.0,0.1379353512953321,0.0073184147298371,0.0065744237558503,-0.0006512311447734,2.737668405095141e-07,33883743660838.33,10.9184506558481,58.23105679262505,369957362347565.75,0.0022149434334805,0.0014389529105356
570,570,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,1.5,21311.04,5.3277600000000005,1500.0,0.1372266225422663,0.0072612805117043,0.0065767951930674,-0.0006478642104859,1.8185674519398585e-06,33848673635449.1,10.965242570067131,58.420729417482725,371162402885500.5,0.0022126509441019,0.0014374635793798
571,571,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,1.5,21337.08,5.33427,1500.0,0.1382128731400598,0.0073811537466184,0.0065776220900005,-0.0006542075855595,-2.4890241217258654e-07,33890033393652.69,10.891821848018854,58.09860920328249,369115887651735.25,0.0022153545864668,0.0014392200188407
572,572,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,1.5,20791.08,5.19777,1500.0,0.1353024452563841,0.0077801703280138,0.0065755327175542,-0.0006699607737484,2.025168284813865e-06,33022812657125.742,11.130483433412998,57.85097648996666,367542611285215.5,0.0021586653110734,0.0014023914495009
573,573,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,1.5,21343.32,5.3358300000000005,1500.0,0.1364648575737328,0.0072855237419506,0.0064370759076334,-0.0006487791673783,8.730405457258933e-07,33899944487784.43,11.021136725223576,58.805515054664085,373607048187195.5,0.0022160024638999,0.001439640916776
574,574,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,1.5,21359.04,5.33976,1500.0,0.1395371844274814,0.0072578053101364,0.0063882060579689,-0.0006456025624425,7.996870430449573e-07,33924912821077.84,10.794127235687949,57.63786533124204,366188659519418.6,0.002217634616664,0.0014407012558053
575,575,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,1.5,21351.64,5.337909999999999,1500.0,0.137884591526149,0.0072246291188787,0.0063141943783906,-0.0006552701805555,-7.803475935185965e-07,33913159279960.09,10.911325493542826,58.2397768959472,370012763478889.1,0.0022168663004773,0.0014402021140231
576,576,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,1.5,21356.78,5.339195000000001,1500.0,0.1364794925479827,0.0072733052835447,0.0071172564331277,-0.0006480793558304,-3.2843146411443023e-06,33921323226087.824,11.051529348302076,59.01056303857211,374909772462859.2,0.0022173999687475,0.0014405488152069
577,577,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,1.5,21324.48,5.331119999999999,1500.0,0.1369546631478169,0.0072074147339858,0.0065782026289725,-0.0006562273312453,-2.222778791903799e-07,33870020607425.16,11.00346840886038,58.6586763261597,372674142763867.8,0.0022140463724193,0.001438370128779
578,578,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,1.5,21332.34,5.3330850000000005,1500.0,0.1383025906233297,0.0073448040920364,0.0065759431921716,-0.0006508523748154,-1.1211046212002215e-06,33882504774071.85,10.880610195073052,58.03178628247649,368691343896436.4,0.0022148624488013,0.0014389002982936
579,579,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,1.5,21334.42,5.333605,1500.0,0.1363956619973169,0.0071826637602162,0.0065749284543123,-0.0006500621918915,-1.9169967781116944e-06,33885808472115.773,11.032320520571234,58.84471367670908,373856087439068.9,0.0022150784079457,0.0014390405976054
580,580,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,1.5,21353.32,5.33833,1500.0,0.1336848262373723,0.0073700361639043,0.0065783510718597,-0.0006513148185076,-7.945549110754575e-07,33915827651457.08,11.269188509108336,60.15868771520693,382204113325101.06,0.002217040729017,0.0014403154326979
581,581,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,1.5,21313.1,5.328275,1500.0,0.1383001012873046,0.007298642634287,0.0065794342010422,-0.0006529385294111,1.3293705276166527e-06,33851945567165.66,10.891891416883425,58.03296721523787,368698846675770.8,0.0022128648267161,0.0014376025296598
582,582,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,1.5,21324.38,5.331095,1500.0,0.1377104458083249,0.0073150158494868,0.0065752051591031,-0.0006500352156328,-5.959055155423072e-07,33869861775788.42,10.933205306792868,58.2870392082302,370313033495504.5,0.0022140359897681,0.0014383633836197
583,583,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,1.5,21332.9,5.333225,1500.0,0.134647039491133,0.0074788559498839,0.0065737516177787,-0.0006495768930322,-3.917594133402138e-06,33883394231237.52,11.180454332037094,59.62704870691443,378826469571710.0,0.0022149205916479,0.0014389380711853
584,584,0.02,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,1.5,21324.48,5.331119999999999,1500.0,0.1369551110740622,0.0072294552218007,0.0065797263702002,-0.0006471952956582,1.7170271996591728e-06,33870020607425.15,10.99817588838104,58.63090252497372,372497688431848.4,0.0022140463724193,0.001438370128779
