,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
93,93,0.03,574.600000000001,2.25,1,500000.0,,991.7,0.1983399999999999,574.6000000000012,0.0480043720400885,0.0085945239218472,0.0092824785427522,-0.0002639855102149,-3.31985114981178e-05,2623804159988.0186,12.037192921373876,2.3881976095941333,31593036316055.914,6.533213862089908e-05,3.741564537890309e-05
94,94,0.03,574.8000000000011,2.25,1,500000.0,,984.2,0.19684,574.8000000000011,0.048387233983999,0.0085008718530539,0.0091495392192501,-0.000205190391887,-5.041743270572461e-05,2603567918099.229,11.982109062963634,2.35591171332472,31161228178654.89,6.485324064092663e-05,3.7139959604007975e-05
95,95,0.03,575.0000000000011,2.25,1,500000.0,,989.2,0.1978399999999999,575.000000000001,0.0528710326792065,0.0081310418900743,0.0093697651402967,-0.0002531387663802,-6.079027128389708e-05,2616399733013.874,10.968505423028056,2.172697133118896,28733543262294.22,6.519799548581064e-05,3.733596280978521e-05
96,96,0.03,575.2000000000012,2.25,1,500000.0,,996.3,0.19926,575.2000000000011,0.0515377639794678,0.0086754383527541,0.0092084585723391,-0.0003161264059546,-2.54481172997652e-05,2634781143396.224,11.313714884856712,2.25700240302032,29843959510578.664,6.567884651817289e-05,3.76113222509454e-05
97,97,0.03,575.4000000000012,2.25,1,500000.0,,999.7,0.19994,575.4000000000013,0.051838401516727,0.0088888312632754,0.0093325567655765,-0.0002960707651726,2.7030092924614777e-05,2643373466566.834,11.193689145744724,2.2409389098316947,29627080396350.45,6.591592818623742e-05,3.7747085910665805e-05
98,98,0.03,575.6000000000013,2.25,1,500000.0,,999.0,0.1997999999999999,575.6000000000013,0.0526113213573011,0.0090239903803177,0.009133224597087,-0.0002748814800722,3.759372148320259e-05,2641123628032.3423,11.02221382477145,2.203666743089838,29129911428847.08,6.588271740002169e-05,3.772806523584734e-05
99,99,0.03,575.8000000000013,2.25,1,500000.0,,988.4,0.19768,575.8000000000012,0.051992809060448,0.0081810075358068,0.0091316757848945,-0.0001576898792332,-2.867227139002072e-05,2612705004612.156,11.147092797418548,2.2018645685954588,29101692522498.7,6.519647730978762e-05,3.733508411176884e-05
100,100,0.03,576.0000000000014,2.25,1,500000.0,,996.4,0.1992799999999999,576.0000000000015,0.0541787243646126,0.0082028206149215,0.0094327942370791,-0.0002472522756719,-8.238806404652108e-06,2633454065608.4634,10.737758579231135,2.1383310948869583,28257711338052.277,6.573709885470435e-05,3.7644671354335095e-05
101,101,0.03,576.2000000000014,2.25,1,500000.0,,992.1,0.1984199999999999,576.2000000000015,0.0505438361627511,0.0091474018700145,0.0092547400094478,-0.0002214179593793,-3.959728374204372e-05,2621693133453.1265,11.465611391235653,2.2744399736315444,30051827745797.457,6.54671774513531e-05,3.748958882138861e-05
102,102,0.03,576.4000000000015,2.25,1,500000.0,,1006.9,0.2013799999999999,576.4000000000015,0.0542370507962231,0.0089931143656985,0.0090987734180497,-0.0002288787248776,4.954131908368752e-05,2660401084576.218,10.660107604630154,2.1462849098403893,28354249190331.414,6.645779197790133e-05,3.805634254059119e-05
103,103,0.03,576.6000000000015,2.25,1,500000.0,,1009.6,0.20192,576.6000000000014,0.051955751471712,0.0090172429744694,0.0092798187742443,-0.0003158551421353,1.9059487408210689e-06,2667131789238.292,11.202081230921092,2.257924904695136,29824600292319.902,6.665003096485613e-05,3.816590546459391e-05
104,104,0.03,576.8000000000015,2.25,1,500000.0,,1009.8,0.20196,576.8000000000014,0.0529493219820778,0.0088501232391402,0.009240996843679,-0.0003235275394999,-2.711137865269387e-05,2667256908894.876,10.978754458557033,2.2193712319330485,29310919250227.55,6.667727973142594e-05,3.8180987718084246e-05
105,105,0.03,577.0000000000016,2.25,1,500000.0,,1000.6,0.20012,577.0000000000017,0.0509294912783274,0.008918663597883,0.0092911833245574,-0.0002526548204927,2.5741743154617952e-05,2642556730637.912,11.420768101292238,2.2835286952775107,30153678409506.277,6.608372966355337e-05,3.7840589940217015e-05
106,106,0.03,577.2000000000016,2.25,1,500000.0,,998.4,0.1996799999999999,577.2000000000016,0.0516957146909703,0.0084924070793244,0.009465328481497,-0.000280627612804,-3.236945205108548e-05,2636347909673.552,11.267398747412638,2.251403793195643,29724978385529.05,6.595371740399211e-05,3.776483766977981e-05
107,107,0.03,577.4000000000017,2.25,1,500000.0,,1002.8,0.20056,577.4000000000016,0.0484654460492037,0.0084405783333958,0.0093534303246619,-0.0002029721283485,6.32095542822796e-05,2647565990855.542,12.096790633316257,2.424839652827289,32009987026842.3,6.62597427132686e-05,3.7938754388828426e-05
108,108,0.03,577.6000000000017,2.25,1,500000.0,,1003.2,0.2006399999999999,577.6000000000018,0.0495633680522245,0.0085426807337157,0.0095569687566627,-0.0002641889208513,4.837025513575198e-06,2648221461275.827,11.813273019005493,2.3687715540357903,31265109979352.44,6.630155441391532e-05,3.796138086902727e-05
109,109,0.03,577.8000000000018,2.25,1,500000.0,,999.8,0.1999599999999999,577.8000000000019,0.050017724252018,0.0090564670674476,0.0094619606594659,-0.0002770079964782,3.0642282484880515e-05,2638846987760.8027,11.711740156077587,2.344114098456476,30934979134224.35,6.609218962276904e-05,3.7840197042001405e-05
110,110,0.03,578.0000000000018,2.25,1,500000.0,,996.9,0.19938,578.0000000000018,0.0503927451365597,0.0084325685978254,0.0091038323664096,-0.0003292747259617,-4.211009631739924e-05,2630794717400.4155,11.549715099731388,2.30076179706089,30358270547218.76,6.591579260399833e-05,3.77378952087125e-05
111,111,0.03,578.2000000000019,2.25,1,500000.0,,1008.7,0.2017399999999999,578.2000000000018,0.0502776970131662,0.0084015148169616,0.0092441502961423,-0.0003174892255397,7.6025426774820415e-06,2661531833542.9736,11.541045178238136,2.330917017751923,30751511074124.1,6.670699827471773e-05,3.819213733735469e-05
112,112,0.03,578.4000000000019,2.25,1,500000.0,,1001.1,0.2002199999999999,578.4000000000018,0.0502165453805332,0.0087007852111806,0.0093939785205133,-0.0002816156220649,1.1651183617607888e-06,2641078893860.433,11.610004463755526,2.3261652993417443,30684177783048.73,6.621530248978909e-05,3.791187914456535e-05
113,113,0.03,578.600000000002,2.25,1,500000.0,,1007.0,0.2013999999999999,578.6000000000021,0.0483457257126814,0.0086117848285156,0.0093800095357579,-0.00027302051095,-5.457182772561872e-05,2656242021164.017,12.095350791813612,2.4369532068458364,32140702639693.73,6.661651949076798e-05,3.814286148389591e-05
114,114,0.03,578.800000000002,2.25,1,500000.0,,999.3,0.1998599999999999,578.800000000002,0.0522105674872022,0.0093853354547341,0.0092051329387687,-0.0001672819900552,-3.592794316558244e-06,2635532092183.284,11.263431081218206,2.2560137986208346,29749808699457.258,6.61180369055813e-05,3.7858698608944175e-05
115,115,0.03,579.000000000002,2.25,1,500000.0,,1008.3,0.2016599999999999,579.0000000000019,0.0512755427186675,0.0086887293338097,0.0092595412946064,-0.0002053288316823,-1.839438872608837e-05,2658865860976.336,11.393404342710769,2.295791168529907,30269764762149.85,6.672452013554029e-05,3.820723391789968e-05
116,116,0.03,579.2000000000021,2.25,1,500000.0,,1013.7,0.20274,579.2000000000022,0.0502283084749023,0.0083809527285077,0.0091753102539162,-0.000346572740187,-4.088794541204828e-05,2672700755375.857,11.64970536579112,2.358872003754389,31096769193397.04,6.70948444277201e-05,3.841946882818607e-05
117,117,0.03,579.4000000000021,2.25,1,500000.0,,1031.2,0.2062399999999999,579.4000000000023,0.0504271959268862,0.0082526953852152,0.0092021178764465,-0.0002816259597622,-2.4869548092300704e-05,2718429118658.2764,11.553692374925918,2.385400034877372,31441722820302.16,6.826634662895361e-05,3.909047401722515e-05
118,118,0.03,579.6000000000022,2.25,1,500000.0,,1016.1,0.2032199999999999,579.6000000000022,0.0518256986799996,0.0086570996367923,0.0093258113406607,-0.000253383980024,-3.406369918712743e-05,2678217046001.792,11.286125716745564,2.295028530747069,30245962661683.15,6.72797399023802e-05,3.85257098714865e-05
119,119,0.03,579.8000000000022,2.25,1,500000.0,,1025.1,0.2050199999999999,579.8000000000021,0.0460667527189457,0.0091096427205249,0.0094357096575233,-0.0003475708641124,-4.971208922553735e-06,2701529730637.911,12.660584093490236,2.595026476073909,34194425797025.625,6.788881420300665e-05,3.887466334376621e-05
120,120,0.03,580.0000000000023,2.25,1,500000.0,,1017.7,0.2035399999999999,580.0000000000022,0.0537252456501732,0.0090162209072801,0.0091621554660977,-0.0002760718566451,1.5351775135743693e-05,2681621517280.6177,10.929468467658182,2.229377084393246,29371846121849.55,6.741180298496707e-05,3.860170028761934e-05
121,121,0.03,580.2000000000023,2.25,1,500000.0,,999.8,0.1999599999999999,580.2000000000024,0.0542370553743921,0.0087120922553749,0.0094391238961616,-0.0002491690082403,-5.978873829882592e-05,2634056092283.114,10.823608379978644,2.1617385067230157,28476397697323.26,6.623986172821874e-05,3.792905235694843e-05
122,122,0.03,580.4000000000024,2.25,1,500000.0,,1030.5,0.2061,580.4000000000024,0.0493356404299901,0.0084367464071586,0.0092629034570772,-0.0002601587449292,-4.661924911389071e-05,2714526290206.644,11.825085800781148,2.435170948507978,32073437946978.92,6.828800786029704e-05,3.910020996813439e-05
123,123,0.03,580.6000000000024,2.25,1,500000.0,,1007.3,0.2014599999999999,580.6000000000023,0.0486653312054385,0.0087234917805069,0.0094496076095855,-0.0002435407714073,3.3029710511474225e-05,2653032732721.0977,12.162169578256911,2.44892594543444,32249978622294.89,6.676503002245986e-05,3.822660719317472e-05
124,124,0.03,580.8000000000025,2.25,1,500000.0,,999.6,0.19992,580.8000000000026,0.0489887076787794,0.0087185797193873,0.0092685296823873,-0.0002817114262925,2.1022890061494656e-06,2632393217488.516,11.987421593688612,2.3961436568046777,31550581784217.51,6.626944122618825e-05,3.7941287212775e-05
125,125,0.03,581.0000000000025,2.25,1,500000.0,,1023.5,0.2046999999999999,581.0000000000026,0.0493773490081252,0.0088222952445933,0.0091982888223662,-0.0003037473206057,4.4621655389563575e-05,2694964793172.285,11.874499679327371,2.432427727395396,32023972092167.395,6.786905510733014e-05,3.885550786069875e-05
126,126,0.03,581.2000000000025,2.25,1,500000.0,,1015.6,0.20312,581.2000000000025,0.0572247919628011,0.0088878263853726,0.0093140955959955,-0.0002901180097684,-1.0525843349607488e-05,2673798444879.2134,10.175992260841731,2.0678615082133343,27220583324568.71,6.736164265012023e-05,3.8562608227602535e-05
127,127,0.03,581.4000000000026,2.25,1,500000.0,,1011.7,0.20234,581.4000000000025,0.0492743385579387,0.0089206715970733,0.0094860134152347,-0.0002036014849381,1.7604807712810484e-05,2663167248512.673,11.906229986473504,2.4103599999196503,31724779128748.75,6.711935939653996e-05,3.842151267195048e-05
128,128,0.03,581.6000000000026,2.25,1,500000.0,,1032.1,0.20642,581.6000000000025,0.0520465735616084,0.0085776364779477,0.0091541668904327,-0.0003212047630782,-1.4535479546668638e-05,2716496678259.1284,11.29810015798852,2.3349982598550074,30728684316621.32,6.848949463549977e-05,3.920338110142081e-05
129,129,0.03,581.8000000000027,2.25,1,500000.0,,1007.2,0.2014399999999999,581.8000000000028,0.0518769225925211,0.008821217192589,0.009135466415272,-0.0002803235205278,2.1902343657025883e-05,2650597709083.6445,11.34311595222371,2.283410079025268,30045678734922.95,6.685349038502861e-05,3.826454350694564e-05
130,130,0.03,582.0000000000027,2.25,1,500000.0,,1030.4,0.2060799999999999,582.0000000000027,0.0488392280664015,0.0085061003310449,0.0092194467699188,-0.0002672070830268,4.709301815312638e-05,2711281707646.2314,12.023837594321597,2.4783538951610327,32606345016614.395,6.841013699280449e-05,3.915306619467758e-05
131,131,0.03,582.2000000000028,2.25,1,500000.0,,1016.5,0.2032999999999999,582.2000000000027,0.0525888188861585,0.0089630549175647,0.0093332455361042,-0.0002398033562749,1.7578165082094323e-05,2674341487522.454,11.118519050816824,2.259717022443375,29725799228632.69,6.750123044622348e-05,3.863193456190793e-05
132,132,0.03,582.4000000000028,2.25,1,500000.0,,1017.7,0.2035399999999999,582.4000000000029,0.0480233225716005,0.0092142911569027,0.0092538736315335,-0.0002886328819032,2.0577015748514746e-06,2677132891155.9146,12.264068309631684,2.49471244380064,32812600654783.54,6.75948829592568e-05,3.868459277616229e-05
133,133,0.03,582.6000000000029,2.25,1,500000.0,,1028.9,0.2057799999999999,582.600000000003,0.0531509073987194,0.0080904415694616,0.0092149866944885,-0.0002003681671743,1.3546881828835822e-05,2706225556518.2617,11.060660352457164,2.275931804667208,29930920471781.15,6.83529079548304e-05,3.911745931101762e-05
134,134,0.03,582.8000000000029,2.25,1,500000.0,,1030.0,0.2059999999999999,582.8000000000029,0.0502028794628926,0.0093288937881244,0.0094178937839338,-0.0003821605510902,4.551325220672705e-05,2708748656418.441,11.682713315123385,2.4065526040330747,31644398702790.74,6.844013833313015e-05,3.916642663981801e-05
135,135,0.03,583.000000000003,2.25,1,500000.0,,1022.6,0.2045199999999999,583.0000000000028,0.0512083018084694,0.0091879487582976,0.0092712907570132,-0.000267467594306,-1.8504996531829117e-05,2688920269195.443,11.434792091138878,2.335276923673933,30702979924952.168,6.796249453781815e-05,3.889213670239945e-05
136,136,0.03,583.200000000003,2.25,1,500000.0,,1033.2,0.2066399999999999,583.2000000000029,0.0503105013633443,0.0084247076566235,0.0092492210127268,-0.0002196266358564,2.699531639807725e-05,2716421618846.072,11.714644513026377,2.41859038980411,31793995460691.22,6.86821262625502e-05,3.930246036371885e-05
137,137,0.03,583.400000000003,2.25,1,500000.0,,1019.6,0.2039199999999999,583.4000000000032,0.0474196604519647,0.0085970694714272,0.0092991418949881,-0.0002602979323783,-4.9950156924868805e-05,2680298995088.835,12.526738091774858,2.5561972202739995,33598336802418.95,6.779302602545571e-05,3.87922106619851e-05
138,138,0.03,583.6000000000031,2.25,1,500000.0,,1025.2,0.2050399999999999,583.6000000000031,0.0532441689957294,0.0087403902469151,0.0093655675886528,-0.0003275428658279,-2.1875845426989994e-05,2694651726252.74,11.06789080234325,2.2719901124846613,29858671862251.02,6.818042380291378e-05,3.90124026866233e-05
139,139,0.03,583.8000000000031,2.25,1,500000.0,,1046.4,0.2092799999999999,583.800000000003,0.0515739560100427,0.008745279650555,0.0095028706456815,-0.0001593177121226,-1.47093267239127e-05,2749998110920.3374,11.443684454169729,2.394899402511294,31469652297163.15,6.960569648254348e-05,3.982641970234251e-05
140,140,0.03,584.0000000000032,2.25,1,500000.0,,1031.7,0.2063399999999999,584.0000000000033,0.0509812263808043,0.0087441841509595,0.0092305894979306,-0.0003117831006536,-2.624997006996372e-05,2710994938670.387,11.535038529858625,2.380215136617989,31272420220597.133,6.86430360599001e-05,3.92741176080265e-05
141,141,0.03,584.2000000000032,2.25,1,500000.0,,1035.2,0.20704,584.2000000000033,0.0484934086844759,0.0089104432362965,0.0094649001787249,-0.0003054439409572,-1.0893398579310774e-05,2719819875583.943,12.134378983806354,2.5097063067601786,32969228627341.125,6.888800366954945e-05,3.9414568461508937e-05
142,142,0.03,584.4000000000033,2.25,1,500000.0,,1035.9,0.20718,584.4000000000033,0.0497259587297321,0.0087470691579308,0.0091270257953328,-0.0002575150929286,-1.3204394400887908e-05,2721286757955.6733,11.837670227584862,2.4521515712802997,32208744084493.09,6.894670025907258e-05,3.944844502463126e-05
143,143,0.03,584.6000000000033,2.25,1,500000.0,,1047.6,0.2095199999999999,584.6000000000032,0.0519342565636747,0.0087641858864626,0.0093182376122647,-0.00029519763884,3.0371845110284007e-06,2751645944979.0312,11.365181138940237,2.384578244962395,31316891266876.625,6.973767975314353e-05,3.990130732427696e-05
144,144,0.03,584.8000000000034,2.25,1,500000.0,,1055.6,0.21112,584.8000000000033,0.0531190035886651,0.0084446455601347,0.0091736197202624,-0.0002816660311597,1.6639665095066322e-06,2772279562866.833,11.07313359202708,2.339710936235152,30723440751898.137,7.028259222254091e-05,4.021338509506356e-05
145,145,0.03,585.0000000000034,2.25,1,500000.0,,1052.2,0.2104399999999999,585.0000000000035,0.048300639434501,0.0089346481250389,0.0093312727032337,-0.0004154190762684,7.08411705137758e-05,2762972169055.6934,12.185078503363266,2.564715342996005,33673432399962.395,7.006854622729845e-05,4.009121342156064e-05
146,146,0.03,585.2000000000035,2.25,1,500000.0,,1028.1,0.20562,585.2000000000035,0.0503199898035745,0.0085116569745157,0.0093598258754041,-0.0001741018364255,3.423607269245544e-05,2699318523737.266,11.820513162649307,2.433095941092659,31940963640800.363,6.848019789768166e-05,3.918013710787229e-05
147,147,0.03,585.4000000000035,2.25,1,500000.0,,1033.4,0.2066799999999999,585.4000000000034,0.050879806873047,0.0087082246936745,0.0092284896431044,-0.0002799421256961,-1.906967934892901e-05,2712862534557.79,11.726677973838504,2.421476320121557,31784073868669.625,6.884984976431709e-05,3.938934641701556e-05
148,148,0.03,585.6000000000035,2.25,1,500000.0,,1046.2,0.20924,585.6000000000037,0.0506420789417688,0.0081060012012683,0.0092455158624908,-0.0002052990056,-4.96653947428445e-05,2746088902136.148,11.604580838774856,2.425000075015716,31825969191741.48,6.971949000982322e-05,3.988455903072452e-05
149,149,0.03,585.8000000000036,2.25,1,500000.0,,1024.3,0.20486,585.8000000000037,0.0493753709809652,0.0085926037479773,0.0091536995569893,-0.0002486612919321,1.8416775076584156e-05,2688237212257.9287,11.91240901424231,2.4415555521508514,32038858201146.51,6.82765642768941e-05,3.905683526647043e-05
150,150,0.03,586.0000000000036,2.25,1,500000.0,,1047.4,0.2094799999999999,586.0000000000036,0.0516925137222073,0.0084960623509868,0.0092236705193942,-0.0002820773242543,-1.9553359992938468e-05,2748485915671.7847,11.446260382575389,2.3960647342723584,31437608245108.992,6.983322684783204e-05,3.994498675380247e-05
151,151,0.03,586.2000000000037,2.25,1,500000.0,,1046.9,0.2093799999999999,586.2000000000036,0.0520267134165123,0.0086220820922489,0.0092413399139997,-0.0003046073806407,3.852224479567501e-05,2746797657137.146,11.4371492896671,2.3975384425310886,31452636244343.48,6.981411851375948e-05,3.993326157615856e-05
152,152,0.03,586.4000000000037,2.25,1,500000.0,,1031.3,0.2062599999999999,586.4000000000036,0.0485761951756898,0.0084166415462447,0.0094502781923153,-0.0002565638504848,1.9036370941544315e-05,2705496648872.0225,12.16795012418202,2.5088366573699,32908218603129.8,6.878783446406094e-05,3.934544926773658e-05
153,153,0.03,586.6000000000038,2.25,1,500000.0,,1043.7,0.20874,586.6000000000039,0.0503961456122396,0.0087485004314672,0.0093717285721886,-0.000273734960357,2.128728144708371e-05,2737651562347.767,11.778529541090736,2.4563175562286528,32214916141763.062,6.962911995594955e-05,3.982585597207087e-05
