,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
54,54,0.05,590,2.25,1,500000.0,,124.88,0.024976,,118.0,0.009063726577237504,0.0020476149929303223,0.0022274393291724487,2.6540107296195066,0.3309142739799012,
55,55,0.05,600,2.25,1,500000.0,,138.84,0.027768,,120.0,0.009895506130701507,0.001991287065564776,0.0021239732906509017,2.43426473863512,0.33825492940649365,
56,56,0.05,610,2.25,1,500000.0,,150.92,0.030184,,122.0,0.01049401814565499,0.001990176915788773,0.0021956162802490567,2.3774647487905622,0.3585575822769898,
57,57,0.05,620,2.25,1,500000.0,,153.95999999999995,0.030792000000000003,,124.0,0.010598537709784068,0.0018514725515346505,0.0021819854064528254,2.3728288630782566,0.36534971771664726,
58,58,0.05,630,2.25,1,500000.0,,166.95999999999995,0.033392,,126.0,0.011135859272453672,0.002050142983908609,0.0022455088064244266,2.270390513262712,0.37930474756104554,
59,59,0.05,640,2.25,1,500000.0,,166.6,0.03332,,128.0,0.011274489212783009,0.002030709268750549,0.002188735788065588,2.2843244726484584,0.3811331401788606,
60,60,0.05,650,2.25,1,500000.0,,175.95999999999995,0.035191999999999994,,130.0,0.010911330417911811,0.001993093610264828,0.002256745954782892,2.398658981008696,0.4213110770776476,
61,61,0.05,660,2.25,1,500000.0,,183.64,0.036728,,132.0,0.011818277346128524,0.002033008022309416,0.002297059773998879,2.2396656027709327,0.4108825868110936,
62,62,0.05,670,2.25,1,500000.0,,187.08,0.03741599999999999,,134.0,0.011281158764822975,0.0020388332072531555,0.002160235194170655,2.386661343108604,0.44759765002453744,
63,63,0.05,680,2.25,1,500000.0,,190.4,0.03808000000000001,,136.0,0.01211782354596835,0.00185616292502953,0.0021892841084693335,2.3101142887997552,0.4393861583243272,
64,64,0.05,690,2.25,1,500000.0,,195.96,0.03919199999999999,,138.0,0.01265947766669342,0.0020614392112291327,0.0021711703800847987,2.198333171445711,0.4298478231358981,
65,65,0.05,700,2.25,1,500000.0,,197.68,0.039536,,140.0,0.013056862094776987,0.002157630835754311,0.002241550059937244,2.179190994877122,0.43041349773455495,
66,66,0.05,710,2.25,1,500000.0,,205.72,0.041144,,142.0,0.014127259547981339,0.0018809182360216344,0.002176122058089967,2.0223709203412854,0.41555415884925706,
67,67,0.05,720,2.25,1,500000.0,,214.76,0.042952,,144.0,0.013315223876320484,0.001912361636353771,0.002280553610298385,2.1656246696487598,0.4649896571362626,
68,68,0.05,730,2.25,1,500000.0,,217.32,0.043464,,146.0,0.012986666797601172,0.001889759570394055,0.0022550994324254028,2.254653903582173,0.4901833215611512,
69,69,0.05,740,2.25,1,500000.0,,223.48,0.044696,,148.0,0.014254810261231796,0.0020142228071158906,0.002275386400412499,2.0805523118724016,0.46478107613602654,
70,70,0.05,750,2.25,1,500000.0,,230.92,0.046184,,150.0,0.01386585093217036,0.0020581139277016888,0.0022061398162193336,2.1859456171602973,0.5052030245277377,
71,71,0.05,760,2.25,1,500000.0,,232.72,0.046544,,152.0,0.014479804377979235,0.002078221270844929,0.002233793201385537,2.1079267369135315,0.490105495533566,
72,72,0.05,770,2.25,1,500000.0,,242.8,0.04856,,154.0,0.014902110422085573,0.002038908349308545,0.0022378155581265287,2.0796263306941847,0.5042971784588227,
73,73,0.05,780,2.25,1,500000.0,,244.72,0.048944,,156.0,0.014834389872457904,0.001898938027413887,0.0022141615387710326,2.1144191019359817,0.5176589928197777,
74,74,0.05,790,2.25,1,500000.0,,254.32,0.050864,,158.0,0.01523716223397969,0.002007482031582837,0.0021918894179308044,2.0816393967559366,0.5293543202512412,
75,75,0.05,800,2.25,1,500000.0,,254.08,0.05081599999999999,,160.0,0.017042008614880616,0.0019845029638794493,0.00219786893487194,1.8878470048961784,0.4803083495838612,
76,76,0.05,810,2.25,1,500000.0,,259.44,0.051888,,162.0,0.015290372189683692,0.0018890532633368425,0.0022674268550463526,2.138939931349435,0.5552508063803823,
77,77,0.05,820,2.25,1,500000.0,,269.52,0.05390400000000001,,164.0,0.01657292221310854,0.0021419609566643073,0.002241751151221043,1.9919605816610544,0.536898547350877,
