,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.slopeErrorMer,M1.slopeErrorSag,PremirrorM2.slopeErrorMer,PremirrorM2.slopeErrorSag,PG.slopeErrorMer,PG.slopeErrorSag,M3.slopeErrorSag,M3.slopeErrorMer,KB_ver.slopeErrorMer,KB_ver.slopeErrorSag,KB_hor.slopeErrorMer,KB_hor.slopeErrorSag,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
351,351,0.02,500.0,5,1,400000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,13531.6,3.3829,500.0,0.027041665258315,0.0073690488597509,0.0065633855195654,-0.0006455219444484,-3.801555286136749e-07,46930306061994.61,18.673464914199773,63.18387046711878,876537402584559.2,0.0010183460599516,0.0005694430349792
352,352,0.02,500.0,5,1,400000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,13545.2,3.3863,500.0,0.0269644717839241,0.0074949725859671,0.0065671277452085,-0.0006396772832922,-2.89503525305714e-06,46977473592991.91,18.63865026224859,63.12754583867415,875756022096890.8,0.0010193695535825,0.0005700153564545
353,353,0.02,500.0,5,1,400000.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,13604.0,3.4010000000000007,500.0,0.0277100801082269,0.0076924688105779,0.0065721157359949,-0.0006521547640639,1.1428952901676153e-05,47181403800539.08,18.103166456529145,61.56121515388442,854026624706640.8,0.0010237946583983,0.0005724898051861
354,354,0.02,500.0,5,1,400000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,13586.7,3.396675,500.0,0.0279644884310641,0.0073373801264651,0.0065693136291189,-0.0006550333423597,-5.36939560694814e-07,47121403926549.86,17.96989605916034,61.03713728437551,846756195543387.4,0.0010224927142943,0.0005717617786035
355,355,0.02,500.0,5,1,400000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,13594.0,3.3985,500.0,0.026200644492627,0.0075979082462592,0.0065593026411602,-0.000644002043735,-2.082288335743997e-06,47146721792452.83,19.224816954064654,65.3411423541109,906464810996122.8,0.0010230420895521,0.0005720689805719
356,356,0.02,500.0,5,1,400000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,13645.7,3.411425,500.0,0.087195640248376,0.0074866777384758,0.0065640916690191,-0.0006418536810204,-7.870828122600612e-06,47326027774258.76,5.751641028445119,19.621536283448307,272205712018907.2,0.001026932870487,0.0005742446438274
357,357,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,13623.2,3.4058,500.0,0.0270253975073557,0.0075285237609357,0.006563407938761,-0.0006439390364805,-8.768951019826154e-06,47247993256064.69,18.619335713528933,63.413740604654,879726345772073.2,0.001025239590583,0.0005732977884454
358,358,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,13597.5,3.399375,500.0,0.0263888267265712,0.0075348067546684,0.0065640049048982,-0.000637276897404,2.108440721504274e-06,47158860495283.016,19.014602454987227,64.64594979046022,896820541350508.2,0.0010233054886483,0.0005722162691869
359,359,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,13588.2,3.39705,500.0,0.0269556673069984,0.0074555902794621,0.0065668349901358,-0.0006445924504444,1.547594037658327e-06,47126606227762.8,18.68764088508991,63.47810925382085,880619319376435.8,0.0010226055996213,0.0005718249022957
360,360,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,13577.5,3.394375,500.0,0.0260728193031922,0.0071855473784298,0.006564141316479,-0.0006443727567825,-5.626480044832906e-06,47089496479110.52,19.25667004654489,65.36804115216029,906837972728706.2,0.0010218003509558,0.0005713746199585
361,361,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,13576.6,3.39415,500.0,0.0279914742264736,0.0074198934306102,0.0065701088078182,-0.0006401340600024,2.427199654441366e-06,47086375098382.75,17.91643881724219,60.81823500567318,843719407303366.0,0.0010217326197597,0.0005713367457432
362,362,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,13590.8,3.3977000000000004,500.0,0.0280576126970799,0.0073645719914574,0.0065720364720829,-0.0006345321661223,3.094844971096896e-07,47135623549865.234,17.9535775255141,61.00819085175291,846354627379273.2,0.0010228012675213,0.0005719343166953
363,363,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,13594.6,3.39865,500.0,0.0287553893283813,0.0075408484796769,0.006565853868166,-0.0006457138737264,-8.204524803562926e-06,47148802712938.0,17.42411942834534,59.20835636173344,821385877644563.8,0.0010230872436829,0.0005720942300487
364,364,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,13177.6,3.2944000000000004,500.0,0.2547849319791623,0.0071966812530138,0.0065731531486358,-0.000653714886747,2.6690844164745856e-06,45702562975741.234,1.9659380319532676,6.478469524073145,89874532968180.33,0.0009917051227955,0.0005545458436357
365,365,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,13667.4,3.41685,500.0,0.0270858751994921,0.0075829582564681,0.0065541918590903,-0.0006416366241629,-9.381641347814671e-06,47401287731805.93,18.6018260052792,63.5459120536412,881559934277091.8,0.0010285659448833,0.0005751578332403
366,366,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,13567.2,3.391800000000001,500.0,0.0272769030994879,0.0074106463653062,0.0065684192632697,-0.0006583185774057,-4.571657970090583e-06,47053774010781.67,18.435571696039617,62.51437318307192,867249598496944.4,0.0010210252050442,0.0005709411706058
367,367,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,13596.3,3.399075,500.0,0.0264966053284637,0.0071893546158704,0.0065605792033499,-0.0006292288005343,-1.0551751456928126e-05,47154698654312.66,19.024175196578053,64.68394882902871,897347694535669.1,0.0010232151803867,0.0005721657702332
368,368,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,13556.0,3.389,500.0,0.0263127908360672,0.0072290252725794,0.0065644508136916,-0.0006345945675105,4.172241110924302e-06,47014930161725.07,19.12200890724009,64.81472606835476,899161941444390.6,0.0010201823279364,0.0005704698470379
369,369,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,0.5,13630.1,3.407525,500.0,0.0260769397277726,0.0075304336892242,0.0065659173213052,-0.0006375913258324,1.837667723692897e-05,47271923841644.2,19.3621392855327,65.97538355649299,915263514399982.6,0.0010257588630869,0.0005735881574292
370,370,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.5,13629.8,3.40745,500.0,0.0281421332588422,0.0070925528253806,0.0065546021221095,-0.0006498400621402,-4.218932816930135e-06,47270883381401.61,17.85131038890662,60.82968312929486,843878224869773.9,0.0010257362860215,0.0005735755326908
371,371,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,0.5,13597.1,3.3992750000000003,500.0,0.0269541169608657,0.0074886748193779,0.0065723208707979,-0.0006390579996057,-8.120878438175917e-07,47157473214959.57,18.622389572906307,63.30155209619774,878169976669087.5,0.0010232753858944,0.0005721994362023
372,372,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.5,13623.0,3.4057500000000003,500.0,0.0306169235685444,0.0074539922947346,0.0065694283174771,-0.0006360004360555,-1.5900426521178584e-06,47247299615902.96,16.359279864948114,55.71819337734941,772967533305864.5,0.0010252245392061,0.0005732893719532
373,373,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,0.5,13646.8,3.4117,500.0,0.0267312397712714,0.0073382863966925,0.0065617509920871,-0.0006353263879868,-6.828165950691736e-06,47329842795148.24,18.7916347497012,64.11005427106961,889386168255751.4,0.0010270156530601,0.000574290934535
374,374,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.5,13643.9,3.410975,500.0,0.0263348806168778,0.0074946612323287,0.0065609065472536,-0.0006299153852642,2.114736885837231e-06,47319785012803.234,19.0762969197752,65.09215631275279,903010676636224.0,0.0010267974080947,0.0005741688953969
375,375,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.5,13658.4,3.4146,500.0,0.0278212997579316,0.0075082735057353,0.006566043803817,-0.0006274678564348,-3.1492753480804296e-06,47370073924528.3,18.079436963831924,61.71968597412731,856225059214280.5,0.0010278886329217,0.0005747790910875
376,376,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.5,13304.4,3.3261000000000003,500.0,0.0259006734144406,0.0079068858743195,0.0065689416148415,-0.0006531548070399,-2.81401983599744e-06,46142330838274.94,19.43011834722349,64.62302119045037,896502457394129.2,0.0010012476957655,0.000559881899744
377,377,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,0.5,13612.7,3.403175,500.0,0.026554777869245,0.00733778049825,0.0064854585936724,-0.0006429319568452,7.709880975778085e-07,47211577147574.12,18.980520106859306,64.58017290056544,895908031499620.5,0.0010244493932945,0.0005728559226005
378,378,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,0.5,13623.0,3.40575,500.0,0.0277500015892541,0.0072170358173188,0.0063518468887843,-0.0006502566563119,-4.049787771665253e-06,47247299615902.98,18.074625744626005,61.54938693094629,853862534097206.6,0.0010252245392061,0.0005732893719532
379,379,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,0.5,13651.3,3.412825,500.0,0.0268011094861378,0.0074221411529688,0.0064775525613551,-0.0006482142869803,2.706818741313284e-06,47345449698787.055,18.729215508518607,63.90871255363832,886592994226930.5,0.0010273543090409,0.0005744803056114
380,380,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,0.5,13586.8,3.3967,500.0,0.0273226625123242,0.0074172516152461,0.0071713402197475,-0.0006359818364233,1.8847003235064263e-06,47121750746630.72,18.3333227511716,62.282562921909424,864033740356098.9,0.0010225002399828,0.0005717659868497
381,381,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,0.5,13635.8,3.40895,500.0,0.0268426900324129,0.0074738536234747,0.0065659496417154,-0.0006448697372021,-4.569042040380896e-06,47291692586253.375,18.723271565866625,63.810681593778455,885233030009905.2,0.0010261878273293,0.0005738280274594
382,382,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,0.5,13580.1,3.3950249999999995,500.0,0.026625300987365,0.0074948941777057,0.0065641513818769,-0.0006404359397214,7.258172583975763e-06,47098513801212.94,18.8524595734171,63.98952130618365,887714038150617.5,0.0010219960188558,0.0005714840343581
383,383,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,0.5,13557.5,3.389375,500.0,0.027672908149617,0.0070539224550241,0.0065622330445409,-0.0006399162280191,2.64719779202905e-06,47020132462938.0,18.13821987738841,61.46421784719024,852681000156596.2,0.0010202952132634,0.00057053297073
384,384,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,0.5,13643.2,3.4108,500.0,0.0277443937279144,0.0071862097612312,0.0065612056868466,-0.0006418686251059,3.960939395985026e-06,47317357272237.2,18.08932072243272,61.689648557458725,855808356043164.9,0.0010267447282755,0.0005741394376739
385,385,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,0.5,13644.9,3.4112250000000004,500.0,0.0268684107285593,0.007356659114635,0.0065630004070857,-0.0006403699825004,-9.618400579431904e-07,47323253213611.86,18.67862322410558,63.738706162559005,884234529014879.4,0.0010268726649793,0.0005742109778583
386,386,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,0.5,13636.0,3.409,500.0,0.0263272402505605,0.0074956269772203,0.0065656484416505,-0.0006431697127803,3.437695325641524e-06,47292386226415.1,19.15633749352088,65.31547372742101,906108715188754.0,0.0010262028787062,0.0005738364439516
387,387,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,0.5,13621.7,3.405425,500.0,0.0271087281020185,0.0072801230219401,0.0065682938341275,-0.0006405418997997,6.181587132335241e-06,47242790954851.75,18.54886539711972,63.171240116715055,876362184218625.9,0.0010251267052561,0.0005732346647533
388,388,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,0.5,13701.8,3.42545,500.0,0.0271076969889519,0.0073977083010796,0.0065665910350809,-0.000652345945146,-7.377729890107325e-06,47520593839622.64,18.51382636156469,63.41850742065598,879792474872524.0,0.0010311547817143,0.0005766054699132
389,389,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,0.5,13538.7,3.384675,500.0,0.0275411286961343,0.007500530134547,0.0065835898488193,-0.0006519760723858,-5.9832457593851554e-06,46954930287735.85,18.27750694716693,61.87882170001601,858432717827114.2,0.0010188803838325,0.0005697418204553
390,390,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,0.5,13631.5,3.407875,500.0,0.0275972023157748,0.007336599944599,0.0065797765622057,-0.000632930206773,-4.779765452758235e-06,47276779322776.28,18.20124453282904,62.05457907453356,860870965300808.5,0.0010258642227254,0.0005736470728752
391,391,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,0.5,13643.5,3.410875,500.0,0.0286560951091075,0.0071504207213529,0.0066698624799877,-0.0006450030754799,2.8439601150099997e-06,47318397732479.78,17.48405641648285,59.639120266507305,827361780536017.2,0.0010267673053408,0.0005741520624123
392,392,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,19115.5,4.778875,750.0,0.0479698729657343,0.0071419840880071,0.0065739008969571,-0.0005910475767975,-1.1239052296447591e-06,54050340376447.4,15.692247172169754,74.99542040350859,848218042841549.0,0.0017658265676058,0.0009983199586349
393,393,0.02,750.0,5,1,400000.0,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,,0.75,18931.3,4.732825,750.0,0.0514727116927019,0.0091063665843737,0.0064475386163695,-0.0005792823599383,7.139912630808133e-06,53529502695123.77,14.611330056119524,69.1643398681221,782266979526413.6,0.0017488107817905,0.000988699988643
394,394,0.02,750.0,5,1,400000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,18970.8,4.742700000000001,750.0,0.0488234039983921,0.0076398221837174,0.0065696656814677,-0.0005831829531378,-5.256213076011184e-06,53641191557296.87,15.44044023843782,73.22920844209736,828241718352787.5,0.001752459660942,0.0009907629029464
395,395,0.02,750.0,5,1,400000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,18919.8,4.7299500000000005,750.0,0.0504666320219711,0.0092629467958217,0.0065710226180907,-0.0005645571694019,4.989640474844287e-06,53496985684617.69,14.919994220838742,70.5678994598192,798141609783504.8,0.0017477484498856,0.0009880993933395
396,396,0.02,750.0,5,1,400000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,19001.2,4.750300000000001,750.0,0.0484804634512101,0.0108452876686395,0.0065708852329661,-0.0005570395974776,-2.7459777506590188e-06,53727149567678.18,15.549317535122247,73.85102231241139,835274597710642.6,0.0017552679122383,0.0009923505635748
397,397,0.02,750.0,5,1,400000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,18618.8,4.6547,750.0,0.0485026527895001,0.0227896067013073,0.0065730901492851,-0.0004101759898767,-3.185757020733436e-06,52645888279197.44,15.524909226367418,72.24427934539669,817101909731859.4,0.0017199430669844,0.000972379464091
398,398,0.02,750.0,5,1,400000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,18974.9,4.743725,750.0,0.0485445189226879,0.007145532863461,0.0065672561312863,-0.0005905590626489,-4.247709633342604e-06,53652784578433.83,15.516527976974723,73.60617427741973,832505301666740.2,0.0017528384053602,0.0009909770282285
399,399,0.02,750.0,5,1,400000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,18991.9,4.747974999999999,750.0,0.0488628549261079,0.0072921681708654,0.00656354816703,-0.0005913960150314,1.3772982679707097e-05,53700853202660.21,15.406320101358244,73.15483297053862,827400512095371.4,0.0017544088090457,0.0009918648647642
400,400,0.02,750.0,5,1,400000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,18950.9,4.737724999999999,750.0,0.049085102689537,0.0072999538292982,0.0065679606242327,-0.0005835086594776,-3.022055398103081e-06,53584922991290.68,15.303706010241152,72.50208330565502,820017740717679.0,0.0017506213648631,0.0009897236119429
401,401,0.02,750.0,5,1,400000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,18989.9,4.747475,750.0,0.0504804872629165,0.0072596938279177,0.0065733886108855,-0.0005840982321665,-4.103203520799011e-06,53695198070398.29,14.898068607796626,70.73235265858222,800001618963309.1,0.0017542240556709,0.000991760413407
402,402,0.02,750.0,5,1,400000.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,19000.1,4.750025,750.0,0.0497549257857258,0.007223435605276,0.0065821022036456,-0.0005714076931533,3.139894540180848e-06,53724039244934.125,15.109563598767297,71.76392176838608,811668938469830.2,0.0017551662978822,0.0009922931153284
403,403,0.02,750.0,5,1,400000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,19032.0,4.758000000000001,750.0,0.0483698340535283,0.0073242613588114,0.0065747222600507,-0.0005852054132242,-2.912588105003946e-06,53814238604511.88,15.621810420968714,74.33430752630306,840740681320226.4,0.0017581131142096,0.0009939591144746
404,404,0.02,750.0,5,1,400000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,19105.0,4.77625,750.0,0.049834861982299,0.0071992736509514,0.0065726619076378,-0.0005802515699346,9.447571378086532e-06,54020650932072.27,15.148236970373611,72.34659000101763,818259070310541.2,0.0017648566123883,0.00099777158901
405,405,0.02,750.0,5,1,400000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,18977.8,4.7444500000000005,750.0,0.1589675125132202,0.0071282034434395,0.0065709408785557,-0.0005703044541785,-1.0457349348422484e-06,53660984520213.61,4.72889544071775,22.437315581673623,253771974433988.38,0.0017531062977536,0.0009911284826964
406,406,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,18980.3,4.745075,750.0,0.0496351076781479,0.0074490693821123,0.0065733099194562,-0.000577945028738,1.1750386117126396e-07,53668053435541.03,15.166835259242124,71.98398673752088,814157931483179.5,0.0017533372394721,0.0009912590468928
407,407,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,19031.1,4.757775,750.0,0.0489740667226669,0.0075520660333164,0.0065706274076507,-0.0005772063280438,-7.264412003191296e-06,53811693794994.016,15.39084427566173,73.23845840786078,828346337912408.2,0.001758029975191,0.0009939121113639
408,408,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,18970.7,4.742675,750.0,0.0505041962260747,0.0072661335129128,0.0065679478427002,-0.0005712400975251,-4.332012737169951e-06,53640908800683.77,14.920568581726542,70.75733225593928,800284144817116.6,0.0017524504232732,0.0009907576803785
409,409,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,19071.8,4.76795,750.0,0.0481193386625932,0.0072498768148958,0.0065610711407767,-0.000581012828267,-3.030505773908089e-07,53926775736524.266,15.638939703023578,74.5765320339469,843480304575839.2,0.0017617897063673,0.0009960376964816
410,410,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,19021.5,4.755375000000001,750.0,0.05063859185434,0.0073443870666165,0.0065712085429722,-0.0005767564659981,-6.839675837397957e-06,53784549160136.75,14.851187085427055,70.62771677476053,798818159438597.9,0.0017571431589921,0.0009934107448497
411,411,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,19004.4,4.7511,750.0,0.0500887411489884,0.0072067551807604,0.0065782687338786,-0.0005742939366962,8.095060795914382e-06,53736197779297.27,15.015873534181102,71.3440877086051,806920504197582.8,0.0017555635176379,0.0009925176857462
412,412,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,18978.5,4.744625,750.0,0.053752948982094,0.0072352124819758,0.0065644962503727,-0.0005859138398117,-5.042035309766652e-06,53662963816505.3,14.02306150102,66.55171947867203,752717551821310.8,0.0017531709614348,0.0009911650406713
413,413,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,17517.5,4.3793750000000005,750.0,0.4648164903362953,0.0071156469611732,0.0065602899148856,-0.0005689658425478,6.832309919260452e-07,49531889699166.5,1.6155487769536725,7.074688391295824,80016597129416.53,0.0016182086211731,0.0009148633242859
414,414,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,19132.4,4.783099999999999,750.0,0.050585389844241,0.0074590824811807,0.0065609790796516,-0.0005783891540405,5.916946310392045e-06,54098126244060.69,14.90282496222201,71.28480203881759,806249967589811.8,0.0017673877336225,0.0009992025726027
415,415,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,19050.4,4.762600000000001,750.0,0.0476722036463229,0.0072775878217707,0.0065690576475418,-0.0005786616918991,4.630650981268242e-06,53866265821321.625,15.81859040681665,75.36250963682133,852369919174175.8,0.0017598128452574,0.0009949200669603
416,416,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,19060.8,4.765200000000001,750.0,0.0485416220313026,0.0072990261417512,0.0065637835167353,-0.000582416289437,4.392837813759161e-06,53895672509083.66,15.52396132616574,73.95845051602198,836489639110801.0,0.0017607735628062,0.0009954632140174
417,417,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,19000.9,4.750225,750.0,0.0495379297283306,0.0073299714152876,0.0065680975273484,-0.0005819965254309,1.0303509530817234e-05,53726301297838.89,15.248786009138446,72.44922138199671,819419858377863.4,0.0017552401992321,0.0009923348958712
418,418,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,0.75,18975.3,4.743824999999999,750.0,0.0494746618092903,0.0074273700357878,0.0065730833374882,-0.0005706798969509,-1.8670759335082595e-06,53653915604886.2,15.24463660321583,72.30191011828492,817753729017939.8,0.0017528753560352,0.0009909979184999
419,419,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.75,18992.2,4.748050000000001,750.0,0.048983664650052,0.0075212957653317,0.0065691804854299,-0.0005895550101777,-4.426714951226629e-06,53701701472499.51,15.415569884937844,73.2020437770789,827934478805726.8,0.0017544365220519,0.0009918805324677
