X-Position (mm)	Y-Position (mm)	Z-Position (mm)	Verschiebungskomponente (mm)
6,6174	99,21	-121,36	-2,4816e-004
6,6328	99,21	-119,08	-2,6133e-004
4,3697	99,168	-112,92	-2,9688e-004
6,6328	99,21	-116,62	-2,757e-004
6,6527	99,211	-114,14	-2,904e-004
4,3697	99,168	-108,01	-3,2681e-004
6,6527	99,211	-111,69	-3,0511e-004
6,696	99,212	-109,18	-3,2035e-004
4,3697	99,168	-103,1	-3,5752e-004
6,696	99,212	-106,73	-3,3545e-004
6,7778	99,214	-104,08	-3,5193e-004
4,3697	99,168	-98,195	-3,8889e-004
6,7778	99,214	-101,63	-3,6748e-004
6,777	99,214	-99,383	-3,8172e-004
4,3697	99,168	-93,285	-4,2096e-004
6,777	99,214	-96,928	-3,9752e-004
6,8024	99,214	-94,464	-4,1359e-004
4,3697	99,168	-88,376	-4,5371e-004
6,8024	99,214	-92,009	-4,297e-004
6,8304	99,215	-89,572	-4,4593e-004
4,3697	99,168	-83,466	-4,8717e-004
6,8304	99,215	-87,117	-4,6236e-004
6,8982	99,217	-84,518	-4,8006e-004
4,3697	99,168	-78,556	-5,2129e-004
6,8982	99,217	-82,064	-4,9688e-004
6,8854	99,216	-79,842	-5,1223e-004
4,3697	99,168	-73,646	-5,5605e-004
6,8854	99,216	-77,388	-5,2939e-004
6,9408	99,218	-74,869	-5,4715e-004
4,3697	99,168	-68,737	-5,9142e-004
6,9408	99,218	-72,414	-5,6458e-004
7,0294	99,22	-69,464	-5,8577e-004
4,3697	99,168	-63,827	-6,2739e-004
7,0294	99,22	-67,009	-6,0355e-004
6,3665	99,205	-64,97	-6,1831e-004
4,3697	99,168	-58,917	-6,6383e-004
6,3665	99,205	-62,515	-6,3639e-004
6,3694	99,205	-60,378	-6,5219e-004
4,5525	99,171	-53,824	-7,0207e-004
6,3694	99,205	-57,923	-6,7049e-004
7,0069	99,219	-55,058	-6,9199e-004
4,5525	99,171	-48,915	-7,3957e-004
7,1897	99,224	-52,42	-7,119e-004
6,8411	99,215	-50,087	-7,2966e-004
4,5521	99,171	-44,354	-7,7487e-004
6,6583	99,211	-47,815	-7,4711e-004
6,5426	99,208	-45,622	-7,6404e-004
4,6894	99,173	-39,655	-8,1161e-004
6,725	99,213	-43,333	-7,8176e-004
7,2098	99,224	-40,937	-8,0038e-004
4,5069	99,17	-34,579	-8,5217e-004
7,1646	99,223	-38,527	-8,1931e-004
6,7459	99,213	-36,007	-8,3937e-004
4,3697	99,168	-29,459	-8,9377e-004
6,6087	99,21	-33,342	-8,6073e-004
6,4994	99,207	-31,06	-8,7919e-004
4,4639	99,169	-24,848	-9,3177e-004
6,4994	99,207	-28,605	-8,9914e-004
6,5035	99,208	-26,163	-9,1925e-004
4,652	99,172	-20,358	-9,6945e-004
6,5976	99,21	-24,007	-9,3708e-004
6,7297	99,213	-21,764	-9,5586e-004
5,1065	99,18	-15,698	-1,0093e-003
6,8237	99,215	-19,43	-9,7561e-004
7,0808	99,221	-17,163	-9,9497e-004
4,7765	99,174	-10,977	-1,0518e-003
8,3828	99,255	-12,196	-1,0379e-003
7,4412	99,23	-14,837	-1,0151e-003
7,6925	99,236	-9,8007	-1,0599e-003
17,266	99,644	-249,88	1,1825e-004
14,513	99,495	-250,69	1,3019e-004
16,778	99,616	-245,	1,1859e-004
13,725	99,457	-248,48	1,3278e-004
14,622	99,5	-245,72	1,2806e-004
17,237	99,643	-240,27	1,1388e-004
14,922	99,515	-243,06	1,2545e-004
15,244	99,532	-240,4	1,2245e-004
14,138	99,476	-11,087	-1,047e-003
15,306	99,535	-13,001	-1,0305e-003
15,995	99,572	-38,133	-8,2701e-004
14,875	99,513	-34,332	-8,5562e-004
14,871	99,513	-36,225	-8,4082e-004
16,279	99,588	-235,07	1,1382e-004
15,402	99,54	-238,33	1,2028e-004
15,084	99,524	-229,46	1,1289e-004
12,46	99,4	-233,46	1,2775e-004
14,286	99,484	-235,2	1,2222e-004
13,415	99,442	-230,67	1,2107e-004
15,241	99,532	-43,103	-7,882e-004
12,403	99,398	-40,122	-8,0863e-004
13,997	99,47	-38,525	-8,2225e-004
13,68	99,455	-41,876	-7,9611e-004
15,161	99,528	-224,78	1,0657e-004
14,906	99,515	-220,03	1,005e-004
13,62	99,452	-221,68	1,0824e-004
13,605	99,451	-223,73	1,1138e-004
13,336	99,439	-228,19	1,184e-004
13,449	99,444	-225,92	1,1502e-004
15,556	99,548	-48,208	-7,4992e-004
13,8	99,46	-44,546	-7,7581e-004
13,838	99,462	-46,584	-7,6035e-004
15,3	99,535	-52,965	-7,1416e-004
14,033	99,471	-49,021	-7,4216e-004
13,958	99,468	-51,059	-7,2678e-004
14,782	99,508	-215,03	9,2423e-005
11,884	99,376	-217,07	1,0725e-004
13,21	99,433	-219,13	1,0578e-004
13,144	99,43	-215,59	9,9894e-005
15,096	99,524	-58,034	-6,7662e-004
12,246	99,391	-54,469	-6,9954e-004
13,507	99,447	-53,379	-7,09e-004
13,427	99,443	-56,794	-6,8362e-004
14,723	99,505	-209,87	8,2626e-005
13,43	99,443	-213,14	9,4225e-005
13,376	99,441	-211,4	9,0996e-005
15,184	99,529	-63,297	-6,3861e-004
13,675	99,454	-59,544	-6,6376e-004
13,401	99,442	-61,82	-6,4683e-004
14,75	99,507	-68,178	-6,0311e-004
12,357	99,396	-66,773	-6,0973e-004
13,241	99,435	-64,333	-6,2843e-004
14,299	99,484	-204,68	7,2967e-005
14,463	99,492	-199,86	6,0704e-005
11,813	99,373	-204,26	8,1294e-005
11,655	99,367	-201,98	7,6351e-005
12,777	99,414	-200,52	6,8727e-005
11,891	99,377	-206,74	8,6674e-005
13,03	99,425	-208,69	8,6709e-005
14,387	99,489	-73,024	-5,6848e-004
11,993	99,381	-72,091	-5,7143e-004
12,082	99,384	-69,141	-5,9245e-004
14,539	99,496	-195,23	4,8298e-005
13,019	99,425	-198,18	6,1863e-005
13,162	99,431	-196,56	5,7067e-005
14,207	99,48	-77,963	-5,3402e-004
11,85	99,375	-77,087	-5,363e-004
11,905	99,377	-74,569	-5,5392e-004
14,234	99,481	-190,52	3,6154e-005
11,881	99,376	-192,41	5,0099e-005
12,997	99,424	-194,27	5,1408e-005
14,195	99,479	-83,223	-4,9833e-004
11,771	99,372	-81,771	-5,0403e-004
11,759	99,371	-79,55	-5,192e-004
14,005	99,47	-185,63	2,2126e-005
11,741	99,371	-189,99	4,3503e-005
11,61	99,365	-187,15	3,5245e-005
14,182	99,479	-88,436	-4,6368e-004
11,782	99,372	-87,167	-4,6772e-004
11,85	99,375	-84,569	-4,8523e-004
13,835	99,462	-180,68	6,6359e-006
11,521	99,362	-184,67	2,7725e-005
11,466	99,36	-182,39	2,0453e-005
14,061	99,473	-93,316	-4,3167e-004
11,663	99,367	-92,019	-4,3557e-004
11,691	99,369	-89,582	-4,5158e-004
13,673	99,454	-175,73	-9,9522e-006
11,385	99,357	-179,92	1,2361e-005
11,346	99,355	-177,47	3,9479e-006
13,97	99,468	-98,253	-4,0001e-004
11,608	99,365	-96,948	-4,0363e-004
11,633	99,366	-94,484	-4,1948e-004
13,538	99,448	-170,77	-2,7712e-005
11,266	99,352	-174,99	-4,6767e-006
11,244	99,351	-172,48	-1,3849e-005
13,835	99,462	-103,23	-3,6866e-004
11,547	99,363	-101,67	-3,7367e-004
11,546	99,363	-99,421	-3,878e-004
13,455	99,444	-165,77	-4,6777e-005
11,19	99,349	-170,	-2,3092e-005
11,138	99,347	-167,49	-3,2671e-005
13,683	99,455	-108,25	-3,3776e-004
11,393	99,357	-106,82	-3,4153e-004
11,474	99,36	-104,17	-3,5794e-004
13,325	99,438	-160,79	-6,6642e-005
11,109	99,346	-164,98	-4,2595e-005
11,072	99,345	-162,45	-5,2843e-005
13,539	99,448	-113,21	-3,0796e-004
11,27	99,352	-111,83	-3,1107e-004
11,313	99,354	-109,33	-3,2616e-004
13,172	99,431	-155,85	-8,7254e-005
10,97	99,341	-159,99	-6,2872e-005
10,929	99,339	-157,88	-7,1814e-005
13,415	99,442	-118,09	-2,7937e-004
11,185	99,349	-116,76	-2,8193e-004
11,205	99,35	-114,28	-2,9648e-004
13,105	99,428	-150,83	-1,0948e-004
10,879	99,337	-155,4	-8,2478e-005
10,848	99,336	-152,44	-9,5665e-005
13,278	99,436	-123,	-2,5131e-004
11,11	99,346	-121,48	-2,547e-004
11,126	99,347	-119,2	-2,6776e-004
12,876	99,418	-145,34	-1,3444e-004
10,832	99,336	-149,89	-1,073e-004
10,791	99,334	-147,52	-1,1834e-004
13,348	99,439	-128,28	-2,2255e-004
10,983	99,341	-126,64	-2,2567e-004
11,033	99,343	-123,95	-2,4065e-004
13,075	99,427	-139,53	-1,6336e-004
10,577	99,326	-144,58	-1,3186e-004
10,238	99,314	-142,32	-1,4209e-004
10,687	99,33	-140,26	-1,5342e-004
13,492	99,446	-133,88	-1,9335e-004
11,14	99,347	-132,03	-1,9692e-004
11,13	99,347	-129,45	-2,1073e-004
11,101	99,346	-137,39	-1,6894e-004
11,137	99,347	-134,82	-1,8229e-004
9,9086	99,303	-247,33	1,4647e-004
11,868	99,376	-246,53	1,3927e-004
12,467	99,401	-12,933	-1,0307e-003
10,356	99,318	-13,66	-1,0244e-003
12,886	99,419	-30,498	-8,8464e-004
12,93	99,421	-25,905	-9,2166e-004
10,761	99,333	-29,186	-8,9422e-004
10,765	99,333	-26,744	-9,1406e-004
10,864	99,337	-33,8	-8,5734e-004
10,755	99,333	-31,518	-8,7548e-004
12,877	99,418	-34,723	-8,5113e-004
13,023	99,425	-21,339	-9,5925e-004
10,802	99,334	-24,483	-9,326e-004
10,934	99,339	-22,24	-9,512e-004
13,357	99,44	-16,94	-9,963e-004
10,99	99,341	-19,935	-9,7053e-004
11,247	99,351	-17,667	-9,8978e-004
11,526	99,362	-15,574	-1,0077e-003
9,0968	99,277	-243,22	1,4708e-004
10,806	99,335	-244,57	1,4223e-004
9,5519	99,291	-238,04	1,4214e-004
11,056	99,344	-242,43	1,4016e-004
11,378	99,356	-239,78	1,3722e-004
9,1811	99,279	-232,59	1,3818e-004
11,583	99,364	-236,73	1,3406e-004
10,712	99,331	-232,2	1,3278e-004
8,5116	99,259	-228,27	1,3509e-004
10,136	99,311	-229,8	1,3205e-004
8,3959	99,256	-224,05	1,296e-004
10,042	99,307	-227,88	1,2993e-004
10,155	99,311	-225,61	1,2658e-004
8,8226	99,268	-219,21	1,209e-004
10,149	99,311	-221,27	1,2021e-004
10,133	99,311	-223,31	1,233e-004
8,8562	99,269	-214,13	1,1172e-004
10,597	99,327	-218,72	1,1458e-004
10,532	99,325	-215,18	1,0854e-004
8,923	99,271	-208,96	1,0108e-004
10,117	99,31	-212,66	1,0506e-004
10,062	99,308	-210,92	1,0177e-004
9,2463	99,281	-204,04	8,9036e-005
10,544	99,325	-208,27	9,4638e-005
8,693	99,264	-199,29	7,8693e-005
10,211	99,313	-200,29	7,6894e-005
8,8428	99,269	-194,36	6,4918e-005
9,8157	99,3	-197,84	7,1733e-005
9,9591	99,305	-196,22	6,694e-005
9,2564	99,282	-189,04	4,8177e-005
10,504	99,324	-193,75	5,8405e-005
9,0705	99,276	-183,91	3,2443e-005
8,977	99,273	-179,18	1,6664e-005
8,9164	99,271	-174,22	-9,8538e-007
8,843	99,269	-169,21	-1,9841e-005
8,7545	99,266	-164,18	-3,975e-005
8,6766	99,264	-159,54	-5,9014e-005
8,6048	99,262	-154,47	-8,116e-005
8,5324	99,26	-149,13	-1,0553e-004
8,1517	99,249	-144,5	-1,2701e-004
8,2621	99,252	-140,18	-1,4867e-004
8,748	99,266	-135,54	-1,7333e-004
8,7744	99,267	-130,38	-2,0077e-004
8,8145	99,268	-125,11	-2,2978e-004
8,8801	99,27	-120,15	-2,58e-004
8,9154	99,271	-115,38	-2,8579e-004
8,9786	99,273	-110,4	-3,1559e-004
9,1037	99,277	-105,25	-3,4724e-004
9,1847	99,279	-100,36	-3,78e-004
9,2093	99,28	-95,651	-4,0819e-004
9,2626	99,282	-90,75	-4,4028e-004
9,3584	99,285	-85,715	-4,74e-004
9,4134	99,287	-80,895	-5,0691e-004
9,456	99,288	-76,155	-5,3982e-004
9,6	99,293	-70,686	-5,7864e-004
9,0259	99,274	-65,697	-6,1409e-004
10,573	99,326	-65,296	-6,1835e-004
8,3659	99,255	-61,521	-6,442e-004
9,9105	99,303	-63,257	-6,3256e-004
9,0061	99,274	-56,519	-6,8161e-004
10,188	99,312	-58,844	-6,652e-004
9,9134	99,303	-61,12	-6,4823e-004
9,295	99,283	-51,321	-7,2087e-004
10,904	99,338	-52,564	-7,1256e-004
10,825	99,335	-55,978	-6,8699e-004
8,8308	99,268	-46,794	-7,5513e-004
10,631	99,328	-48,193	-7,4542e-004
10,556	99,325	-50,231	-7,299e-004
9,1998	99,28	-42,205	-7,9071e-004
10,477	99,323	-43,96	-7,7773e-004
10,515	99,324	-45,999	-7,6209e-004
9,2659	99,282	-37,29	-8,2919e-004
11,279	99,352	-38,213	-8,2277e-004
10,962	99,34	-41,565	-7,9653e-004
8,738	99,266	-32,488	-8,6726e-004
10,86	99,337	-35,693	-8,4235e-004
8,6328	99,263	-27,764	-9,0548e-004
8,769	99,267	-23,079	-9,4414e-004
9,1581	99,278	-18,568	-9,8215e-004
13,087	99,428	-241,12	1,3167e-004
11,779	99,372	-227,14	1,2298e-004
12,277	99,393	-45,358	-7,6828e-004
11,907	99,377	-222,82	1,1651e-004
12,239	99,391	-49,435	-7,3729e-004
11,738	99,37	-211,97	9,8182e-005
11,732	99,37	-60,58	-6,5391e-004
11,476	99,36	-197,22	6,4737e-005
-20,319	99,84	-232,97	-1,2801e-005
-18,233	99,703	-237,39	1,1341e-005
-17,681	99,669	-234,76	1,434e-005
-18,927	99,747	-233,65	1,3043e-006
-20,538	99,856	-42,016	-9,1042e-004
-19,014	99,753	-38,27	-9,2914e-004
-18,114	99,696	-41,102	-9,0187e-004
-20,201	99,832	-228,17	-1,6952e-005
-19,117	99,759	-231,23	-2,9964e-006
-20,377	99,844	-46,829	-8,7341e-004
-18,033	99,691	-43,455	-8,8353e-004
-18,23	99,703	-45,975	-8,6584e-004
-19,87	99,809	-223,38	-2,0049e-005
-17,404	99,652	-227,74	9,4181e-006
-17,669	99,668	-224,89	3,1752e-006
-18,809	99,739	-228,85	-2,7304e-006
-20,216	99,833	-51,758	-8,3602e-004
-18,15	99,698	-48,436	-8,4695e-004
-17,802	99,676	-51,117	-8,2479e-004
-19,779	99,803	-218,51	-2,6613e-005
-17,646	99,667	-222,48	-2,2459e-008
-17,504	99,658	-219,97	-2,5073e-006
-20,056	99,822	-56,693	-7,9906e-004
-17,722	99,671	-53,585	-8,0608e-004
-17,98	99,687	-55,98	-7,903e-004
-19,63	99,793	-213,5	-3,395e-005
-17,436	99,654	-217,51	-5,8871e-006
-17,217	99,641	-214,94	-8,3123e-006
-19,897	99,811	-61,627	-7,6262e-004
-17,9	99,682	-58,448	-7,7185e-004
-17,748	99,673	-60,772	-7,5407e-004
-19,368	99,776	-208,41	-4,1524e-005
-17,136	99,637	-212,39	-1,2316e-005
-17,01	99,629	-209,85	-1,6169e-005
-20,036	99,821	-66,731	-7,2755e-004
-17,669	99,668	-63,238	-7,3587e-004
-17,248	99,643	-65,637	-7,159e-004
-19,235	99,767	-203,55	-5,0973e-005
-16,829	99,619	-207,3	-1,9855e-005
-16,762	99,615	-204,87	-2,4614e-005
-19,81	99,805	-71,644	-6,9184e-004
-17,466	99,656	-68,275	-6,988e-004
-17,371	99,65	-70,912	-6,7968e-004
-19,39	99,777	-198,46	-6,4723e-005
-16,809	99,618	-202,55	-3,0451e-005
-16,709	99,612	-200,33	-3,4881e-005
-19,506	99,785	-76,594	-6,5588e-004
-16,927	99,624	-73,187	-6,608e-004
-16,794	99,617	-75,807	-6,4184e-004
-19,42	99,779	-193,21	-7,8832e-005
-16,817	99,618	-197,57	-4,2884e-005
-16,914	99,624	-194,77	-5,1192e-005
-19,542	99,787	-81,752	-6,2159e-004
-16,934	99,625	-78,482	-6,2459e-004
-16,836	99,619	-80,944	-6,0728e-004
-19,171	99,763	-188,58	-8,973e-005
-16,836	99,619	-192,29	-5,7348e-005
-16,766	99,615	-189,83	-6,3788e-005
-19,353	99,775	-86,71	-5,8762e-004
-16,732	99,613	-83,426	-5,8995e-004
-16,64	99,608	-85,925	-5,7274e-004
-18,947	99,748	-183,97	-1,0176e-004
-16,594	99,605	-187,67	-6,8632e-005
-16,523	99,601	-185,31	-7,5276e-005
-19,195	99,764	-91,66	-5,5453e-004
-16,555	99,603	-88,402	-5,5588e-004
-16,478	99,599	-90,891	-5,3916e-004
-18,889	99,744	-178,69	-1,1846e-004
-16,471	99,598	-182,85	-8,2667e-005
-16,434	99,596	-180,31	-9,0663e-005
-18,949	99,748	-96,964	-5,192e-004
-16,405	99,595	-93,364	-5,2271e-004
-16,322	99,59	-95,824	-5,0647e-004
-18,802	99,739	-173,21	-1,3679e-004
-16,428	99,596	-177,49	-1,0022e-004
-16,365	99,592	-174,98	-1,0846e-004
-18,716	99,733	-102,27	-4,8466e-004
-16,15	99,581	-98,655	-4,8737e-004
-16,215	99,584	-100,76	-4,7476e-004
-18,684	99,731	-168,05	-1,5483e-004
-16,285	99,588	-172,32	-1,1737e-004
-16,224	99,585	-169,83	-1,2609e-004
-18,596	99,726	-107,24	-4,5384e-004
-16,153	99,581	-103,24	-4,5905e-004
-16,096	99,578	-105,71	-4,4356e-004
-18,617	99,727	-163,08	-1,7361e-004
-16,187	99,583	-167,34	-1,353e-004
-16,134	99,58	-164,88	-1,444e-004
-18,481	99,718	-112,21	-4,2374e-004
-16,037	99,574	-108,19	-4,2818e-004
-15,77	99,56	-111,05	-4,0917e-004
-18,557	99,723	-158,15	-1,9329e-004
-16,103	99,578	-162,42	-1,5408e-004
-16,046	99,575	-159,99	-1,6354e-004
-18,37	99,711	-117,17	-3,9444e-004
-15,714	99,557	-113,54	-3,942e-004
-16,383	99,593	-115,94	-3,8558e-004
-18,495	99,719	-153,22	-2,1393e-004
-16,015	99,573	-157,53	-1,7366e-004
-15,955	99,57	-155,06	-1,8377e-004
-18,262	99,705	-122,13	-3,6593e-004
-16,328	99,59	-118,42	-3,7103e-004
-15,758	99,559	-120,66	-3,5391e-004
-18,457	99,717	-148,21	-2,3605e-004
-15,924	99,568	-152,59	-1,9441e-004
-16,037	99,574	-149,88	-2,0755e-004
-18,288	99,706	-127,25	-3,3842e-004
-15,704	99,556	-123,14	-3,397e-004
-15,641	99,553	-125,65	-3,2544e-004
-18,346	99,71	-143,07	-2,5909e-004
-16,029	99,574	-147,35	-2,1919e-004
-16,017	99,573	-144,69	-2,3153e-004
-18,379	99,712	-132,52	-3,1161e-004
-15,721	99,557	-128,29	-3,1186e-004
-15,517	99,546	-131,23	-2,946e-004
-18,316	99,708	-137,81	-2,8437e-004
-15,914	99,568	-142,1	-2,4314e-004
-15,875	99,565	-139,43	-2,5585e-004
-15,527	99,547	-133,86	-2,8105e-004
-15,948	99,569	-136,76	-2,6975e-004
-8,2351	99,251	-255,29	1,0969e-004
-4,9897	99,178	-253,46	1,3301e-004
-7,1618	99,223	-252,89	1,1793e-004
-12,928	99,421	-255,5	6,8927e-005
-9,4157	99,287	-252,79	9,9908e-005
-12,013	99,382	-253,29	7,721e-005
-16,528	99,602	-253,97	3,4882e-005
-14,452	99,492	-253,59	5,459e-005
-14,425	99,49	-5,1799	-1,1761e-003
-17,443	99,655	-6,7689	-1,1775e-003
-9,6879	99,296	-5,6203	-1,1486e-003
-15,389	99,54	-7,0989	-1,1637e-003
-11,797	99,373	-8,2649	-1,1346e-003
-6,2579	99,202	-8,4535	-1,1065e-003
-9,1142	99,277	-8,3752	-1,1203e-003
-17,012	99,629	-245,97	2,8347e-005
-16,552	99,603	-241,55	3,0446e-005
-14,702	99,504	-245,29	5,0096e-005
-14,163	99,478	-242,83	5,385e-005
-17,473	99,657	-250,19	2,5271e-005
-15,397	99,54	-249,81	4,507e-005
-14,946	99,517	-247,55	4,8689e-005
-15,613	99,551	-251,76	4,3442e-005
-4,1886	99,165	-249,46	1,3707e-004
-6,1706	99,2	-250,96	1,2476e-004
-4,9451	99,177	-244,67	1,3055e-004
-6,3608	99,204	-248,9	1,2295e-004
-6,3623	99,204	-246,48	1,2193e-004
-5,0717	99,179	-239,67	1,267e-004
-8,5346	99,26	-241,94	1,0304e-004
-6,9284	99,217	-243,74	1,1651e-004
-7,437	99,23	-239,89	1,1024e-004
-4,5231	99,17	-235,31	1,2637e-004
-6,9976	99,219	-237,62	1,1178e-004
-6,4123	99,206	-235,99	1,1458e-004
-4,4139	99,169	-230,76	1,2227e-004
-6,3032	99,203	-233,89	1,133e-004
-6,8984	99,217	-231,81	1,069e-004
-4,4139	99,169	-225,85	1,1602e-004
-6,8984	99,217	-229,36	1,0402e-004
-6,6858	99,212	-226,74	1,0227e-004
-4,4139	99,169	-220,94	1,0867e-004
-6,6858	99,212	-224,28	9,8801e-005
-6,7187	99,212	-222,04	9,5258e-005
-4,4139	99,169	-216,03	1,0026e-004
-6,7187	99,212	-219,58	9,1267e-005
-7,1087	99,222	-217,72	8,5282e-005
-4,4139	99,169	-211,12	9,0704e-005
-7,1087	99,222	-215,27	8,0898e-005
-7,0191	99,219	-212,44	7,6068e-005
-4,4139	99,169	-206,21	7,9907e-005
-7,0191	99,219	-209,98	7,1072e-005
-6,9621	99,218	-207,41	6,5849e-005
-4,4139	99,169	-201,3	6,8074e-005
-6,9621	99,218	-204,95	6,0203e-005
-6,9281	99,217	-202,49	5,4533e-005
-4,4139	99,169	-196,39	5,5026e-005
-6,9281	99,217	-200,03	4,834e-005
-6,9395	99,218	-197,79	4,2331e-005
-4,4139	99,169	-191,48	4,0756e-005
-6,9395	99,218	-195,33	3,5632e-005
-6,8747	99,216	-192,74	2,8635e-005
-4,4139	99,169	-186,57	2,5565e-005
-6,8747	99,216	-190,28	2,1276e-005
-6,8202	99,215	-187,9	1,4352e-005
-4,4139	99,169	-181,66	9,2393e-006
-6,8202	99,215	-185,44	6,4667e-006
-6,8115	99,215	-182,92	-1,7466e-006
-4,4139	99,169	-176,75	-8,0703e-006
-6,8115	99,215	-180,46	-1,0096e-005
-6,7951	99,214	-178,07	-1,8441e-005
-4,4139	99,169	-171,84	-2,6405e-005
-6,7951	99,214	-175,61	-2,7281e-005
-6,7596	99,213	-173,14	-3,622e-005
-4,4139	99,169	-166,93	-4,5763e-005
-6,7596	99,213	-170,69	-4,5548e-005
-6,7256	99,213	-168,21	-5,5014e-005
-4,4139	99,169	-162,02	-6,6044e-005
-6,7256	99,213	-165,75	-6,4909e-005
-6,7292	99,213	-163,44	-7,4387e-005
-4,4139	99,169	-157,11	-8,7289e-005
-6,7292	99,213	-160,99	-8,4731e-005
-6,6786	99,211	-158,36	-9,5674e-005
-4,4139	99,169	-152,2	-1,0951e-004
-6,6786	99,211	-155,91	-1,0649e-004
-6,6767	99,211	-153,33	-1,1809e-004
-4,4139	99,169	-147,29	-1,327e-004
-6,6767	99,211	-150,88	-1,294e-004
-6,6409	99,211	-148,39	-1,4088e-004
-4,4139	99,169	-142,38	-1,569e-004
-6,6409	99,211	-145,94	-1,5265e-004
-6,6896	99,212	-143,37	-1,6556e-004
-4,4139	99,169	-137,47	-1,8198e-004
-6,6896	99,212	-140,91	-1,7783e-004
-6,7064	99,212	-138,71	-1,8914e-004
-4,4139	99,169	-132,56	-2,0793e-004
-6,7064	99,212	-136,25	-2,0185e-004
-6,1358	99,2	-133,87	-2,1077e-004
-4,4139	99,169	-127,65	-2,3476e-004
-6,1358	99,2	-131,42	-2,24e-004
-6,4539	99,206	-129,16	-2,3818e-004
-4,4139	99,169	-122,74	-2,6245e-004
-6,4539	99,206	-126,71	-2,5173e-004
-6,5007	99,207	-124,31	-2,655e-004
-4,4139	99,169	-117,83	-2,9088e-004
-6,5007	99,207	-121,85	-2,7945e-004
-6,8765	99,216	-118,88	-2,9885e-004
-4,4139	99,169	-112,92	-3,201e-004
-6,8765	99,216	-116,43	-3,1322e-004
-6,282	99,203	-114,02	-3,2384e-004
-4,4139	99,169	-108,01	-3,5003e-004
-6,282	99,203	-111,57	-3,3863e-004
-6,6233	99,21	-109,38	-3,5393e-004
-4,4139	99,169	-103,1	-3,8071e-004
-6,6233	99,21	-106,93	-3,6901e-004
-6,6781	99,211	-104,4	-3,8509e-004
-4,4139	99,169	-98,195	-4,1208e-004
-6,6781	99,211	-101,94	-4,0051e-004
-6,7096	99,212	-99,678	-4,1513e-004
-4,4139	99,169	-93,285	-4,4417e-004
-6,7096	99,212	-97,223	-4,3087e-004
-6,725	99,213	-94,864	-4,4632e-004
-4,4139	99,169	-88,376	-4,7693e-004
-6,725	99,213	-92,409	-4,6244e-004
-6,7714	99,214	-89,932	-4,7914e-004
-4,4139	99,169	-83,466	-5,1037e-004
-6,7714	99,214	-87,477	-4,9559e-004
-6,8951	99,216	-84,586	-5,1586e-004
-4,4139	99,169	-78,556	-5,445e-004
-6,8951	99,216	-82,131	-5,3269e-004
-6,7551	99,213	-79,557	-5,4973e-004
-4,4139	99,169	-73,646	-5,7925e-004
-6,7551	99,213	-77,102	-5,669e-004
-6,8299	99,215	-74,52	-5,855e-004
-4,4139	99,169	-68,737	-6,1463e-004
-6,8299	99,215	-72,065	-6,0301e-004
-6,8836	99,216	-69,489	-6,218e-004
-4,4139	99,169	-63,827	-6,5061e-004
-6,8836	99,216	-67,034	-6,3955e-004
-6,4944	99,207	-64,77	-6,54e-004
-4,5968	99,171	-59,1	-6,8648e-004
-6,4944	99,207	-62,316	-6,7205e-004
-6,5177	99,208	-60,08	-6,887e-004
-4,5968	99,171	-54,19	-7,2343e-004
-6,7006	99,212	-57,808	-7,0662e-004
-7,2078	99,224	-55,245	-7,2851e-004
-4,5964	99,171	-48,922	-7,6367e-004
-7,0249	99,22	-52,608	-7,4747e-004
-6,8342	99,215	-49,979	-7,6646e-004
-4,8097	99,175	-43,8	-8,0431e-004
-7,0167	99,219	-47,348	-7,8758e-004
-7,3406	99,227	-44,69	-8,0978e-004
-4,8457	99,175	-38,847	-8,4337e-004
-7,3714	99,228	-42,199	-8,2932e-004
-7,1411	99,222	-39,531	-8,4901e-004
-4,8517	99,176	-33,931	-8,8261e-004
-7,1462	99,223	-37,071	-8,685e-004
-7,1238	99,222	-34,735	-8,8694e-004
-4,8527	99,176	-29,02	-9,2245e-004
-7,1246	99,222	-32,279	-9,0665e-004
-7,1799	99,223	-30,057	-9,2487e-004
-4,9477	99,177	-24,067	-9,6389e-004
-7,18	99,223	-27,602	-9,4492e-004
-7,1569	99,223	-25,217	-9,6448e-004
-5,0521	99,179	-19,161	-1,0059e-003
-7,2518	99,225	-22,72	-9,8578e-004
-7,2117	99,224	-20,336	-1,0057e-003
-5,2864	99,183	-13,965	-1,0523e-003
-7,2212	99,224	-17,928	-1,0263e-003
-6,9558	99,218	-15,821	-1,0434e-003
-8,3677	99,255	-11,098	-1,0919e-003
-7,1806	99,223	-13,033	-1,069e-003
-17,717	99,671	-11,142	-1,1404e-003
-14,816	99,51	-9,8539	-1,136e-003
-17,354	99,649	-15,905	-1,0977e-003
-14,127	99,476	-12,308	-1,1108e-003
-15,049	99,522	-14,994	-1,0926e-003
-17,847	99,679	-20,619	-1,0614e-003
-15,375	99,539	-17,302	-1,0749e-003
-15,598	99,551	-19,805	-1,0552e-003
-18,068	99,693	-25,263	-1,025e-003
-15,765	99,56	-22,212	-1,0363e-003
-15,885	99,566	-24,536	-1,018e-003
-18,123	99,696	-30,	-9,8773e-004
-15,94	99,569	-26,773	-1,0003e-003
-15,997	99,572	-28,934	-9,8338e-004
-17,765	99,674	-34,689	-9,4893e-004
