,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.slopeErrorMer,M1.slopeErrorSag,PremirrorM2.slopeErrorMer,PremirrorM2.slopeErrorSag,PG.slopeErrorMer,PG.slopeErrorSag,M3.slopeErrorSag,M3.slopeErrorMer,KB_ver.slopeErrorMer,KB_ver.slopeErrorSag,KB_hor.slopeErrorMer,KB_hor.slopeErrorSag,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
80,80,0.03,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,1493.25,0.29865,750.0,0.0722090217149684,0.0072657092084768,0.0095987683155567,3377810500049.91,10.43720926435551,3.115107666246143,35232691725538.91,0.0001103531907437,6.238879561536036e-05
81,81,0.03,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,1499.875,0.299975,750.0,0.0724440300724466,0.0069512450488675,0.0096921195532083,3392796600544.0205,10.377441603600309,3.1116415973674165,35193489569662.59,0.0001108427871867,6.266559171176202e-05
82,82,0.03,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,1414.75,0.28295,750.0,0.0722521616809785,0.0072579986088561,0.0097714482910562,3200239347025.3545,10.477076251485466,2.9648301155148573,33533012874770.703,0.0001045519347762,5.910902300139366e-05
83,83,0.03,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,1470.75,0.29415,750.0,0.0757970048540385,0.0068239103815609,0.0095758379145369,3326914309692.5537,9.937575347366828,2.9259116006193304,33092834176426.64,0.0001086904103708,6.144873340116608e-05
84,84,0.03,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,1484.5,0.2969,750.0,0.0767598255072669,0.0067531668028062,0.0093609466063745,3358017537133.16,9.835379383654564,2.9210716913165,33038093521940.14,0.000109706553932,6.202321586539592e-05
85,85,0.03,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,1499.375,0.2998749999999999,750.0,0.0699600679747617,0.006557050570764,0.0092370643353956,3391665574091.6357,10.80397418472476,3.236399112313666,36604530065043.73,0.0001108058365118,6.264470144033548e-05
86,86,0.03,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,1475.875,0.2951749999999999,750.0,0.0719692461199343,0.0069345651402246,0.0091279222914386,3338507330829.507,10.457474007320904,3.088076736765796,34926964762790.453,0.0001090691547891,6.166285868328812e-05
87,87,0.03,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,1490.75,0.2981499999999999,750.0,0.0744722037506875,0.0069838089638613,0.0097173218151017,3372155367787.981,10.09333524645659,3.0081195215144647,34022627507706.92,0.0001101684373689,6.228434425822767e-05
88,88,0.03,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,1503.375,0.3006749999999999,750.0,0.0734478279244256,0.006554486144747,0.0096624281920188,3400713785710.7207,10.230485196594604,3.076576936688934,34796898981949.67,0.0001111014419114,6.281182361174779e-05
89,89,0.03,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,1493.0,0.2986,750.0,0.0787796957359034,0.0065686935430266,0.0097528166588461,3377244986823.718,9.536322607160038,2.845709621125315,32185728573012.363,0.0001103347154062,6.23783504796471e-05
90,90,0.03,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,1482.625,0.296525,750.0,0.0721942375760846,0.0071894801922578,0.0097769916559802,3353776187936.7144,10.45749896450609,3.1013410983253165,35076988200768.715,0.0001095679889009,6.19448773475464e-05
91,91,0.03,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,1480.25,0.29605,750.0,0.0735288694640416,0.0069064915010907,0.009614828547442,3348403812287.882,10.235715938888214,3.0343173497090308,34318931874538.027,0.0001093924731949,6.184564855827035e-05
92,92,0.03,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,1491.625,0.298325,750.0,0.0746833926122292,0.0072854662891908,0.0097630771936633,3374134664079.6567,10.101096081003575,3.0100574477528763,34044545966091.074,0.0001102331010501,6.232090223322411e-05
93,93,0.03,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,1490.625,0.2981249999999999,750.0,0.0763961655423628,0.0071774811871044,0.009676917752597,3371872611174.885,9.915445851610652,2.956451107832571,33438244081436.625,0.0001101591997002,6.227912169037104e-05
94,94,0.03,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,1480.5,0.2961,750.0,0.0760816571177115,0.0070487910376449,0.0096088234112804,3348969325514.0747,9.954079011196036,2.946397942928976,33324540127075.01,0.0001094109485324,6.185609369398361e-05
95,95,0.03,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,1485.625,0.297125,750.0,0.0739879162228333,0.0067576876436423,0.0096562754541911,3360562346651.028,10.146795933018604,3.014283385434173,34092342439127.867,0.0001097896929506,6.207021897610565e-05
96,96,0.03,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,1482.0,0.2964,750.0,0.070865725558832,0.0070957845600327,0.0096668340053276,3352362404871.2324,10.636802764778109,3.1513800305848827,35642941761115.78,0.0001095218005572,6.191876450826323e-05
97,97,0.03,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,1477.125,0.295425,750.0,0.0719802600938237,0.0067828743461618,0.0096403540555549,3341334896960.4707,10.510985473302108,3.107463768139009,35146237215953.81,0.0001091615314764,6.171508436185447e-05
98,98,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2408.25,0.4816499999999999,1000.0,0.1185373219149994,0.0072914078942921,0.0097564414044656,3669208401752.0215,8.45878860613858,4.07176614601831,31018703525256.57,0.0001602659202294,8.444726664975872e-05
99,99,0.03,1000.0,2.25,1,500000.0,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,,2397.5,0.4795,1000.0,0.1120915328424132,0.0094897747678429,0.0093575919823404,3652829707547.1694,8.966289042448507,4.298514345044532,32746070694257.203,0.0001595505216444,8.407030905960617e-05
100,100,0.03,1000.0,2.25,1,500000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2413.625,0.4827249999999999,1000.0,0.1151606184306074,0.0068199163198066,0.009713468676084,3677397748854.447,8.698609522180925,4.198229642606184,31982102101391.04,0.000160623619522,8.4635745444835e-05
101,101,0.03,1000.0,2.25,1,500000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2379.125,0.4758249999999999,1000.0,0.1172745139253947,0.0088457381123839,0.009809158068673,3624833567452.8296,8.588113340514942,4.0843794644749645,31114791751261.207,0.0001583276891792,8.342597457411283e-05
102,102,0.03,1000.0,2.25,1,500000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2397.75,0.47955,1000.0,0.1130556633027168,0.0107742089727534,0.009714437464826,3653210607412.4,8.883445000364292,4.260610344860027,32457318123018.77,0.0001595671588208,8.40790755151911e-05
103,103,0.03,1000.0,2.25,1,500000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2365.875,0.4731749999999999,1000.0,0.1118476651222692,0.0227800301074462,0.0098046678456105,3604645874595.688,8.960415716951072,4.239545283353085,32296844541238.023,0.0001574459188302,8.296135242811083e-05
104,104,0.03,1000.0,2.25,1,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2408.25,0.4816499999999999,1000.0,0.1152809588181469,0.0070582940587739,0.0098064253560703,3669208401752.022,8.714051196123869,4.198746353050016,31986038400159.406,0.0001602659202294,8.444726664975872e-05
105,105,0.03,1000.0,2.25,1,500000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2411.0,0.4822,1000.0,0.1136976645168772,0.0069089869384849,0.0098059329866875,3673398300269.5415,8.833539258711635,4.259112311587524,32445906109586.66,0.0001604489291698,8.45436976611931e-05
106,106,0.03,1000.0,2.25,1,500000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2436.0,0.4871999999999999,1000.0,0.1147480564632132,0.0069226342252107,0.0098240694574875,3711488286792.453,8.726730833061,4.25061440496179,32381169079817.24,0.0001621126468094,8.542034321968742e-05
107,107,0.03,1000.0,2.25,1,500000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2399.375,0.479875,1000.0,0.1181749431546137,0.0072476114751351,0.009806374610168,3655686456536.388,8.506713299965794,4.07451145297792,31039617266275.145,0.0001596753004674,8.413605747649323e-05
108,108,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2426.0,0.4852,1000.0,0.1162655286132973,0.0068076936208227,0.0098063317618085,3696252292183.288,8.631197513297982,4.185449873786992,31884745856973.266,0.0001614471597536,8.50696849962897e-05
109,109,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2383.875,0.476775,1000.0,0.1102509236890369,0.0070601062438174,0.0098209758503485,3632070664892.184,9.090355811983535,4.335003320991559,33024043614668.637,0.0001586437955307,8.359253723022674e-05
110,110,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2383.0,0.4765999999999999,1000.0,0.1169333339721702,0.0066882734129985,0.0097318734689883,3630737515363.881,8.562843061351506,4.080595980693561,31085969182012.54,0.0001585855654134,8.356185463567945e-05
111,111,0.03,1000.0,2.25,1,500000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2256.875,0.4513749999999999,1000.0,0.5066867472254444,0.0067419672644714,0.0096588919282384,3438573533355.795,1.986557541031437,0.8961107767624935,6826569481983.746,0.0001501921099212,7.913917779307555e-05
112,112,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2427.375,0.485475,1000.0,0.1192244845890826,0.007102019189417,0.0098111291386171,3698347241442.048,8.412287428343094,4.083839776749429,31110680411622.77,0.0001615386642238,8.511790050200688e-05
113,113,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2416.25,0.48325,1000.0,0.1119876288299365,0.0077890280997203,0.0097679840033476,3681397197439.353,8.956369134353594,4.328184295188007,32972096294477.29,0.0001607983098741,8.472779322847693e-05
114,114,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2424.125,0.484825,1000.0,0.1186573484692132,0.0071450454750465,0.0097551253875837,3693395543194.07,8.449020064238763,4.09477946099488,31194018896717.59,0.0001613223809306,8.50039365794026e-05
115,115,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2410.25,0.4820499999999999,1000.0,0.117323552364823,0.0070266938199276,0.0097211947410268,3672255600673.854,8.57012704011456,4.134643599999723,31497703800205.977,0.0001603990176406,8.451739829443827e-05
116,116,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2420.625,0.4841249999999999,1000.0,0.1181147958869388,0.0072965449755952,0.0097905346460544,3688062945080.862,8.494405015670948,4.113240810687775,31334657408917.02,0.0001610894604611,8.488120620121341e-05
117,117,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2443.375,0.4886749999999999,1000.0,0.1175791491995283,0.0065936592560677,0.0097696703783548,3722724832816.712,8.55572295809515,4.179588983606327,31840097611374.496,0.0001626034435132,8.567895365944325e-05
118,118,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2419.25,0.48385,1000.0,0.1211695259808891,0.007253641462425,0.0097307551044681,3685967995822.103,8.272577088913224,4.002701854764904,30492571940645.254,0.0001609979559909,8.483299069549622e-05
119,119,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1828.375,0.365675,1000.0,0.8858521822564001,0.0071117744199978,0.0097862576498723,2785711164353.1,1.1308496475515273,0.4136685974016659,3151326259996.195,0.0001216759895773,6.411347292048276e-05
120,120,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,2421.875,0.4843749999999999,1000.0,0.1170826049602595,0.0071004596542734,0.0098244633697862,3689967444407.008,8.557019630162118,4.14451063730559,31572870863806.28,0.0001611726463431,8.492503847913812e-05
121,121,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,2431.5,0.4863,1000.0,0.1158220230114039,0.007089161544455,0.0097028933125972,3704632089218.3286,8.653212334967833,4.205687943694738,32038919418980.406,0.0001618131776343,8.526254701915847e-05
122,122,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,2419.625,0.4839249999999999,1000.0,0.1146498240758404,0.0068971065934384,0.0098518434850536,3686539345619.945,8.769045971573531,4.242446638446893,32318947056522.285,0.0001610229117555,8.484614037887363e-05
123,123,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,2434.625,0.486925,1000.0,0.1167838597789483,0.0073816029688125,0.009815587413695,3709393337533.693,8.62153455637532,4.202578920612038,32015234889516.52,0.0001620211423393,8.537212771397023e-05
124,124,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,2428.5,0.4857,1000.0,0.1138871692778877,0.0073361712030198,0.0097263535909996,3700061290835.5786,8.893985204440272,4.322878253849337,32931674885861.3,0.0001616135315176,8.515734955213914e-05
125,125,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,2420.5,0.4841,1000.0,0.1137989240109078,0.0070948535383203,0.0097863581286407,3687872495148.248,8.805176293945326,4.263196353580994,32477018330484.72,0.0001610811418729,8.487682297342094e-05
126,126,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,2395.5,0.4790999999999999,1000.0,0.1137642195678693,0.0069965061015942,0.0097527302893478,3649782508625.336,8.817831232306728,4.222249487818312,32165085217473.52,0.0001594174242332,8.400017741492662e-05
127,127,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,2417.75,0.48355,1000.0,0.1181668096135979,0.0070680256893494,0.0097943322371188,3683682596630.728,8.49945454548436,4.109619810504426,31307072639280.367,0.0001608981329325,8.478039196198656e-05
128,128,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,2422.25,0.4844499999999999,1000.0,0.1151714100840023,0.0070615239922794,0.0097533320754494,3690538794204.852,8.721011803521654,4.222500934390489,32167000736782.605,0.0001611976021077,8.493818816251554e-05
129,129,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,2451.0,0.4901999999999999,1000.0,0.1145187754300422,0.0073663639752653,0.009639217404679,3734342278706.199,8.744703368452445,4.287332587025632,32660888091808.742,0.0001631108773933,8.5946330554784e-05
130,130,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,2383.75,0.4767499999999999,1000.0,0.115888871204973,0.0067088495154571,0.0097106978492157,3631880214959.568,8.634937932981284,4.11703841505216,31363587548728.77,0.0001586354769425,8.358815400243427e-05
131,131,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,2332.0,0.4663999999999999,1000.0,0.1163087284942036,0.0073453067533515,0.0097140844479068,3553033942857.1426,8.637678092523275,4.025709430327124,30667843589263.21,0.0001551915814284,8.177349769635101e-05
132,132,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,2406.375,0.4812749999999999,1000.0,0.1148876643845823,0.0064904069943311,0.0096753573326247,3666351652762.803,8.722463356863685,4.198182801265546,31981745264184.32,0.0001601411414065,8.438151823287166e-05
133,133,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,2391.5,0.4783,1000.0,0.1159294822281111,0.0068660556709063,0.009598077546481,3643688110781.671,8.651969464855517,4.135692845676061,31505696950940.168,0.0001591512294108,8.385991412556753e-05
134,134,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,2454.375,0.490875,1000.0,0.1141690377355359,0.0072546055324038,0.0093000199806911,3739484426886.793,8.764090852567968,4.301884493159554,32771744473513.49,0.0001633354792746,8.606467770518076e-05
135,135,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,2425.625,0.485125,1000.0,0.1123983946422412,0.006698939085715,0.0089421987604984,3695680942385.445,8.917024048199487,4.32609627840511,32956189788253.26,0.000161422203989,8.505653531291228e-05
136,136,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,2419.0,0.4838,1000.0,0.1186925098084685,0.0072676826862692,0.0096663311185817,3685587095956.873,8.451370555021558,4.090298590686073,31159883638782.92,0.0001609813188145,8.482422423991128e-05
137,137,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,2430.0,0.486,1000.0,0.113836852266246,0.0068536111288168,0.0095719128308923,3702346690026.954,8.803628052019178,4.279446606584981,32600812714067.87,0.0001617133545759,8.52099482856488e-05
138,138,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,2414.25,0.4828499999999999,1000.0,0.1162954796910895,0.0069230841972748,0.00983260624655,3678349998517.521,8.647812452528512,4.174531565649067,31801570215007.95,0.0001606652124629,8.465766158379736e-05
139,139,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,2405.375,0.481075,1000.0,0.1140600504394057,0.0070797411543556,0.0097375683994494,3664828053301.887,8.800711737642173,4.234403810032293,32257676811338.65,0.0001600745927009,8.434645241053188e-05
140,140,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,2435.75,0.4871499999999999,1000.0,0.1182201218746143,0.0072000090557535,0.0097076732787354,3711107386927.224,8.480291677455472,4.133705439457335,31490556895722.805,0.000162096009633,8.541157676410249e-05
141,141,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,2415.375,0.483075,1000.0,0.116517914282113,0.0065583368173214,0.0098011098998853,3680064047911.0513,8.607668108825688,4.157655145374595,31673005690846.02,0.0001607400797567,8.469711063392961e-05
142,142,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,2429.625,0.485925,1000.0,0.1212744010830419,0.0072201970727812,0.0096922181425599,3701775340229.1104,8.259842298557992,4.0129847238146175,30570906809349.344,0.0001616883988113,8.519679860227138e-05
143,143,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,2426.0,0.4851999999999999,1000.0,0.1165393418258417,0.0068098674574298,0.0099268456800716,3696252292183.288,8.586294280078114,4.16675063965606,31742295141766.07,0.0001614471597536,8.506968499628968e-05
144,144,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,2422.625,0.4845249999999999,1000.0,0.1152224046877847,0.0069494980623498,0.009763847297274,3691110144002.696,8.725205985870408,4.226938984616556,32200809791442.39,0.0001612225578722,8.495133784589297e-05
145,145,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,2409.75,0.48195,1000.0,0.1117075144208427,0.0069076781213096,0.0096648414362907,3671493800943.397,8.97962140056559,4.327491535372155,32966818852067.406,0.0001603657432878,8.449986538326839e-05
146,146,0.03,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,2436.25,0.48725,1000.0,0.1103632603466308,0.0065191777249401,0.009709219867022,3711869186657.682,9.088302661997314,4.427827559510053,33731178413502.406,0.0001621292839859,8.542910967527237e-05
147,147,0.03,1250.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2887.375,0.577475,1250.0,0.1570132793873142,0.0072631081810721,0.0097671446760738,4287655629166.667,7.980498412445478,4.607965632699778,34213376828523.742,0.0002343733275187,0.0001488392049641
148,148,0.03,1250.0,2.25,1,500000.0,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,,2853.75,0.57075,1250.0,0.1571124485382995,0.0090105422043836,0.0093530491911883,4237723625000.0,7.979767173690979,4.552475402612539,33801371118497.67,0.0002316439268909,0.0001471058941656
149,149,0.03,1250.0,2.25,1,500000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2894.5,0.5789,1250.0,0.1605248011133255,0.0072698052877697,0.0097085316261903,4298236016666.667,7.798808399396074,4.5182659328824,33547371507329.68,0.0002349516763506,0.0001492064864345
150,150,0.03,1250.0,2.25,1,500000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2868.25,0.57365,1250.0,0.1574561640892966,0.0084027619551127,0.009891636611295,4259255641666.668,7.964699926497741,4.568755132787462,33922245401758.12,0.0002328209174962,0.0001478533441754
151,151,0.03,1250.0,2.25,1,500000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2874.25,0.57485,1250.0,0.1591766022355045,0.010483176846079,0.0097406804131186,4268165441666.667,7.873439856771249,4.524398760164607,33592906727762.17,0.0002333079480915,0.0001481626338346
152,152,0.03,1250.0,2.25,1,500000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2846.375,0.569275,1250.0,0.1654795110767679,0.0221734507350557,0.009914275237315,4226771995833.333,7.584111082200567,4.314013980494743,32030834802843.383,0.0002310452851175,0.0001467257256262
153,153,0.03,1250.0,2.25,1,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2874.0,0.5748,1250.0,0.1629638296950304,0.0069938035024405,0.009848684184834,4267794200000.0,7.697775928566476,4.426930152833136,32869218563093.902,0.00023328765515,0.0001481497467655
154,154,0.03,1250.0,2.25,1,500000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2853.125,0.5706249999999999,1250.0,0.1598753287629221,0.0068997482913622,0.0096074090056404,4236795520833.334,7.83600772499164,4.468964752625197,33181318460783.33,0.0002315931945372,0.0001470736764928
155,155,0.03,1250.0,2.25,1,500000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2893.25,0.5786499999999999,1250.0,0.1646517550214809,0.0068071804545066,0.0097124959334695,4296379808333.334,7.6029053579523636,4.399525255735861,32665741769629.48,0.0002348502116433,0.0001491420510888
156,156,0.03,1250.0,2.25,1,500000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2852.625,0.5705250000000001,1250.0,0.1653181129852896,0.006953127567194,0.0098332969582659,4236053037500.0,7.59789206247618,4.335988008734623,32193988300186.453,0.0002315526086542,0.0001470479023545
157,157,0.03,1250.0,2.25,1,500000.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2890.625,0.5781250000000001,1250.0,0.1644058465710429,0.0068354336093175,0.0096866263360835,4292481770833.334,7.651174360414014,4.426694958261088,32867472282595.53,0.0002346371357578,0.0001490067368629
