,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
91,91,0.03,682,2,500000.0,1.2512710931248,,17416.5,0.0179112344770081,682.0,0.0583850897567003,0.0090246310400136,0.0097251817145935,-0.0001714479928948,7.0299388078451e-07,217180396526.364,11.7278291120688,0.2101180276675371,2547759431364.2,6.442255250357066e-06,3.666016613455631e-06
92,92,0.03,684,2,500000.0,1.25210187482514,,17476.0,0.0182483573214049,684.0,0.0586653998320002,0.0089712361525735,0.0095815994828311,-0.0001613356093225,1.070157378692164e-06,220867354185.59576,11.711046100658203,0.2137815778714167,2587486130748.6943,6.572287284702329e-06,3.739461915097363e-06
93,93,0.03,686,2,500000.0,1.2528606408531,,17434.3,0.0184800886483391,686.0,0.056186535715949,0.008771084896839,0.0097247295761623,-0.0001712358653523,-4.022467699216097e-07,223266221524.36905,12.231042520078706,0.2259880068842837,2730262249657.0884,6.663586416821492e-06,3.7914760145536098e-06
94,94,0.03,688,2,500000.0,1.2537017293449,,17520.5,0.0188541529474083,688.0,0.0586290488841882,0.009129069386201,0.0096410404578269,-0.0001930302980887,7.130402247989645e-06,227371372313.61847,11.780706681544933,0.222181785582428,2679397882889.8203,6.80564237183996e-06,3.872868288416459e-06
95,95,0.03,690,2,500000.0,1.25445082841514,,17512.0,0.0191364068601686,690.0,0.0583062558783921,0.0091195454776704,0.009631923510222,-0.0001898275746249,8.694030511426173e-06,230354922641.72665,11.890781026278017,0.2275197434091782,2738773965010.9443,6.91549827026512e-06,3.9355920029271e-06
96,96,0.03,692,2,500000.0,1.25529326238378,,17578.7,0.0195018047501993,692.0,0.05897776585075,0.0089887085776354,0.0096960740198515,-0.0001755453823561,-1.7245744334275457e-06,234299525599.92108,11.762950192267546,0.2294011971498701,2756082955025.9497,7.054047823116386e-06,4.014674334371834e-06
97,97,0.03,694,2,500000.0,1.25608149875268,,17539.0,0.0197461979685455,694.0,0.0593365900106504,0.0089809875532633,0.0096822759227215,-0.00016995269596,8.671072615472645e-06,236762669172.7146,11.715641229508284,0.2313287639709841,2773699306643.2427,7.149333871596681e-06,4.068761031427107e-06
98,98,0.03,696,2,500000.0,1.25688263441476,,17586.5,0.0200870794026657,696.0,0.0586801486283092,0.0091358850477893,0.0096968660676379,-0.0001881315168883,-7.389220644652013e-06,240368713223.35065,11.893521256070372,0.2388813184808561,2858533786087.418,7.2788717427582386e-06,4.142863870995914e-06
99,99,0.03,698,2,500000.0,1.25768349177669,,17607.3,0.0203985806109759,698.0,0.0582722654516828,0.00923727657733,0.0095651310775608,-0.0001793858578943,1.0742428738436372e-05,243607554610.26163,12.033761110432312,0.2454118490275182,2930800998075.716,7.398693690046493e-06,4.211055763474988e-06
100,100,0.03,700,2,500000.0,1.25848494585637,,17613.6,0.0207142473216355,700.0,0.0574514712226459,0.0090133518824379,0.0095886321345456,-0.0001690073115512,1.4756651954211685e-06,246881117014.54,12.192325335154797,0.2525574483574204,3010085956427.5376,7.520154585753033e-06,4.2802525874110375e-06
101,101,0.03,702,2,500000.0,1.25928548443795,,17564.4,0.0209661439442419,702.0,0.0576412951909673,0.0093025819612542,0.0095741919722045,-0.0001815178404815,2.9639729127145764e-06,249381043626.92203,12.237939380139938,0.2565471379619633,3051490687777.3726,7.617446680538584e-06,4.335467684175279e-06
102,102,0.03,704,2,500000.0,1.2600864681475,,17689.1,0.0214312323563584,704.0,0.0584520513070401,0.0087534225051129,0.0096459397259466,-0.0001959515105677,9.21256457358554e-07,254399595574.5047,12.089189919531504,0.2590358189513551,3074886524711.8457,7.793740116139685e-06,4.434893525332883e-06
103,103,0.03,706,2,500000.0,1.26088685337121,,17718.5,0.0218082695065247,706.0,0.0582986025415948,0.0090037246253671,0.0096055634242921,-0.0001694855037907,4.608510868313716e-06,258352759694.0294,12.138006150049051,0.2647122231324375,3135926642439.2646,7.938795067902485e-06,4.516244491220022e-06
104,104,0.03,708,2,500000.0,1.26168753417693,,17713.2,0.0221430616140336,708.0,0.0594760772672088,0.0091055657579306,0.0097060198318497,-0.000167592439213,1.4712218813862784e-06,261788412588.1931,11.936981368531324,0.2643467453825235,3125264069295.957,8.067750050628051e-06,4.5889743449237205e-06
105,105,0.03,710,2,500000.0,1.26248794694978,,17685.6,0.0224527758356679,710.0,0.0604312297860587,0.0086432757128997,0.0096408780427524,-0.0001604420457723,1.2038377697696962e-06,264912139476.7819,11.771145665581871,0.2643660172723147,3119158528688.9434,8.186777369469151e-06,4.656625050348341e-06
106,106,0.03,712,2,500000.0,1.2634870605769,,17786.7,0.0229325913456023,712.0,0.0609517317785616,0.0092173526569961,0.0095272665572105,-0.0001720582611196,3.6710187101270808e-06,270053160891.83496,11.701246013422836,0.2683559999996124,3160148146889.7173,8.369471136103482e-06,4.759197822264413e-06
107,107,0.03,714,2,500000.0,1.2642888534796,,17712.2,0.0231865294245824,714.0,0.0610686826728055,0.0089520139328407,0.0096157777306274,-0.0001608156675463,1.7536919995059687e-06,272534286308.5448,11.722232203652649,0.2717992667289768,3194726464696.056,8.46978000414217e-06,4.815302684684614e-06
108,108,0.03,716,2,500000.0,1.26509115522965,,17789.3,0.0236627322310083,716.0,0.061344386355563,0.0091003583146314,0.0096246997333986,-0.0001865941014168,6.492758254747204e-06,277611873762.37726,11.699532892094371,0.276882878181785,3248398108652.796,8.65238433445774e-06,4.917691946744831e-06
109,109,0.03,718,2,500000.0,1.26589288992069,,17861.0,0.0241481557094775,718.0,0.0597457405113345,0.0088478515572047,0.0097013893326735,-0.0001630269025652,1.0086968354361655e-05,282776518538.6078,12.03393517336225,0.2905764971692515,3402670217436.7515,8.837644847738318e-06,5.022157912360112e-06
110,110,0.03,720,2,500000.0,1.266694990595,,17799.8,0.0244541270652675,720.0,0.0584864867203463,0.0087646296924041,0.0096503692166491,-0.0001594147658153,-5.516068377643091e-06,285822385816.9607,12.34700812435626,0.3019247529345977,3528927979749.12,8.95837965217646e-06,5.089439009274602e-06
111,111,0.03,722,2,500000.0,1.26742532522346,,17832.9,0.0249805217263563,722.0,0.0606066953699837,0.0092094013068575,0.0096606837632237,-0.0001818956809149,8.037396917038155e-06,291363399693.72626,11.928257974010336,0.2979879109042859,3475618793705.946,9.15808960014212e-06,5.201073328168372e-06
112,112,0.03,724,2,500000.0,1.26822702873633,,17893.8,0.0255597522741263,724.0,0.0608142547318834,0.0090636052952001,0.0096278549980623,-0.0001766575518674,1.1691021252675806e-05,297455967197.7155,11.9540545367397,0.3056187631355679,3556690370363.4165,9.377214599030271e-06,5.323137533329841e-06
113,113,0.03,726,2,500000.0,1.26902888811467,,17847.8,0.0259916179117459,726.0,0.0613906723299578,0.0091363095310209,0.0095522269722304,-0.0001575563705541,2.9911387124194184e-06,301807309212.71594,11.876774283273294,0.3086255456403979,3583672467035.6494,9.539268032293085e-06,5.414576613196463e-06
114,114,0.03,728,2,500000.0,1.26983031425198,,18003.5,0.0267515105295118,728.0,0.0613213913960521,0.0091460322577018,0.0096137909422786,-0.0001767785327207,-1.0445216338404482e-05,309936677619.3077,11.888303032079282,0.3179791224541028,3684030950588.935,9.825008521358097e-06,5.574426744069445e-06
115,115,0.03,730,2,500000.0,1.27055805381929,,17946.9,0.0271988799861426,730.0,0.0620955801915101,0.0093905327296478,0.0095847031324706,-0.0001726822471119,1.5155061263303376e-05,314413894137.9153,11.784134447801756,0.3205160392964751,3705104625639.317,9.994685943149831e-06,5.669231787007778e-06
116,116,0.03,732,2,500000.0,1.27135901229813,,17998.0,0.0277961602044129,732.0,0.0617439944116085,0.0089567304069937,0.0096109702281972,-0.0001758356380802,-8.22732681178038e-06,320631413484.1299,11.889655907100932,0.3304596902850424,3811884692577.0312,1.0219878525620697e-05,5.795393375464749e-06
117,117,0.03,734,2,500000.0,1.272159837589,,18066.6,0.0284027874366405,734.0,0.061027548453353,0.0092637779046089,0.0096783556369029,-0.0001783066171592,2.957017506484071e-06,326948407622.2256,12.083439598679346,0.3432405700779371,3951089591775.6416,1.045047011452948e-05,5.923972166748002e-06
118,118,0.03,736,2,500000.0,1.27296098866863,,18106.1,0.0289666618832803,736.0,0.06189471103321,0.0088040904658223,0.0097169499548795,-0.0001745573687802,8.162347115925299e-07,332745224177.8739,11.933752048060173,0.3456947336290231,3971057214048.3335,1.066434552167824e-05,6.043730979508485e-06
119,119,0.03,738,2,500000.0,1.27368491854199,,18116.0,0.029526971621498,738.0,0.0623984366526087,0.0088255292640079,0.0095500865937169,-0.0001630523622032,9.19497170407715e-08,338474157658.9576,11.842234318415848,0.3496728619400188,4008376778984.414,1.0877833802493764e-05,6.16284027318411e-06
120,120,0.03,740,2,500000.0,1.27448555561608,,18208.6,0.0302500199013739,740.0,0.0644682394322216,0.0090217769059129,0.0097094145852894,-0.0001467353087126,7.985723344979254e-06,346037850448.2511,11.497157532536146,0.3477967040434905,3978537014275.804,1.115064238692028e-05,6.316023064619923e-06
121,121,0.03,742,2,500000.0,1.27528577565715,,18233.7,0.0308646283399137,742.0,0.0615145445874645,0.009201320909691,0.0095823373585784,-0.0001637301983409,-3.977486122261827e-06,352291264825.3447,12.08381258438725,0.3729637968804655,4257037742041.0254,1.1383670051188095e-05,6.445362440797333e-06
122,122,0.03,744,2,500000.0,1.276086046278,,18303.6,0.0315256433530975,744.0,0.0619587673196519,0.0092026343822729,0.0097207046234352,-0.0001708217486056,1.4483192969812774e-06,359017947542.3696,12.026228940175814,0.3791494518425061,4317801114721.31,1.1633156462612964e-05,6.583993947106389e-06
123,123,0.03,746,2,500000.0,1.27688630008345,,18346.0,0.0321381455221846,746.0,0.0620358159315287,0.0090330453518586,0.0096301647423935,-0.0001779090130301,6.196041556020537e-06,365159108003.7598,12.04867790129432,0.3872612808514037,4400128930354.01,1.186613582251262e-05,6.712520620587242e-06
124,124,0.03,748,2,500000.0,1.27768646892401,,18386.4,0.0327403874086993,748.0,0.0652483750444502,0.0093547637574392,0.0096723746595487,-0.0001629419450551,-6.587963725127126e-07,371152162781.5392,11.499536346913027,0.3765830784106118,4269027799649.388,1.2090995719600652e-05,6.8389302251046e-06
125,125,0.03,750,2,500000.0,1.27848648389625,,18355.6,0.0331525447297942,750.0,0.0633602662430007,0.0088720061100153,0.0096709713463119,-0.0001656488291082,1.124094914165715e-05,374964050532.97656,11.85725201661771,0.3931347301019908,4446457790968.666,1.225008904137779e-05,6.92565657885896e-06
126,126,0.03,752,2,500000.0,1.2792868307211,,18381.1,0.0336662521585107,752.0,0.0631141217090657,0.0089461369985536,0.0096549720682539,-0.0001676987698893,-7.425009897877821e-06,379941048326.6662,11.949809890653734,0.4023054177747166,4540224479313.842,1.2446703774662808e-05,7.033710182591351e-06
127,127,0.03,754,2,500000.0,1.28016843760962,,18420.2,0.0342333081576533,754.0,0.0628633974373542,0.0089997839274804,0.0095583976274246,-0.000159701500726,8.237482272852592e-06,385520363183.2456,12.022869337021271,0.411619548174007,4635477149172.025,1.2662603023406432e-05,7.153437739864003e-06
128,128,0.03,756,2,500000.0,1.28096914587123,,18452.7,0.034835074198183,756.0,0.0634558481905855,0.0089413744213087,0.0095948055344408,-0.0001788107853421,6.197504248839601e-06,391462563039.66846,11.946101819057272,0.4161347493208082,4676355061344.754,1.2892357123831956e-05,7.280467122240011e-06
129,129,0.03,758,2,500000.0,1.2817699952141,,18526.3,0.035517541733476,758.0,0.0636228526145259,0.0092156434062133,0.0096424002793442,-0.000139797636479,-2.7581966779710384e-06,398280884560.94666,11.958205908342972,0.4247024200687203,4762459542089.203,1.315112761788374e-05,7.424416346522448e-06
130,130,0.03,760,2,500000.0,1.28257035434233,,18587.7,0.0362080226896798,760.0,0.061952343698897,0.0092192039296055,0.0097396361635508,-0.0001713743927136,9.149445976423903e-06,405156170847.42,12.299501087645089,0.4454157372267405,4984059363766.438,1.3414432945338237e-05,7.570097697847556e-06
131,131,0.03,762,2,500000.0,1.28337129179016,,18583.0,0.036788261661666,762.0,0.0657148115663857,0.0089215796552033,0.0096125517701084,-0.0001801922588899,-2.48547814953746e-06,410723718758.6314,11.622503410545775,0.4275220487063025,4773083526230.659,1.3635058175371102e-05,7.691325778378855e-06
132,132,0.03,764,2,500000.0,1.28418710389317,,18665.8,0.0375441990997413,764.0,0.0642558650384898,0.008886141356372,0.0097470914414779,-0.0001801342798501,1.4535969712019256e-05,418189011091.9841,11.936261293449752,0.4480264694092463,4990378025844.64,1.3918814399566418e-05,7.848716077940889e-06
133,133,0.03,766,2,500000.0,1.28505838495462,,18584.0,0.0379562551555255,766.0,0.0651619160842414,0.0088872762437795,0.0095607396183242,-0.0001771204288044,3.0073213366526235e-06,421793640366.8885,11.7945579240666,0.4476451841378666,4974513187261.3,1.4076575320252197e-05,7.934193737326609e-06
134,134,0.03,768,2,500000.0,1.28585885107582,,18666.0,0.0387009018726236,768.0,0.0649148059296635,0.0092006285393768,0.0096467592668707,-0.000170725266079,2.8751332251976e-06,429064204795.1039,11.857850968566485,0.4588183518344485,5086768569972.388,1.4358715632837856e-05,8.089171272375824e-06
135,135,0.03,770,2,500000.0,1.28689382385114,,18716.6,0.0393777645791056,770.0,0.0650162538920766,0.008928151022871,0.0095586683704419,-0.0001797211089151,1.3862318931514586e-05,435546377293.5187,11.870735842953929,0.4673277313212234,5168980579810.767,1.4611450881775766e-05,8.229952652927959e-06
136,136,0.03,772,2,500000.0,1.28769614424958,,18753.4,0.0399760339528605,772.0,0.0669165155342624,0.0087645032807116,0.0095666455480742,-0.000160761679306,-3.241015371914081e-06,441126157181.3164,11.557837937292842,0.4619883322485947,5097932874175.104,1.4839804146214806e-05,8.354228533998735e-06
137,137,0.03,774,2,500000.0,1.28835108195056,,18696.2,0.0403733599003245,774.0,0.0652614881852286,0.0087278784347721,0.0096095307060766,-0.000174062461306,2.7184439587451727e-06,444462734528.64514,11.89626497391206,0.4802316903496194,5286780461845.821,1.4991336080881604e-05,8.436488595239051e-06
138,138,0.03,776,2,500000.0,1.2891523913895,,18818.6,0.0411615005036965,776.0,0.0649966005934174,0.0093442202237689,0.009695824960767,-0.0001746430191077,-2.4367115499909347e-06,452070950253.5295,11.982813817111817,0.4932942289229768,5417780889784.744,1.5286792831309592e-05,8.600387684456582e-06
139,139,0.03,778,2,500000.0,1.28995378710095,,18860.7,0.0417806416260217,778.0,0.0663330752745082,0.0090743483759643,0.0097728761876302,-0.0001752963477455,1.3881064743439203e-05,457786544949.24817,11.745976798695516,0.4908269880280292,5377944959017.899,1.5521104173068168e-05,8.728944852521652e-06
140,140,0.03,780,2,500000.0,1.29084637328192,,18811.5,0.0421973345527178,780.0,0.0646322923063393,0.0092023441160221,0.0096489311301907,-0.0001802851447551,3.756489376911853e-06,461257050587.3026,12.11057044366071,0.511051757076596,5586282372222.171,1.5677820169224825e-05,8.815182150648014e-06
141,141,0.03,782,2,500000.0,1.29164824012589,,18892.7,0.0430149610467804,782.0,0.064384158635812,0.0092285205599457,0.0096837118262475,-0.0001739002407547,-1.2084233735663857e-05,469078042860.2424,12.185404624427452,0.5241720274328114,5716094650948.691,1.5985707066223503e-05,8.98548774576186e-06
142,142,0.03,784,2,500000.0,1.29245061579877,,18897.7,0.0437308746226413,784.0,0.063704929550522,0.0092294286940811,0.009694863541455,-0.0001650993939811,1.056282090519215e-05,475750005502.3673,12.333955560968796,0.5393995800085503,5868150485702.362,1.6255144104014772e-05,9.134525212102758e-06
143,143,0.03,786,2,500000.0,1.29326685540874,,18922.9,0.0444946585986078,786.0,0.0657917590346982,0.0090929135281989,0.0096820366400741,-0.0001733811684629,-5.55094624216822e-06,482904345375.3373,11.99079756190834,0.5334025666888299,5789063797793.766,1.6541072008311365e-05,9.293542140904485e-06
144,144,0.03,788,2,500000.0,1.29414859932067,,19025.8,0.0454082945359861,788.0,0.0667650649722531,0.009078171644186,0.009596980141749,-0.0001711460236331,1.5155351740808615e-05,491641502534.3328,11.82312694451871,0.5369300169641804,5813411029715.115,1.688444072816106e-05,9.48383625703141e-06
145,145,0.03,790,2,500000.0,1.29519742122294,,18989.8,0.0459865103377149,790.0,0.0658903178849754,0.0093139246075926,0.0096646815446945,-0.0001589070779341,-1.0142635925644717e-06,496708300003.2736,12.029873398697877,0.5532158488993901,5975380645839.585,1.7104260053957248e-05,9.604055407595595e-06
146,146,0.03,792,2,500000.0,1.29600119569745,,19049.9,0.0467963109943418,792.0,0.0674263583619903,0.00908258470601,0.0097064925665844,-0.0001741336296591,6.44486767294224e-06,504187322425.5996,11.775140330920443,0.5510775248391229,5937354799850.743,1.7407035324941216e-05,9.770659348608907e-06
147,147,0.03,794,2,500000.0,1.29690183422233,,19019.8,0.0473685861917099,794.0,0.0663081197003179,0.0092367443391251,0.0095493029583531,-0.00017250200265,1.3200642760099408e-05,509029125375.11,12.001398931610655,0.5684773079250796,6108932736087.096,1.7617282450461993e-05,9.886794433550363e-06
148,148,0.03,796,2,500000.0,1.29770587029687,,19033.2,0.0480486302241117,796.0,0.0681304517144326,0.0091335252528919,0.0097335464747886,-0.00017140192116,-4.30488647070989e-06,514994024619.9596,11.699730787164272,0.5621647925661603,6025385274729.613,1.786993469953844e-05,1.0025319083717244e-05
149,149,0.03,798,2,500000.0,1.29851063884867,,19105.3,0.0488593602795195,798.0,0.0656032210255034,0.0092565973408051,0.0096195951796572,-0.0001592498925841,1.1324789664384651e-05,522317973935.7838,12.20158099361371,0.5962436788577119,6373984197323.19,1.816894071222531e-05,1.0190989585291606e-05
150,150,0.03,800,2,500000.0,1.29941365924252,,19105.4,0.0494506645977538,800.0,0.0654350802990506,0.008858511201551,0.0096356315449889,-0.0001811489926271,-8.530564872436894e-06,527257024440.96405,12.252268182326455,0.6058792623988333,6460056698154.163,1.838738921581365e-05,1.0310776538108084e-05
151,151,0.03,802,2,500000.0,1.30021834112426,,19169.1,0.0502085590511272,802.0,0.0677184386104272,0.0090468207387752,0.0096487003146889,-0.0001606599656167,-2.8522099817038997e-06,533990706324.3229,11.874576233000232,0.596218954059945,6341057907641.166,1.8668086831380063e-05,1.0465259561069245e-05
